Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
31,Memphis,GMWC,24,10,79.4,70.9,8.59,5.81,8.46,5.94,14.4,1995
32,Georgia,SEC (East),18,10,77.7,69.4,8.25,6.04,7.27,7.02,14.29,1995
33,Minnesota,Big Ten,19,12,76.1,68.5,7.65,6.31,5.61,8.35,13.96,1995
34,DePaul,GMWC,17,11,79.2,71.6,7.64,6.18,9.12,4.7,13.82,1995
35,Virginia Tech,Metro,25,10,75.4,67.2,8.2,5.39,4.72,8.88,13.59,1995
36,Purdue,Big Ten,25,7,76.4,68.7,7.66,5.74,6.61,6.78,13.39,1995
37,Stanford,Pac-10,20,9,79,73.1,5.86,7.24,7.21,5.89,13.11,1995
38,Evansville,MVC,18,9,77,63.7,13.3,-0.22,3.43,9.65,13.08,1995
39,Florida State,ACC,12,15,75.1,74.6,0.52,12.54,8.26,4.8,13.05,1995
40,Washington State,Pac-10,18,12,83.5,77.3,6.27,8.59,10.98,2.08,13.05,1995
41,NC State,ACC,12,15,76.2,71.8,4.37,8.58,6.42,6.53,12.95,1995
42,Georgetown,Big East,21,10,75.5,69.3,6.23,6.53,3.87,8.88,12.76,1995
43,Tulsa,MVC,24,8,74.8,67.4,7.44,4.66,3.95,8.42,12.37,1995
44,Temple,A-10,19,11,62.7,59.7,2.97,9.26,-7.51,19.73,12.22,1995
45,Marquette,GMWC,21,12,70.9,64.7,6.18,5.79,1.22,10.76,11.98,1995
46,Illinois,Big Ten,19,12,73.1,68.5,4.52,7.71,2.97,9.01,11.97,1995
47,Missouri,Big 8,20,9,77,73.4,3.62,8.32,7.18,4.76,11.94,1995
48,Texas Tech,SWC,20,10,88.8,77.4,11.37,1.87,11.25,0.62,11.87,1995
49,Penn State,Big Ten,21,11,71.3,64.5,6.81,5.04,1.04,10.81,11.85,1995
50,Louisville,Metro,19,14,76.4,72.6,3.79,7.81,6.75,4.85,11.6,1995
51,Brigham Young,WAC,22,10,75.2,69.2,5.97,5.55,5.71,5.81,11.52,1995
52,Nebraska,Big 8,18,14,78.4,74,4.47,6.79,8.62,2.64,11.26,1995
53,Ohio,MAC,24,10,77.9,69.7,8.24,3.67,6.24,5,11.24,1995
54,Vanderbilt,SEC (East),13,15,73,70.4,2.57,8.41,4.33,6.65,10.98,1995
55,California,Pac-10,13,14,79.9,77.9,2.07,8.89,9.28,1.68,10.96,1995
56,Montana State,Big Sky,21,8,84.2,70.8,13.41,0.9,7.46,3.24,10.7,1995
57,Clemson,ACC,15,13,64.1,62.5,1.61,8.8,-6.03,16.43,10.4,1995
58,New Mexico State,Big West,25,10,85.6,78.3,7.34,3.58,13.09,-2.78,10.31,1995
59,Xavier,MW Coll,23,5,83.9,71.9,11.93,-0.83,9.96,0.22,10.17,1995
60,Miami (OH),MAC,23,7,70.6,60.9,9.73,0.86,-2.78,12.89,10.1,1995
61,Utah State,Big West,21,8,78.7,68.9,9.83,1.54,4.23,5.87,10.09,1995
62,Santa Clara,WCC,21,7,76.3,68.6,7.75,1.99,3.58,6.33,9.91,1995
63,Tulane,Metro,23,10,77.2,71.5,5.61,4.23,6.04,3.8,9.84,1995
64,Michigan,Big Ten,17,14,70.6,69.7,0.87,8.94,1.18,8.63,9.81,1995
65,Saint Joseph's,A-10,17,12,71,68.5,2.52,7.22,2.39,7.35,9.74,1995
66,St. Bonaventure,A-10,18,13,72.8,67.2,5.61,4.76,1.85,7.51,9.36,1995
67,Pennsylvania,Ivy,22,6,82.2,67.5,14.71,-5.39,8.37,0.95,9.33,1995
68,Charlotte,Metro,19,9,74.5,68.8,5.71,3.56,3.74,5.54,9.28,1995
69,Auburn,SEC (West),16,13,76.9,73.2,3.66,7.03,5.62,3.6,9.22,1995
70,Manhattan,MAAC,26,5,75.3,62.2,13.03,-3.91,0.59,8.53,9.12,1995
71,UTEP,WAC,20,10,77.9,71.7,6.13,5.85,5.91,3.05,8.96,1995
72,Providence,Big East,17,13,73.8,71.9,1.9,7.84,3.89,5.05,8.94,1995
73,Bradley,MVC,20,10,71.1,65.5,5.53,3.13,0.19,8.48,8.66,1995
74,Gonzaga,WCC,21,9,76.5,66.1,10.4,-0.21,3.36,5.21,8.57,1995
75,Seton Hall,Big East,16,14,80.2,75.8,4.4,4.37,7.92,0.52,8.44,1995
76,Colorado,Big 8,15,13,79.5,78.5,1.04,7.37,9.69,-1.29,8.4,1995
77,Weber State,Big Sky,21,9,77.3,70.5,6.8,3.42,4.4,3.95,8.35,1995
78,Wisconsin,Big Ten,13,14,73,71.6,1.33,6.97,3.37,4.93,8.3,1995
79,St. John's (NY),Big East,14,14,79.2,77.7,1.54,6.75,9.7,-1.41,8.29,1995
80,Southern Mississippi,Metro,17,13,74.1,71.3,2.77,5.88,3,5.23,8.23,1995
81,Southern Illinois,MVC,23,9,77.7,71.4,6.25,3.34,5.79,2.23,8.02,1995
82,South Florida,Metro,18,12,72.4,67.6,4.87,3.07,0.97,6.96,7.94,1995
83,Western Kentucky,Sun Belt,27,4,80.4,69.4,11,-2.43,6.03,1.77,7.8,1995
84,Hawaii,WAC,16,13,70.1,68.9,1.21,6.91,-0.5,8.27,7.76,1995
85,Montana,Big Sky,21,9,77.9,71.2,6.73,2.95,4.97,2.44,7.41,1995
86,George Washington,A-10,18,14,75.2,75.3,-0.03,6.87,5.43,1.41,6.84,1995
87,Wyoming,WAC,13,15,67,65.1,1.89,6.77,-4.59,11.28,6.69,1995
88,Washington,Pac-10,9,18,66.9,70.7,-3.85,10.3,-3.91,10.36,6.45,1995
89,Rutgers,A-10,13,15,73,71.6,1.36,4.92,3.54,2.74,6.28,1995
90,New Mexico,WAC,15,15,75.3,72.1,3.17,5.07,3.56,2.68,6.24,1995
91,Oregon State,Pac-10,9,18,75.6,80,-4.41,10.43,5.73,0.29,6.03,1995
92,Louisiana State,SEC (West),12,15,79.7,81.1,-1.48,7.48,8.42,-2.41,6,1995
93,Pittsburgh,Big East,10,18,72,75,-3.07,8.9,1.17,4.66,5.82,1995
94,Drexel,NAC,22,8,75.4,66,9.37,-3.69,1.73,3.95,5.68,1995
95,Nevada,Big West,18,11,77.1,74.4,2.69,2.96,4.73,0.93,5.65,1995
96,Tennessee,SEC (East),11,16,60.2,63.4,-3.19,8.67,-9.19,14.68,5.49,1995
97,Eastern Michigan,MAC,20,10,74.6,70.8,3.87,1.94,3.87,1.61,5.48,1995
98,Ball State,MAC,19,11,77.8,72.8,5.03,2.61,5.81,-0.45,5.36,1995
99,Cal State Long Beach,Big West,20,10,72.4,69.9,2.5,3.67,-1.13,6.42,5.29,1995
100,Green Bay,MW Coll,22,8,65,58.9,6.13,-1.35,-10.29,15.07,4.78,1995
101,Missouri State,MVC,16,11,67.7,63.2,4.44,0.14,-5.34,9.92,4.58,1995
102,West Virginia,A-10,13,13,77.3,77.3,0,6.58,6.48,-1.9,4.58,1995
103,Saint Mary's (CA),WCC,18,10,71.3,66.8,4.5,-0.09,-3.24,7.65,4.42,1995
104,Idaho State,Big Sky,18,10,80.3,72,8.32,0.02,5.65,-1.34,4.31,1995
105,Old Dominion,CAA,21,12,77.2,74.3,2.88,1.28,3.03,1.13,4.16,1995
106,Boise State,Big Sky,17,10,71.7,66.9,4.78,-0.64,-1.06,5.2,4.14,1995
107,Kansas State,Big 8,12,15,68.8,72,-3.26,9.65,-1.36,5.48,4.13,1995
108,Illinois State,MVC,20,13,76.1,75.2,0.94,3.36,6.34,-2.3,4.04,1995
109,Southern California,Pac-10,7,21,76.4,80.9,-4.5,8.49,5.77,-1.78,3.99,1995
110,Virginia Commonwealth,Metro,16,14,69.9,69.2,0.7,3.43,-1.69,5.36,3.68,1995
111,Pacific,Big West,14,13,73,72,0.96,2.44,-0.34,3.74,3.4,1995
112,UAB,GMWC,14,16,71,70.7,0.3,2.87,-2.55,5.9,3.35,1995
113,Colorado State,WAC,17,14,74.9,74.4,0.52,3.8,3.99,-0.65,3.34,1995
114,Portland,WCC,21,8,76.2,69.8,6.45,-1.44,2.47,0.84,3.31,1995
115,South Carolina,SEC (East),10,17,66.9,72.4,-5.48,8.51,-0.73,3.76,3.03,1995
116,Nicholls State,Southland,24,6,90.3,78,12.3,-5.5,10.71,-7.72,3,1995
117,College of Charleston,TAAC,23,6,71.6,62.7,8.83,-5.01,-5.44,8.43,2.99,1995
118,UNC Greensboro,Big South,23,6,75.9,64.4,11.41,-8.45,-0.81,3.77,2.96,1995
119,Toledo,MAC,16,11,72,68.6,3.41,0.37,0.12,2.73,2.85,1995
120,Bowling Green State,MAC,16,11,71.3,67.7,3.63,0.95,-1.71,4.54,2.83,1995
121,Notre Dame,Ind,15,12,70.3,69.7,0.56,2.17,-2.98,5.78,2.8,1995
122,Canisius,MAAC,21,14,69.7,68.2,1.57,1.07,-2.3,4.93,2.64,1995
123,Miami (FL),Big East,15,13,65.4,67.4,-2.04,4.45,-6.02,8.43,2.41,1995
124,Fresno State,WAC,13,15,71.4,71.7,-0.25,3.55,0.75,1.54,2.29,1995
125,Mississippi,SEC (West),8,19,69.6,73,-3.48,5.66,-0.52,2.69,2.17,1995
126,UC Santa Barbara,Big West,13,14,72,70.7,1.26,0.58,-1.54,3.38,1.84,1995
127,Illinois-Chicago,MW Coll,18,9,83.3,77.8,5.44,-3.16,9.38,-7.69,1.69,1995
128,Rhode Island,A-10,7,20,70.2,75.3,-5.07,6.58,1.05,0.46,1.5,1995
129,Boston College,Big East,9,19,72,76.4,-4.36,5.72,0.72,0.64,1.36,1995
130,Western Michigan,MAC,14,13,68.6,68.4,0.26,0.94,-3.39,4.59,1.2,1995
131,Duquesne,A-10,10,18,68.1,73.2,-5.04,5.87,-0.98,1.85,0.87,1995
132,TCU,SWC,16,11,93.7,90.2,3.48,-1.23,17.72,-16.91,0.81,1995
133,Nevada-Las Vegas,Big West,12,16,76.7,78.5,-1.86,2.63,4.28,-3.51,0.77,1995
134,Rice,SWC,15,13,73.2,73.1,0.07,1.46,-3.89,4.62,0.73,1995
135,New Orleans,Sun Belt,20,11,71.6,67.6,3.97,-2.62,-2.75,3.44,0.68,1995
136,Texas Southern,SWAC,22,7,83.1,73.4,9.72,-8.1,0.74,-0.1,0.64,1995
137,UC Irvine,Big West,13,16,76.7,79.4,-2.66,3.12,4.52,-4.06,0.46,1995
138,Northern Illinois,MW Coll,19,10,75.2,68.3,6.93,-5.13,-2.13,2.35,0.23,1995
139,Southern Utah,AWC,17,11,79.6,68.8,10.75,-7.99,2.42,-2.2,0.22,1995
140,James Madison,CAA,16,13,78.5,74.9,3.55,-3.58,2.83,-2.65,0.18,1995
141,Wichita State,MVC,13,14,64.4,65.9,-1.41,2.26,-7.61,7.52,-0.09,1995
142,La Salle,MW Coll,13,14,73.9,74.1,-0.3,0.09,0.54,-0.74,-0.2,1995
143,UNC Wilmington,CAA,16,11,68,65.4,2.67,-3.03,-8.17,7.81,-0.37,1995
144,Jacksonville,Sun Belt,18,9,76.4,73.5,2.89,-2.92,2.76,-3.22,-0.46,1995
145,Detroit Mercy,MW Coll,13,15,69.4,70.3,-0.89,1.02,-3.72,3.12,-0.6,1995
146,Marshall,Southern (North),18,9,84.4,77.6,6.81,-5.99,6.66,-7.31,-0.65,1995
147,Northeastern,NAC,18,11,72.6,70.7,1.9,-2.8,-2.83,1.94,-0.9,1995
148,Butler,MW Coll,15,12,73.5,71.1,2.33,-2.25,-1.02,0.08,-0.94,1995
149,Drake,MVC,12,15,72.9,77.1,-4.22,3.07,2.05,-3.2,-1.15,1995
150,Loyola Marymount,WCC,13,15,73.4,73.5,-0.07,0.42,0.64,-1.81,-1.18,1995
151,Idaho,Big Sky,12,15,68.6,71.9,-3.33,4.09,-4.98,3.65,-1.33,1995
152,Rider,NEC,18,11,75.2,68.5,6.76,-7.74,-2.84,1.49,-1.35,1995
153,Chattanooga,Southern (South),19,11,76.5,72.3,4.13,-4.56,-1.73,0.24,-1.49,1995
154,Little Rock,Sun Belt,17,12,75.8,71.2,4.62,-5.31,-1.61,0.01,-1.6,1995
155,Valparaiso,Mid-Cont,20,8,77.1,69.1,8,-8.81,-1.61,-0.01,-1.62,1995
156,Princeton,Ivy,16,10,63.3,57.7,5.62,-6.15,-12.9,11.28,-1.63,1995
157,Ohio State,Big Ten,6,22,69.5,77.6,-8.18,6.51,-1.59,-0.08,-1.67,1995
158,San Diego State,WAC,11,17,63.3,67.1,-3.82,3.92,-8.73,7.01,-1.72,1995
159,Texas A&M,SWC,14,16,74,76.6,-2.57,1.57,-0.55,-1.26,-1.81,1995
160,Saint Peter's,MAAC,19,11,68.3,67.1,1.17,-3.12,-6.97,5.01,-1.96,1995
161,East Carolina,CAA,18,11,73.5,69.5,4.03,-4.9,-4.43,2.45,-1.98,1995
162,Coppin State,MEAC,21,10,73.5,66.4,7.06,-8.36,-5.8,3.68,-2.12,1995
163,New Hampshire,NAC,19,9,80.6,78.9,1.68,-3.85,5.93,-8.11,-2.17,1995
164,Texas-Rio Grande Valley,Sun Belt,14,14,64.7,63.2,1.54,-1.75,-10.03,7.74,-2.29,1995
165,San Diego,WCC,11,16,71.6,73.4,-1.81,-0.04,-1.66,-0.69,-2.35,1995
166,Murray State,OVC,21,9,86.9,77.2,9.73,-9.02,4.11,-6.47,-2.36,1995
167,Boston University,NAC,15,16,65.5,66.5,-0.97,-2.56,-9.4,6.31,-3.09,1995
168,Delaware,NAC,12,15,75.8,73.9,1.89,-3.52,-0.13,-3.4,-3.52,1995
169,Air Force,WAC,8,20,67.2,72.5,-5.25,4.77,-4.07,0.46,-3.61,1995
170,Navy,Patriot,20,9,75.8,67.8,8.03,-10.75,-4.58,0.83,-3.75,1995
171,Stetson,TAAC,15,12,75.6,73.3,2.37,-6.29,-0.98,-2.96,-3.95,1995
172,Wright State,MW Coll,13,17,72.2,74.3,-2.13,-1.35,-1.77,-2.41,-4.18,1995
173,Western Illinois,Mid-Cont,20,8,77.8,72,5.75,-9.58,-2.75,-1.59,-4.34,1995
174,Charleston Southern,Big South,19,10,74.1,72.1,2.03,-6.49,-1.35,-3.11,-4.46,1995
175,Pepperdine,WCC,8,19,66.3,72.2,-5.93,1.75,-6.76,2.13,-4.64,1995
176,San Francisco,WCC,10,19,76.6,83.9,-7.24,2.62,4.99,-9.73,-4.74,1995
177,Fairfield,MAAC,13,15,68.6,70,-1.43,-3.43,-6.59,1.74,-4.85,1995
178,Indiana State,MVC,7,19,72.3,76.7,-4.42,0.83,0.26,-5.11,-4.85,1995
179,Davidson,Southern (North),14,13,74.2,71.7,2.52,-4.09,-4.67,-0.38,-5.04,1995
180,Marist,NEC,17,11,76.3,72.4,3.86,-8.95,-2.71,-2.37,-5.09,1995
181,Colgate,Patriot,17,13,76.5,77.1,-0.57,-4.94,0.32,-5.82,-5.5,1995
182,Buffalo,Mid-Cont,18,10,76.9,73.3,3.61,-9.17,-2.41,-3.15,-5.56,1995
183,Louisiana Tech,Sun Belt,14,13,64.3,63.6,0.63,-5.42,-14.09,8.48,-5.62,1995
184,Louisiana-Monroe,Southland,14,18,75.2,77.3,-2.16,-3.53,-1.59,-4.1,-5.69,1995
185,Morehead State,OVC,15,12,76,73.1,2.93,-5.3,-3.13,-2.57,-5.7,1995
186,Hartford,NAC,11,16,70.1,73.1,-3,-2.72,-4.92,-0.8,-5.72,1995
187,Monmouth,NEC,13,14,70.7,68.3,2.44,-8.19,-7.79,2.05,-5.74,1995
188,Northern Iowa,MVC,8,20,67.9,75.5,-7.54,2.38,-3.73,-2.08,-5.81,1995
189,Houston,SWC,9,19,76.6,83.6,-6.93,2.45,0.3,-6.15,-5.85,1995
190,East Tennessee State,Southern (North),14,14,79.2,78.8,0.43,-3.99,1.19,-7.14,-5.95,1995
191,Cal State Fullerton,Big West,7,20,70.9,80,-9.07,2.83,-2.23,-3.8,-6.02,1995
192,Tennessee State,OVC,17,10,77.5,74.7,2.81,-8.09,-1.74,-4.35,-6.09,1995
193,Baylor,SWC,9,19,81.2,86,-4.86,-0.43,4.92,-11.05,-6.13,1995
194,Northern Arizona,Big Sky,8,18,67.3,72.1,-4.77,3.1,-6.33,0.2,-6.13,1995
195,Vermont,NAC,14,13,75.8,75.7,0.07,-5.45,-0.64,-5.7,-6.33,1995
196,Dayton,GMWC,7,20,66.7,77.5,-10.85,4.29,-4,-2.6,-6.6,1995
197,Creighton,MVC,7,19,61.1,71,-9.88,3.06,-10.19,3.37,-6.82,1995
198,Iona,MAAC,10,17,75.4,77,-1.67,-5.18,1.62,-8.47,-6.85,1995
199,Mercer,TAAC,15,14,78,78.2,-0.24,-5.7,1.02,-7.88,-6.85,1995
200,Mount St. Mary's,NEC,17,13,77.4,77.1,0.37,-6.66,-1.34,-5.54,-6.87,1995
201,Samford,TAAC,16,11,74,70.9,3.15,-8.32,-4.87,-2.04,-6.92,1995
202,Richmond,CAA,8,20,67.5,73.4,-5.93,-1.01,-7.44,0.46,-6.98,1995
203,Austin Peay,OVC,13,16,75.6,76.2,-0.59,-4.51,-2.26,-4.88,-7.14,1995
204,Kent State,MAC,8,19,65.1,73.3,-8.19,1.03,-6.18,-0.98,-7.15,1995
205,Akron,MAC,8,18,60.2,67.8,-7.65,0.96,-11.39,4.19,-7.2,1995
206,Bucknell,Patriot,13,14,69.9,68.2,1.67,-8.89,-9.16,1.94,-7.22,1995
207,Southern Methodist,SWC,7,20,70.2,81.6,-11.44,4.14,-4.65,-2.65,-7.3,1995
208,Liberty,Big South,12,16,66.9,68.8,-1.89,-4.19,-9.58,1.89,-7.69,1995
209,William & Mary,CAA,8,19,70.2,75.2,-5,-2.71,-6.01,-1.7,-7.71,1995
210,Stephen F. Austin,Southland,14,14,87.9,86.3,1.61,-7.32,6.74,-14.56,-7.82,1995
211,Eastern Washington,Big Sky,6,20,67.8,74.7,-6.92,0.57,-7.07,-0.8,-7.87,1995
212,Holy Cross,Patriot,15,12,77.4,75.7,1.74,-9.79,-0.22,-7.83,-8.05,1995
213,San Jose State,Big West,4,23,64.2,76,-11.81,4.33,-8.15,0.06,-8.09,1995
214,UTSA,Southland,15,13,79.1,79.4,-0.29,-6.8,-0.02,-8.21,-8.22,1995
215,Louisiana,Sun Belt,7,22,68.5,72.6,-4.1,-1.62,-7.06,-1.19,-8.25,1995
216,Youngstown State,Mid-Cont,18,10,69.7,65.8,3.89,-10.5,-11.3,3.03,-8.27,1995
217,Western Carolina,Southern (South),14,14,75.1,77.3,-2.14,-2.82,-1.22,-7.26,-8.48,1995
218,Furman,Southern (South),10,17,67.4,69,-1.56,-4.98,-8.86,0.34,-8.52,1995
219,North Texas,Southland,14,13,74.4,71.8,2.63,-8.15,-5.94,-2.63,-8.57,1995
220,Cleveland State,MW Coll,10,17,73.8,78.3,-4.52,-2.52,-2.33,-6.27,-8.6,1995
221,Eastern Illinois,Mid-Cont,16,13,73.9,70.4,3.41,-9.58,-5.57,-3.09,-8.65,1995
222,Towson,Big South,12,15,74.4,79,-4.59,-4.09,-0.56,-8.13,-8.69,1995
223,Hofstra,NAC,10,18,70.6,74,-3.43,-4.55,-4.96,-3.84,-8.81,1995
224,UNC Asheville,Big South,11,16,68.4,70.4,-2,-4.79,-9.83,0.95,-8.88,1995
225,Siena,MAAC,8,19,70.7,74,-3.37,-5.55,-5.07,-3.86,-8.92,1995
226,Maine,NAC,11,16,68.9,73.6,-4.74,-4.42,-6.35,-2.81,-9.16,1995
227,Jackson State,SWAC,12,19,77.1,79.9,-2.81,-5.85,-3.35,-5.82,-9.17,1995
228,Fairleigh Dickinson,NEC,16,12,73.5,74.4,-0.86,-8.34,-4.27,-4.93,-9.2,1995
229,Maryland-Baltimore County,Big South,13,14,66.2,68.1,-1.89,-6.26,-10.78,1.57,-9.22,1995
230,American,CAA,9,19,74.6,81.4,-6.82,-2.48,-0.99,-8.31,-9.3,1995
231,Central Florida,TAAC,11,16,75.4,77.9,-2.48,-6.6,-1.49,-8.03,-9.52,1995
232,Brown,Ivy,13,13,67.8,70.8,-2.92,-6.65,-7.72,-1.85,-9.57,1995
233,Loyola (MD),MAAC,9,18,68.6,76.1,-7.52,-2.25,-5.22,-4.55,-9.77,1995
234,Southeastern Louisiana,TAAC,12,16,82.8,83,-0.29,-6.66,2.76,-12.96,-10.2,1995
235,Florida International,TAAC,11,19,67.3,72.4,-5.13,-5.35,-9.79,-0.7,-10.49,1995
236,McNeese State,Southland,11,16,77.6,80.9,-3.26,-7.32,-1.42,-9.16,-10.58,1995
237,Tennessee Tech,OVC,13,14,76.9,78.1,-1.22,-6.15,-2.04,-8.61,-10.65,1995
238,Fordham,Patriot,11,17,65.8,68,-2.25,-7.35,-12.51,1.85,-10.66,1995
239,Saint Francis (PA),NEC,12,16,71.6,73.7,-2.04,-8.66,-6.72,-3.98,-10.7,1995
240,Appalachian State,Southern (North),9,20,73.3,78.8,-5.52,-2.94,-3.82,-6.9,-10.72,1995
241,Radford,Big South,16,12,70.7,70.4,0.29,-6.73,-7.88,-2.89,-10.77,1995
242,Eastern Kentucky,OVC,9,19,71.8,76.5,-4.71,-6.07,-6.76,-4.03,-10.79,1995
243,South Alabama,Sun Belt,9,18,84.6,91.7,-7.07,-3.84,11.21,-22.12,-10.91,1995
244,Dartmouth,Ivy,13,13,69,69.2,-0.19,-8.99,-9.48,-1.48,-10.95,1995
245,Southeast Missouri State,OVC,13,14,73,76.7,-3.67,-6.06,-5.62,-5.4,-11.02,1995
246,Mississippi Valley State,SWAC,17,11,80.4,78.5,1.93,-11.62,-2.48,-8.55,-11.03,1995
247,Kansas City,Mid-Cont,7,19,70.1,75,-4.85,-6.09,-7.79,-3.31,-11.09,1995
248,Lamar,Sun Belt,11,16,65.7,71.1,-5.41,-4.04,-10.02,-1.42,-11.44,1995
249,Troy,Mid-Cont,11,16,91.4,93,-1.56,-8.98,11.39,-22.89,-11.5,1995
250,Oral Roberts,Ind,10,17,72.4,74.7,-2.26,-3.13,-6.76,-4.88,-11.63,1995
251,Southern,SWAC,13,13,93.3,83,10.27,-13.51,4.15,-16.02,-11.87,1995
252,Centenary (LA),TAAC,10,17,80.5,85.1,-4.63,-6,2,-13.96,-11.96,1995
253,Loyola (IL),MW Coll,5,22,66.8,76,-9.26,-1.65,-7.91,-4.08,-11.99,1995
254,Cal State Northridge,AWC,8,20,71.5,81.6,-10.07,-1.28,-3.89,-8.51,-12.4,1995
255,Northwestern,Big Ten,5,22,65.4,84,-18.56,6.13,-4.26,-8.16,-12.43,1995
256,George Mason,CAA,7,20,92.6,101.8,-9.22,-1.7,15.92,-28.77,-12.85,1995
257,Lehigh,Patriot,11,16,75.2,78.9,-3.74,-8.87,-2.21,-10.65,-12.87,1995
258,The Citadel,Southern (South),11,16,68,72.1,-4.11,-5.39,-10.65,-2.23,-12.89,1995
259,Northwestern State,Southland,13,14,73.9,77.4,-3.44,-7.2,-8.33,-4.59,-12.92,1995
260,Georgia State,TAAC,11,17,72.8,77.8,-5.07,-7.28,-4.02,-9,-13.02,1995
261,UT Arlington,Southland,10,17,73.9,79.9,-5.96,-7.16,-5.82,-7.57,-13.39,1995
262,Niagara,MAAC,5,25,68.1,79.8,-11.73,-1.17,-5.58,-7.9,-13.48,1995
263,Middle Tennessee,OVC,12,15,71.6,75.3,-3.7,-6.68,-8.43,-5.16,-13.59,1995
264,Central Michigan,MAC,3,23,63.9,76.6,-12.69,1.74,-9.59,-4.1,-13.68,1995
265,Texas State,Southland,12,14,65.2,70.2,-5,-6.79,-15.55,1.56,-13.99,1995
266,North Carolina A&T,MEAC,15,15,68.2,71.9,-3.67,-9.2,-12.84,-1.25,-14.09,1995
267,Harvard,Ivy,6,20,66.8,71,-4.19,-9.13,-10.9,-3.39,-14.29,1995
268,Arkansas State,Sun Belt,8,20,66.2,74,-7.79,-4.92,-11.59,-2.8,-14.38,1995
269,Wagner,NEC,10,17,73.3,80.8,-7.44,-7.27,-4.79,-9.92,-14.71,1995
270,Coastal Carolina,Big South,6,20,71.4,79.8,-8.38,-4.58,-3.49,-11.38,-14.87,1995
271,Florida Atlantic,TAAC,9,18,63,73.6,-10.56,-2.63,-12.66,-2.33,-14.99,1995
272,South Carolina State,MEAC,15,13,68.9,70.6,-1.68,-12,-11.31,-3.9,-15.21,1995
273,Georgia Southern,Southern (South),8,20,67.6,74.8,-7.25,-3.93,-12.33,-2.93,-15.27,1995
274,Winthrop,Big South,7,20,71.8,81.9,-10.07,-4.71,-2.05,-13.23,-15.29,1995
275,VMI,Southern (North),10,17,79.8,87.8,-8,-3.89,3.29,-18.63,-15.34,1995
276,Sacramento State,AWC,6,21,66,78.1,-12.11,-3.26,-8.32,-7.05,-15.37,1995
277,Sam Houston State,Southland,7,19,70,76.3,-6.35,-7.28,-10.55,-5.08,-15.63,1995
278,Alabama State,SWAC,11,15,80.8,86.4,-5.62,-8.33,-0.97,-14.96,-15.92,1995
