Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
65,Tennessee,SEC (East),19,15,77.9,77,0.94,8.63,7.73,0.99,8.72,1992
66,Colorado,Big 8,13,15,71.2,72.7,-1.5,10.19,2.1,6.6,8.69,1992
67,Florida,SEC (East),19,14,68.5,66.3,2.18,6.45,-1.59,10.22,8.63,1992
68,Wisconsin,Big Ten,13,18,71.8,71.2,0.61,7.83,2.69,5.75,8.44,1992
69,Miami (OH),MAC,23,8,68.2,60.9,7.35,2.92,-1.32,9.69,8.37,1992
70,Oregon State,Pac-10,15,16,75,74.3,0.68,8.85,4.89,3.41,8.3,1992
71,La Salle,MAAC,20,11,80.1,72.3,7.87,0.35,8.56,-0.34,8.22,1992
72,Rutgers,A-10,16,15,78.7,75.5,3.23,4.78,7.43,0.57,8,1992
73,Auburn,SEC (West),12,15,86.6,85.2,1.33,9.46,12.86,-5.03,7.83,1992
74,Utah,WAC,24,11,68.6,61.6,7,3.22,-3.22,11.03,7.82,1992
75,James Madison,CAA,21,11,78.9,69.7,9.25,-1.54,2.92,4.8,7.71,1992
76,Kansas State,Big 8,16,14,71.6,73.1,-1.5,10.18,-0.17,7.77,7.61,1992
77,Montana,Big Sky,27,4,76.2,64,12.13,-4.23,-1.34,8.76,7.42,1992
78,Butler,MW Coll,21,10,80.7,77.8,2.9,4.44,10.5,-3.09,7.41,1992
79,Providence,Big East,14,17,76.2,74.5,1.68,5.27,4.84,2.26,7.1,1992
80,Vanderbilt,SEC (East),15,15,74.8,75.4,-0.6,7.63,4.15,2.88,7.03,1992
81,Arizona State,Pac-10,19,14,68.4,69.1,-0.64,7.65,-1.48,8.43,6.95,1992
82,Clemson,ACC,14,14,76.6,75.5,1.11,7.29,3.66,3.28,6.94,1992
83,UC Santa Barbara,Big West,20,9,70.3,65.7,4.55,3.58,-2.31,9.21,6.9,1992
84,East Tennessee State,Southern,24,7,86.1,77.7,8.45,-1.79,9.25,-2.54,6.71,1992
85,Penn State,Ind,21,8,73.4,65.1,8.28,-1.65,-1.69,8.32,6.63,1992
86,South Florida,Metro,19,10,76.4,73.6,2.83,3.4,3.85,2.72,6.57,1992
87,Wyoming,WAC,16,13,74.4,70.3,4.14,2.81,3.38,3.14,6.52,1992
88,Richmond,CAA,22,8,72.7,64.5,8.17,-1.77,-0.91,7.3,6.39,1992
89,Rice,SWC,20,11,76.5,69.5,7,-0.56,3.54,2.83,6.37,1992
90,Princeton,Ivy,22,6,59,48.2,10.79,-3.58,-16.46,22.81,6.34,1992
91,Missouri State,MVC,23,8,64.6,56.8,7.81,-1.15,-6.6,12.65,6.05,1992
92,Xavier,MW Coll,15,12,78.3,75.4,2.89,2.3,7.11,-1.25,5.86,1992
93,California,Pac-10,10,18,75.7,77,-1.29,7.03,5.58,0.16,5.74,1992
94,Ball State,MAC,24,9,68.9,59.4,9.58,-1.21,-5.66,11.31,5.65,1992
95,Louisiana,Sun Belt,21,11,80.2,75.6,4.66,0.88,6.74,-1.2,5.54,1992
96,Mississippi State,SEC (West),15,13,77,75.4,1.57,5.06,3.78,1.72,5.51,1992
97,NC State,ACC,12,18,77.2,81.2,-4,9.72,7.12,-1.61,5.51,1992
98,Southern Mississippi,Metro,13,16,75.6,76.6,-0.93,6.94,3.65,1.68,5.33,1992
99,South Carolina,SEC (East),11,17,67.6,66.8,0.75,6.15,-5.69,10.91,5.22,1992
100,Utah State,Big West,16,12,77.3,76.7,0.57,5.06,5.68,-0.62,5.06,1992
101,Hawaii,WAC,16,12,71.2,69.4,1.75,3.13,0.63,4.25,4.88,1992
102,Western Michigan,MAC,21,9,70.2,65.8,4.37,0.34,0.26,4.45,4.7,1992
103,Cal State Long Beach,Big West,18,12,75.4,73.6,1.83,4.15,2.8,1.71,4.51,1992
104,New Orleans,Sun Belt,17,15,67.1,64.8,2.25,2.76,-6.01,10.41,4.4,1992
105,Ohio,MAC,18,10,71,66.2,4.82,0.63,0.37,4.03,4.4,1992
106,Southern Illinois,MVC,22,8,74.2,68.8,5.4,-1.13,2.51,1.76,4.27,1992
107,South Alabama,Sun Belt,14,14,86.1,82.9,3.21,1,11.95,-7.73,4.22,1992
108,Texas Tech,SWC,15,14,75.4,73,2.41,4.54,1.66,2.5,4.16,1992
109,Duquesne,A-10,13,15,78,78.4,-0.39,5.51,6.4,-2.37,4.03,1992
110,Western Kentucky,Sun Belt,21,11,79.9,75.3,4.56,0.13,4.89,-0.96,3.93,1992
111,Pacific,Big West,14,16,71.8,70.9,0.97,3.51,-0.56,4.36,3.8,1992
112,Northwestern,Big Ten,9,19,68.1,73.5,-5.39,11.86,-0.21,3.99,3.78,1992
113,Mississippi,SEC (West),11,17,80.5,81.2,-0.68,4.76,7.09,-3.48,3.61,1992
114,Virginia Commonwealth,Metro,14,15,74.9,75.2,-0.38,3.7,2.38,0.81,3.18,1992
115,Dayton,MW Coll,15,15,71.7,71.6,0.1,3.04,-1.01,4.15,3.14,1992
116,Tulsa,MVC,17,13,73.3,70.7,2.67,0.93,4.52,-1.38,3.13,1992
117,Kansas City,Ind,21,7,77.6,67.4,10.18,-4.68,0.16,2.92,3.08,1992
118,Cal State Fullerton,Big West,12,16,75.8,76.7,-0.96,3.79,4.45,-1.62,2.83,1992
119,Georgia Southern,TAAC,25,6,91.5,80.7,10.81,-7.22,10.88,-8.14,2.75,1992
120,Southern Utah,Ind,20,8,88.9,79.4,9.5,-3.43,10.06,-7.32,2.74,1992
121,Manhattan,MAAC,25,9,72.1,67.4,4.74,-2.17,-0.89,3.46,2.56,1992
122,Fresno State,Big West,15,16,73.9,73.7,0.23,2.25,1.93,0.55,2.48,1992
123,Saint Joseph's,A-10,13,15,77.6,78.4,-0.86,5.12,5.15,-2.73,2.42,1992
124,George Washington,A-10,16,12,73.3,73.8,-0.5,2.89,1.94,0.45,2.39,1992
125,Washington,Pac-10,12,17,65.9,67.7,-1.79,8.9,-6.9,9.28,2.38,1992
126,Chattanooga,Southern,23,7,80.9,71.9,8.97,-3.97,2.37,-0.34,2.03,1992
127,Baylor,SWC,13,15,72.8,72.1,0.71,1.19,0.77,1.24,2.01,1992
128,Arkansas State,Sun Belt,17,11,66.4,65,1.36,0.45,-7.51,9.24,1.74,1992
129,Nevada,Big Sky,19,10,84,80.7,3.31,-1.53,8.69,-7.04,1.65,1992
130,Murray State,OVC,17,13,83.8,79.9,3.97,-1.22,7.29,-5.65,1.64,1992
131,Loyola (IL),MW Coll,13,16,73.2,73.2,-0.03,2.11,0.21,1.39,1.59,1992
132,Gonzaga,WCC,20,10,72.2,68.4,3.8,-1.15,-2.54,4.11,1.57,1992
133,Virginia Tech,Metro,10,18,65.1,67.8,-2.71,3.99,-6.69,7.96,1.28,1992
134,Lamar,Sun Belt,12,19,82.8,80.8,2.06,-0.02,9.64,-8.42,1.22,1992
135,Illinois State,MVC,18,11,65.9,64.3,1.52,-0.51,-5.38,6.39,1.01,1992
136,Fordham,Patriot,18,13,71.1,67.8,3.26,-2.64,-4.45,5.14,0.69,1992
137,Bowling Green State,MAC,14,15,65.3,64,1.31,-0.27,-5.95,6.61,0.65,1992
138,Weber State,Big Sky,16,13,80.4,76.6,3.76,-2.18,3.38,-2.8,0.57,1992
139,Santa Clara,WCC,14,15,67.8,67.5,0.34,1.5,-6.83,7.33,0.5,1992
140,Delaware,NAC,27,4,81.3,70.9,10.35,-9.19,3.08,-2.75,0.33,1992
141,Furman,Southern,17,11,78.2,72.9,5.32,-3.9,0.93,-0.7,0.22,1992
142,Loyola Marymount,WCC,15,13,91.1,90.3,0.82,-0.43,17.69,-17.56,0.12,1992
143,Siena,MAAC,19,10,73.5,70.2,3.31,-2.68,-0.87,0.97,0.11,1992
144,Illinois-Chicago,Mid-Cont,16,14,76.2,73.6,2.57,-2.32,2.94,-2.88,0.06,1992
145,Indiana State,MVC,13,15,60.6,62.8,-2.14,2.16,-7.92,7.94,0.02,1992
146,Pennsylvania,Ivy,16,10,73,68.5,4.46,-4.47,-0.59,0.59,0,1992
147,Detroit Mercy,MW Coll,12,17,78.2,78.1,0.1,-0.18,4.54,-4.61,-0.07,1992
148,San Francisco,WCC,13,16,80.3,80.3,-0.07,-0.1,5.74,-5.91,-0.17,1992
149,Colorado State,WAC,14,17,66.7,68.2,-1.48,3.68,-5.5,4.68,-0.82,1992
150,UTSA,Southland,21,8,80.5,73.3,7.17,-6.09,4.09,-4.92,-0.82,1992
151,College of Charleston,Ind,19,8,72.1,62.8,9.33,-7.42,-9.14,8.2,-0.94,1992
152,Southern Methodist,SWC,10,18,64.9,69.6,-4.71,4.42,-7.4,6.38,-1.02,1992
153,Holy Cross,Patriot,18,11,81.8,76.6,5.14,-5.96,6.56,-7.59,-1.03,1992
154,Bucknell,Patriot,21,9,81.4,74.7,6.63,-6.63,3.4,-4.54,-1.14,1992
155,Eastern Kentucky,OVC,19,14,75.1,73.5,1.55,-1.9,-2.49,1.2,-1.28,1992
156,Kent State,MAC,9,19,62.4,63.8,-1.32,1.23,-8.2,6.87,-1.33,1992
157,Middle Tennessee,OVC,16,11,77.3,73.4,3.96,-1.7,-1.65,0.25,-1.4,1992
158,Milwaukee,Ind,20,8,79.9,72.1,7.82,-8.1,0.64,-2.24,-1.6,1992
159,San Diego,WCC,14,14,69.5,69.2,0.36,-1.34,-5.6,3.64,-1.97,1992
160,Miami (FL),Big East,8,24,60.7,67.5,-6.84,6.64,-9.6,7.54,-2.06,1992
161,Eastern Illinois,Mid-Cont,17,14,68.1,68.9,-0.84,-0.69,-5.96,3.6,-2.36,1992
162,Tennessee Tech,OVC,14,15,87.3,85,2.24,-1.07,8.46,-10.84,-2.38,1992
163,Louisiana-Monroe,Southland,19,10,77.8,71.1,6.76,-5.09,-2.61,0.22,-2.4,1992
164,Cleveland State,Mid-Cont,16,13,70.3,69.1,1.24,-2.64,-3.7,1.27,-2.43,1992
165,Loyola (MD),MAAC,14,14,71.7,71.9,-0.18,-2.38,-4.24,1.68,-2.56,1992
166,UT Arlington,Southland,16,13,81.1,74.3,6.79,-5.57,2.26,-5.13,-2.87,1992
167,Boise State,Big Sky,16,13,68.7,67.2,1.52,-3.81,-7.63,4.71,-2.92,1992
168,Northern Iowa,MVC,10,18,64.8,68.5,-3.64,1.71,-4.97,2.02,-2.96,1992
169,Iona,MAAC,14,15,74.1,75.7,-1.55,-1.39,0.85,-3.87,-3.01,1992
170,Monmouth,NEC,20,9,64.5,58.7,5.86,-9.2,-13.34,10.07,-3.27,1992
171,Saint Louis,GMWC,5,23,70.5,79.6,-9.18,5.94,2.15,-5.43,-3.28,1992
172,Towson,ECC,17,13,83.4,76.2,7.2,-9.95,4.31,-7.61,-3.3,1992
173,UC Irvine,Big West,7,22,68.3,75.8,-7.55,4.18,-2.73,-0.64,-3.37,1992
174,Little Rock,Sun Belt,17,13,73.6,71.6,2,-5.17,-4.6,1.15,-3.45,1992
175,Robert Morris,NEC,19,12,74.3,71,3.32,-6.81,-3.39,-0.1,-3.49,1992
176,Niagara,MAAC,14,14,70.9,70.9,0.07,-3.66,-2.89,-0.69,-3.58,1992
177,Old Dominion,CAA,15,15,74.7,79.4,-4.73,1.62,2.14,-5.83,-3.7,1992
178,Jacksonville,Sun Belt,12,17,78,81.3,-3.31,-0.5,3.35,-7.16,-3.81,1992
179,North Texas,Southland,15,14,81.8,79.4,2.45,-5.95,4.31,-8.12,-3.81,1992
180,Montana State,Big Sky,14,14,77.6,76,1.57,-3.95,0.6,-4.51,-3.91,1992
181,Eastern Michigan,MAC,9,22,69.7,72.9,-3.23,1.85,-2.21,-1.74,-3.95,1992
182,Central Michigan,MAC,12,16,73.6,76.1,-2.5,1.5,2.12,-6.12,-4,1992
183,Hofstra,ECC,20,9,72.6,66.7,5.9,-10,-6.63,2.53,-4.1,1992
184,Appalachian State,Southern,15,14,76.9,75.1,1.79,-3.93,-2.44,-1.68,-4.11,1992
185,Saint Mary's (CA),WCC,13,17,65.6,66.6,-1,-2.28,-10,5.83,-4.17,1992
186,American,CAA,11,18,73.8,78.9,-5.14,0.72,1.09,-5.5,-4.42,1992
187,Idaho,Big Sky,18,14,73.1,72.8,0.28,-4.09,-3.33,-1.1,-4.43,1992
188,Northern Illinois,Mid-Cont,11,17,75,77,-2.04,-1.21,0.43,-4.98,-4.54,1992
189,Wichita State,MVC,8,20,61.1,66.8,-5.75,1,-7.97,3.21,-4.75,1992
190,Wright State,Mid-Cont,15,13,78.6,76,2.61,-5.62,2.81,-7.58,-4.76,1992
191,Creighton,MVC,9,19,64.5,70,-5.5,0.25,-4.7,-0.56,-5.25,1992
192,Georgia State,TAAC,16,14,84.2,80.8,3.4,-6.84,1.19,-6.51,-5.32,1992
193,Yale,Ivy,17,9,65.2,61.9,3.27,-7.75,-9.6,4.25,-5.35,1992
194,Oregon,Pac-10,6,21,65.1,78.6,-13.41,10.91,-5.44,0.04,-5.41,1992
195,UNC Wilmington,CAA,13,15,74.3,74.9,-0.68,-3.5,-0.75,-4.68,-5.42,1992
196,Liberty,Big South,22,7,76.3,66,10.31,-14.05,-2.47,-3.26,-5.74,1992
197,Akron,Mid-Cont,16,12,69,70.3,-1.32,-4.14,-6.91,1.14,-5.77,1992
198,Portland,WCC,10,18,80.9,84.5,-3.64,-0.6,6.88,-12.76,-5.88,1992
199,Stephen F. Austin,Southland,15,13,68.5,67.7,0.82,-6.98,-10.83,4.86,-5.98,1992
200,Morehead State,OVC,14,15,88.4,88,0.38,-2.99,7.71,-13.89,-6.18,1992
201,Fairfield,MAAC,8,20,68.2,74.1,-5.86,-0.4,-5.13,-1.13,-6.26,1992
202,Texas A&M,SWC,6,22,65.5,74.4,-8.89,2.5,-7.46,1.07,-6.39,1992
203,Drexel,NAC,16,14,72.3,70.9,1.43,-7.91,-4.06,-2.42,-6.48,1992
204,Maine,NAC,17,15,66.8,65.9,0.84,-7.12,-9.17,2.5,-6.67,1992
205,Vermont,NAC,16,13,70,65.6,4.38,-9.19,-6.56,-0.22,-6.78,1992
206,Air Force,WAC,9,20,62.7,69.6,-6.86,1.86,-9.26,2.44,-6.82,1992
207,Idaho State,Big Sky,9,21,81,85.9,-4.93,-1.92,7,-13.92,-6.92,1992
208,Drake,MVC,6,21,59.3,65.7,-6.41,0.26,-11.9,4.81,-7.09,1992
209,Columbia,Ivy,10,16,70.8,72.8,-1.96,-4.94,-2.04,-5.19,-7.22,1992
210,Mercer,TAAC,11,18,73.4,74.8,-1.41,-4.51,-5.25,-2.02,-7.26,1992
211,East Carolina,CAA,10,18,72.4,75.8,-3.39,-0.38,-2.5,-4.83,-7.34,1992
212,Toledo,MAC,7,20,58.4,65.1,-6.7,-0.71,-13.41,6.07,-7.34,1992
213,Southern,SWAC,18,12,93.6,87.6,6.07,-9.99,9.14,-16.62,-7.49,1992
214,Lehigh,Patriot,14,15,82.2,82.4,-0.24,-7.34,6.09,-13.82,-7.74,1992
215,Central Florida,Sun Belt,10,18,75.3,80.6,-5.29,-2.65,-0.06,-7.88,-7.94,1992
216,St. Bonaventure,A-10,9,19,67,76.2,-9.21,2.42,-6.68,-1.28,-7.95,1992
217,Austin Peay,OVC,11,17,79.9,86.8,-6.93,-0.14,4.47,-12.45,-7.99,1992
218,Nicholls State,Southland,15,13,72.7,75.4,-2.71,-5.38,-4.93,-3.16,-8.09,1992
219,San Diego State,WAC,2,26,65.4,78.5,-13.11,4.77,-4.38,-3.82,-8.19,1992
220,San Jose State,Big West,2,24,63.4,76.7,-13.27,5.07,-6.25,-1.95,-8.2,1992
221,Bradley,MVC,7,23,55.3,63.5,-8.23,-0.12,-16.44,8.1,-8.35,1992
222,Southeast Missouri State,OVC,12,16,73.9,76.6,-2.71,-3.97,-3.67,-4.73,-8.4,1992
223,Radford,Big South,20,9,77.6,72.7,4.93,-12.03,-2.02,-6.49,-8.52,1992
224,Mississippi Valley State,SWAC,16,14,82.8,81.9,0.9,-9.81,0.87,-9.67,-8.81,1992
225,Western Illinois,Mid-Cont,10,18,72.6,76.5,-3.82,-3.58,-3.01,-5.9,-8.91,1992
226,Jackson State,SWAC,12,16,77.6,79.3,-1.68,-6.19,-4.08,-4.88,-8.96,1992
227,Marshall,Southern,7,22,72.2,80.3,-8.14,-0.2,-2.4,-6.6,-9,1992
228,Alabama State,SWAC,14,14,88.3,85,3.29,-9.95,3.02,-12.22,-9.2,1992
229,Northwestern State,Southland,15,13,95,87.6,7.39,-9.71,9.71,-19.01,-9.3,1992
230,Fairleigh Dickinson,NEC,14,14,69.3,71.4,-2.07,-7.28,-7.47,-1.88,-9.35,1992
231,Brown,Ivy,11,15,68.2,73.6,-5.42,-3.53,-4.59,-4.82,-9.41,1992
232,William & Mary,CAA,10,19,69.4,75.1,-5.69,-2.3,-5,-4.63,-9.63,1992
233,Cal State Northridge,Ind,11,17,70.6,76.4,-5.79,-1.68,-6.66,-3.02,-9.68,1992
234,Saint Peter's,MAAC,8,21,64.9,72.1,-7.24,-2.46,-9.55,-0.15,-9.7,1992
235,Rider,ECC,16,13,70.8,70.1,0.69,-11.13,-8.01,-1.8,-9.81,1992
236,Texas Southern,SWAC,15,14,76.8,77.2,-0.41,-7.26,-5.34,-4.8,-10.15,1992
237,Campbell,Big South,19,12,69.3,67,2.29,-10.8,-9.63,-0.61,-10.24,1992
238,St. Francis (NY),NEC,15,14,71.4,73.1,-1.72,-8.62,-5.65,-4.69,-10.34,1992
239,Northeastern,NAC,9,19,66.3,71,-4.68,-5.78,-8.15,-2.3,-10.46,1992
240,Colgate,Patriot,14,14,70.8,73.1,-2.32,-8.16,-6.8,-3.68,-10.48,1992
241,Eastern Washington,Big Sky,6,21,69.6,75.9,-6.33,-3.2,-7.43,-3.12,-10.54,1992
242,Wagner,NEC,16,12,71.8,71.5,0.36,-10.55,-6.27,-4.32,-10.59,1992
243,Lafayette,Patriot,8,20,67.1,72.2,-5.11,-4.11,-8.3,-2.66,-10.96,1992
244,Cornell,Ivy,7,19,68.1,72.4,-4.31,-5.61,-5.04,-5.93,-10.97,1992
245,Navy,Patriot,6,22,73.5,78.3,-4.82,-5.18,-1.76,-9.27,-11.03,1992
246,Canisius,MAAC,8,22,72.3,77.2,-4.93,-3.8,-3.18,-7.87,-11.05,1992
247,George Mason,CAA,7,21,68.7,75.9,-7.18,-2.16,-7.27,-3.81,-11.08,1992
248,Marist,NEC,10,20,73.1,74.1,-1.07,-10.29,-4.82,-6.54,-11.36,1992
249,Samford,TAAC,11,18,59.7,65.8,-6.14,-5.27,-19.42,7.76,-11.66,1992
250,Alcorn State,SWAC,15,14,82.3,83.6,-1.28,-10.3,-0.43,-11.26,-11.69,1992
251,Coppin State,MEAC,15,13,80.3,75.6,4.68,-15.84,-2.09,-9.67,-11.76,1992
252,Davidson,Big South,11,17,69.5,69.1,0.32,-6.73,-8.72,-3.33,-12.05,1992
253,Maryland-Baltimore County,ECC,10,19,81.9,87.3,-5.41,-6.95,5.42,-17.82,-12.4,1992
254,Texas State,Southland,7,20,63.4,69.8,-6.33,-4.08,-15.32,2.88,-12.44,1992
255,Howard,MEAC,17,14,70.3,72,-1.74,-10.71,-9.64,-2.83,-12.47,1992
256,Western Carolina,Southern,11,17,80.1,84.3,-4.25,-6.05,2.69,-15.19,-12.51,1992
257,Valparaiso,Mid-Cont,5,22,62.8,74,-11.22,-1.18,-10.25,-2.39,-12.65,1992
258,Florida International,TAAC,11,17,72.7,76.9,-4.18,-5.92,-6.85,-5.82,-12.67,1992
259,Florida A&M,MEAC,16,14,76.6,74.6,2.03,-13.95,-6.66,-6.07,-12.73,1992
260,South Carolina State,MEAC,14,15,71.1,69.1,1.97,-14.48,-10.38,-2.46,-12.84,1992
261,North Carolina A&T,MEAC,18,9,76.5,73.3,3.19,-15.59,-5.32,-7.55,-12.87,1992
262,VMI,Southern,10,18,68.8,73.6,-4.75,-5.35,-10.34,-2.55,-12.88,1992
263,Charleston Southern,Big South,16,14,68.4,67.1,1.33,-9.55,-10.67,-2.45,-13.12,1992
264,Coastal Carolina,Big South,12,19,64.5,69,-4.55,-6.56,-11.96,-1.68,-13.63,1992
265,Boston University,NAC,10,18,68.9,76.8,-7.82,-4.68,-6.12,-7.53,-13.64,1992
266,The Citadel,Southern,10,18,69.8,78.4,-8.54,-2.47,-5.13,-8.59,-13.71,1992
267,Southeastern Louisiana,TAAC,6,22,74.6,84.3,-9.71,-4.09,-3.21,-10.59,-13.81,1992
268,Stetson,TAAC,11,17,77.9,83.5,-5.54,-7.27,-2.36,-11.77,-14.12,1992
269,Saint Francis (PA),NEC,13,16,70.5,75.2,-4.66,-9.09,-8.85,-5.67,-14.51,1992
270,Dartmouth,Ivy,10,16,57,61.7,-4.69,-7.69,-20.04,5.48,-14.57,1992
271,Northeastern Illinois,Ind,8,20,74.4,81.5,-7.14,-3.8,-5.5,-9.15,-14.65,1992
272,Hartford,NAC,6,21,63.1,70.7,-7.59,-7.37,-13.46,-1.5,-14.96,1992
273,McNeese State,Southland,7,22,72.5,83,-10.52,-4.01,-5.35,-9.89,-15.23,1992
274,Texas-Rio Grande Valley,Sun Belt,3,26,59.9,74.1,-14.21,-1.01,-15.4,-0.37,-15.76,1992
275,Long Island University,NEC,11,18,80,86.3,-6.38,-9.63,2.26,-18.27,-16.01,1992
276,Tennessee State,OVC,4,24,68.1,80.5,-12.46,-1.88,-10.71,-5.45,-16.17,1992
277,Centenary (LA),TAAC,10,18,84.7,90.1,-5.39,-7.37,2.3,-18.67,-16.37,1992
278,UNC Greensboro,Ind,7,21,60.9,71,-10.11,-6.74,-16.84,0.36,-16.49,1992
279,Army,Patriot,4,24,53,64.4,-11.39,-5.22,-23.33,6.76,-16.57,1992
