Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
61,Duquesne,A-10,19,13,77.9,68,9.91,1.49,9.58,0.75,10.33,2011
62,Baylor,Big 12,18,13,69.5,64,5.48,4.8,3.59,6.4,10,2011
63,Boston College,ACC,21,13,71.8,69.3,2.47,7.31,6.9,2.88,9.78,2011
64,California,Pac-10,18,15,72.5,72.2,0.27,9.17,8.39,1.05,9.45,2011
65,Indiana,Big Ten,12,20,69.6,68.2,1.38,7.65,5.58,3.45,9.03,2011
66,Old Dominion,CAA,27,7,65.6,58.4,7.26,1.76,-1.53,10.56,9.03,2011
67,Iowa State,Big 12,16,16,74.8,70.5,4.31,4.55,8.15,0.71,8.86,2011
68,UTEP,CUSA,25,10,70.6,63.6,7,2.47,3.34,5.48,8.83,2011
69,Mississippi,SEC (West),20,14,73.9,69.1,4.79,3.92,8.05,0.67,8.71,2011
70,Virginia Commonwealth,CAA,28,12,71.6,66.8,4.78,3.78,6.2,2.36,8.56,2011
71,UAB,CUSA,22,9,68.4,62.6,5.77,2.78,1.49,7.07,8.55,2011
72,Oklahoma State,Big 12,20,14,68.2,66.6,1.59,6.94,2.9,5.63,8.53,2011
73,Southern Mississippi,CUSA,22,10,74.1,65.4,8.69,1.9,5.59,2.83,8.41,2011
74,Oakland,Summit,25,10,85.5,76.9,8.63,0.1,15.9,-7.62,8.28,2011
75,Missouri State,MVC,26,9,69.8,63.1,6.71,1.35,3.63,4.44,8.07,2011
76,Iowa,Big Ten,11,20,67.2,68.1,-0.84,8.79,3.63,4.32,7.95,2011
77,Rutgers,Big East,15,17,66.3,65.7,0.66,7.22,1.77,6.11,7.88,2011
78,Cleveland State,Horizon,27,9,71,63.6,7.36,1.74,2.55,5.04,7.59,2011
79,Colorado State,MWC,19,13,71.2,67.7,3.53,5.26,4.76,2.73,7.49,2011
80,NC State,ACC,15,16,70.7,70.5,0.23,6.8,5.54,1.49,7.02,2011
81,Iona,MAAC,25,12,79,69.7,9.27,-2.26,10.12,-3.11,7.01,2011
82,Oregon,Pac-10,21,18,70.2,69.3,0.85,6.92,3.98,2.95,6.92,2011
83,Memphis,CUSA,25,10,72.1,68.3,3.77,3.14,4.94,1.97,6.91,2011
84,Providence,Big East,15,17,75.8,75.3,0.47,6.44,10.82,-3.91,6.91,2011
85,Georgia Tech,ACC,13,18,67.8,67.1,0.74,5.68,2.64,3.78,6.42,2011
86,Stanford,Pac-10,15,16,66.4,65.2,1.23,5.17,0.13,6.26,6.4,2011
87,Marshall,CUSA,22,12,73.5,67.4,6.12,1.94,4.53,1.79,6.32,2011
88,Arkansas,SEC (West),18,13,70.7,66.7,3.94,2.34,3.86,2.42,6.28,2011
89,Central Florida,CUSA,21,12,68.8,63,5.79,1.97,0.57,5.68,6.25,2011
90,College of Charleston,Southern (South),26,11,76.2,69,7.22,-1.05,7.21,-1.03,6.17,2011
91,Tulsa,CUSA,19,13,70.5,67.7,2.81,3.25,4.28,1.78,6.06,2011
92,Virginia,ACC,16,15,61.9,62.4,-0.55,6.55,-3.83,9.84,6.01,2011
93,Boise State,WAC,22,13,74.1,68.1,6.06,0.01,5.86,-0.38,5.48,2011
94,Harvard,Ivy,23,7,71.5,64.4,7.03,-1.19,2.3,2.58,4.88,2011
95,Creighton,MVC,23,16,68.8,65.4,3.46,1.41,2.43,2.45,4.87,2011
96,Dayton,A-10,22,14,67,65.4,1.67,3.2,1.01,3.86,4.87,2011
97,Portland,WCC,20,12,71,68.5,2.5,2.2,3.04,1.66,4.7,2011
98,Northern Iowa,MVC,20,14,63.7,60.2,3.56,2.04,-3.53,8.05,4.53,2011
99,Wofford,Southern (South),21,13,73.6,68,5.56,-1.21,4.08,0.27,4.35,2011
100,Arizona State,Pac-10,12,19,64,66.9,-2.9,7.2,-1.63,5.93,4.3,2011
101,South Florida,Big East,10,23,61.9,66.5,-4.61,8.89,-2.65,6.93,4.28,2011
102,Valparaiso,Horizon,23,12,73.3,68,5.29,1.69,2.95,1.28,4.24,2011
103,South Carolina,SEC (East),14,16,67.6,69,-1.43,5.6,2.39,1.78,4.17,2011
104,Drexel,CAA,21,10,63.7,59.7,4.03,-0.01,-5.06,9.08,4.02,2011
105,Texas Tech,Big 12,13,19,73.2,75.3,-2.16,6.18,7.98,-3.96,4.02,2011
106,Cal State Long Beach,Big West,22,12,73.2,70.5,2.68,1.69,4.94,-1.16,3.78,2011
107,Oklahoma,Big 12,14,18,66,68.7,-2.75,6.42,0.54,3.17,3.71,2011
108,Princeton,Ivy,25,7,69.2,63,6.19,-1.61,-0.3,4.02,3.71,2011
109,Kent State,MAC (East),25,12,71,66.8,4.14,0.04,2.36,1.29,3.65,2011
110,Indiana State,MVC,20,14,66.3,64.5,1.79,2.9,-0.19,3.6,3.41,2011
111,Mississippi State,SEC (West),17,14,69.8,70.2,-0.39,3.77,3.63,-0.25,3.38,2011
112,Rhode Island,A-10,20,14,68.1,66.7,1.44,1.9,0.95,2.39,3.34,2011
113,Wright State,Horizon,19,14,64.3,61.7,2.67,1.45,-3.69,6.92,3.22,2011
114,South Dakota State,Summit,19,12,81.7,73.7,8,-4.04,9.86,-6.76,3.1,2011
115,Santa Clara,WCC,24,14,73.9,70.8,3.16,1.25,4.89,-1.83,3.06,2011
116,Fairfield,MAAC,25,8,65.2,58.3,6.85,-3.91,-4.4,7.33,2.94,2011
117,James Madison,CAA,21,12,71.4,68.4,2.97,-0.03,4.08,-1.14,2.94,2011
118,Buffalo,MAC (East),20,14,70.6,64.6,5.94,-2.22,0.29,2.64,2.93,2011
119,Saint Louis,A-10,12,19,63,62.4,0.65,3.06,-4.91,7.74,2.83,2011
120,Morehead State,OVC,25,10,68.9,61.8,7.14,-3.13,-1.68,4.49,2.81,2011
121,Air Force,MWC,16,16,64.8,65.1,-0.25,3.31,-1.94,4.65,2.71,2011
122,Utah,MWC,13,18,67,70.2,-3.19,6.56,2.25,0.21,2.46,2011
123,Bucknell,Patriot,25,9,70.2,63.9,6.26,-3.87,-1.02,3.42,2.39,2011
124,Coastal Carolina,Big South,28,6,76.4,64.1,12.32,-5.15,1.7,0.65,2.35,2011
125,Long Island University,NEC,27,6,82.7,74.7,8,-5.77,11.47,-9.24,2.23,2011
126,Montana,Big Sky,21,11,67.2,60.9,6.28,-2.47,-4.18,6.34,2.17,2011
127,Akron,MAC (East),23,13,70.1,65.7,4.42,-1.02,0.77,1.37,2.15,2011
128,New Mexico State,WAC,16,17,71.6,70.2,1.45,2.66,3.66,-1.55,2.11,2011
129,East Tennessee State,A-Sun,24,12,69.9,64.4,5.42,-2.12,-1.41,3.49,2.08,2011
130,Detroit Mercy,Horizon,17,16,74.5,72.6,1.88,0.91,6.77,-4.89,1.88,2011
131,San Francisco,WCC,19,15,70.1,70.6,-0.5,3.06,1.55,0.23,1.78,2011
132,Loyola (IL),Horizon,16,15,69.5,66.6,2.84,-1.1,0.6,1.13,1.73,2011
133,East Carolina,CUSA,18,16,68.2,67.3,0.91,2.99,0.93,0.74,1.67,2011
134,Rice,CUSA,14,18,67.1,67.2,-0.03,2.67,-0.18,1.85,1.67,2011
135,Rider,MAAC,23,11,73.1,68.8,4.29,-2.67,4.27,-2.65,1.62,2011
136,Oregon State,Pac-10,11,20,69.3,72.8,-3.52,5.03,3.3,-1.79,1.51,2011
137,Milwaukee,Horizon,19,14,68.7,69.7,-1.03,2.51,1.29,0.19,1.48,2011
138,Northern Colorado,Big Sky,21,11,71.5,65.8,5.69,-2.24,1.69,-0.3,1.39,2011
139,St. Bonaventure,A-10,16,15,69.5,70,-0.42,1.73,1.79,-0.48,1.31,2011
140,UC Santa Barbara,Big West,18,14,67.8,65.8,2.03,0.12,-1.32,2.53,1.22,2011
141,Southern Methodist,CUSA,20,15,64.6,61.3,3.29,-0.39,-4.93,5.97,1.04,2011
142,TCU,MWC,11,22,67.3,70.2,-2.97,3.93,0.71,0.26,0.96,2011
143,Oral Roberts,Summit,19,16,74.7,72.7,2.03,-1.17,4.3,-3.44,0.86,2011
144,Pacific,Big West,16,15,65.7,62.7,3,-0.88,-4.87,5.62,0.75,2011
145,Northern Arizona,Big Sky,19,13,71.8,64.9,6.91,-3.72,0.64,-0.02,0.62,2011
146,Ohio,MAC (East),19,16,74.4,72.8,1.6,-1.01,6.01,-5.42,0.59,2011
147,Hawaii,WAC,19,13,69.3,67.2,2.03,-0.87,-0.21,0.72,0.51,2011
148,Murray State,OVC,23,9,68.6,61.8,6.72,-4.85,-3.67,4.12,0.45,2011
149,IUPUI,Summit,19,14,71.6,69.2,2.48,-0.84,-0.2,0.59,0.39,2011
150,Nevada,WAC,13,19,70.2,71.2,-1.06,1.88,2.05,-1.71,0.34,2011
151,Idaho,WAC,18,14,67.9,66.7,1.19,-0.64,-1.39,1.59,0.2,2011
152,Vermont,AEC,23,9,67.1,61.6,5.47,-5.33,-2.35,2.49,0.14,2011
153,Hofstra,CAA,21,12,70.8,69.7,1.06,0.13,2.43,-2.46,-0.03,2011
154,La Salle,A-10,15,18,76.8,78.6,-1.79,1.7,9.73,-9.81,-0.08,2011
155,George Washington,A-10,17,14,64.9,65.3,-0.45,0.36,-3.45,3.35,-0.1,2011
156,Austin Peay,OVC,20,14,73.8,67,6.79,-3.77,1.56,-1.71,-0.15,2011
157,Green Bay,Horizon,14,18,67.3,68.4,-1.09,2.18,-0.13,-0.08,-0.21,2011
158,Fresno State,WAC,14,17,67.6,67.4,0.23,0.58,-1.33,1.08,-0.25,2011
159,Saint Peter's,MAAC,20,14,60.9,60.1,0.79,-1.08,-8.05,7.77,-0.28,2011
160,Tulane,CUSA,13,17,68.6,65.8,2.73,-0.68,-1.12,0.84,-0.28,2011
161,Evansville,MVC,16,16,66.3,67.1,-0.78,1.8,-0.72,0.42,-0.3,2011
162,Furman,Southern (South),22,11,68.8,64.4,4.45,-3.65,-2.43,2.07,-0.36,2011
163,Davidson,Southern (South),18,15,72.5,68.7,3.82,-2.17,1.29,-1.68,-0.39,2011
164,UNC Asheville,Big South,20,14,73.7,68.6,5.09,-2.89,1.73,-2.42,-0.69,2011
165,Ball State,MAC (West),19,13,67.6,64,3.59,-3.4,-2.22,1.52,-0.7,2011
166,Western Michigan,MAC (West),21,13,71.8,68.3,3.5,-2.52,1.59,-2.29,-0.7,2011
167,Massachusetts,A-10,15,15,66.3,68,-1.7,1.93,-2.18,1.41,-0.76,2011
168,Robert Morris,NEC,18,14,67.3,65.5,1.81,-2.61,-3.17,2.37,-0.8,2011
169,Lipscomb,A-Sun,17,13,76.2,73.8,2.47,-2.65,5.61,-6.57,-0.96,2011
170,DePaul,Big East,7,24,67.9,76.7,-8.84,7.53,3.78,-5.09,-1.31,2011
171,Jacksonville,A-Sun,20,12,68,65.4,2.56,-3.68,-1.99,0.57,-1.42,2011
172,North Texas,Sun Belt (West),22,11,76.2,71.5,4.79,-5.07,4.61,-6.1,-1.49,2011
173,Bradley,MVC,12,20,64.9,67.6,-2.75,1.67,-1.69,0.16,-1.52,2011
174,North Dakota State,Summit,14,15,75.4,71.1,4.34,-3.5,2.6,-4.13,-1.54,2011
175,San Jose State,WAC,17,16,72.5,72.9,-0.42,-0.08,3.25,-4.79,-1.54,2011
176,Miami (OH),MAC (East),16,17,66.4,70.3,-3.91,3.04,-0.88,-0.7,-1.58,2011
177,Weber State,Big Sky,18,14,70.1,67,3.09,-1.74,-1.34,-0.3,-1.64,2011
178,Saint Joseph's,A-10,11,22,64.5,69.7,-5.21,3.46,-1.36,-0.39,-1.75,2011
179,Cal Poly,Big West,15,15,59.3,58.9,0.43,-2.39,-11.08,9.24,-1.84,2011
180,Central Connecticut State,NEC,19,12,70,66,4.03,-5.97,-1.75,-0.19,-1.94,2011
181,Quinnipiac,NEC,22,10,71.7,67.4,4.31,-6.39,0.81,-2.88,-2.08,2011
182,Louisiana State,SEC (West),11,21,62.2,66.6,-4.34,2.26,-5.18,3.1,-2.09,2011
183,Purdue-Fort Wayne,Summit,18,12,74.3,70.1,4.23,-5.17,0.28,-2.45,-2.17,2011
184,Sam Houston State,Southland (West),18,13,69.7,66.1,3.61,-3.9,-1.03,-1.35,-2.38,2011
185,Florida Atlantic,Sun Belt (East),21,11,68.5,66.8,1.69,-2.61,-3.82,1.41,-2.41,2011
186,Southern Illinois,MVC,13,19,61,65,-3.94,1.48,-5.9,3.44,-2.46,2011
187,Auburn,SEC (West),11,20,62.4,66.2,-3.81,2.4,-4.1,1.63,-2.47,2011
188,Boston University,AEC,21,14,64.9,63.5,1.37,-3.85,-3.87,1.39,-2.48,2011
189,Charlotte,A-10,10,20,66.6,71,-4.43,1.89,-0.22,-2.32,-2.54,2011
190,Drake,MVC,13,18,64.4,67.7,-3.32,0.76,-2.69,0.13,-2.56,2011
191,Northeastern,CAA,11,20,66.6,70.4,-3.84,1.17,-0.11,-2.57,-2.67,2011
192,Houston,CUSA,12,18,68.7,69.7,-1.03,0.55,0.23,-2.94,-2.71,2011
193,Middle Tennessee,Sun Belt (East),16,16,69.3,66.3,3.03,-4.45,-2.65,-0.09,-2.74,2011
194,Loyola Marymount,WCC,11,21,70.8,72.3,-1.47,0.27,0.5,-3.3,-2.79,2011
195,Yale,Ivy,15,13,68.1,67.3,0.82,-2.72,-2.62,-0.29,-2.91,2011
196,Canisius,MAAC,15,15,68.1,67.5,0.63,-3.55,-2.4,-0.52,-2.92,2011
197,Pennsylvania,Ivy,13,15,66.7,68.1,-1.36,-1.64,-2.73,-0.26,-2.99,2011
198,American,Patriot,22,9,66.2,63.6,2.52,-5.64,-5.7,2.57,-3.13,2011
199,Wyoming,MWC,10,21,65.9,69.7,-3.77,3.53,-2.64,-0.52,-3.16,2011
200,Loyola (MD),MAAC,15,15,67.4,67,0.4,-3.68,-1.39,-1.89,-3.28,2011
201,Stephen F. Austin,Southland (West),18,11,66.4,56.7,9.76,-7.73,-11.08,7.79,-3.29,2011
202,Illinois State,MVC,12,19,61.1,63.8,-2.71,-0.66,-6.66,3.29,-3.37,2011
203,Arkansas State,Sun Belt (West),17,15,68.4,64.6,3.81,-3.31,-3.67,0.29,-3.38,2011
204,UNC Wilmington,CAA,13,18,63.7,66.7,-2.97,-0.44,-4.19,0.78,-3.41,2011
205,Western Carolina,Southern (North),18,15,69.8,68.9,0.85,-2.86,-1.72,-1.82,-3.54,2011
206,Cornell,Ivy,10,18,68.1,70.1,-2,-1.6,-0.25,-3.35,-3.6,2011
207,UC Irvine,Big West,13,19,75.3,75.6,-0.25,-2.36,5.13,-8.91,-3.78,2011
208,Delaware,CAA,14,17,62.9,66.6,-3.68,-0.11,-4.89,1.11,-3.79,2011
209,Western Kentucky,Sun Belt (East),16,16,70.1,70.7,-0.66,-3.15,-0.34,-3.46,-3.8,2011
210,Siena,MAAC,13,18,67.8,70,-2.13,-1.71,-0.64,-3.2,-3.83,2011
211,Pepperdine,WCC,12,21,69.4,74,-4.64,1.43,0.83,-4.75,-3.91,2011
212,Denver,Sun Belt (West),13,17,60,60.6,-0.57,-3.48,-11.16,7.12,-4.04,2011
213,Lehigh,Patriot,16,15,73.6,72,1.61,-5.69,3.27,-7.34,-4.07,2011
214,Mercer,A-Sun,15,18,67.3,68.4,-1.15,-2.17,-2.25,-1.83,-4.08,2011
215,Georgia State,CAA,12,19,61.9,64.1,-2.23,-1.92,-7.22,3.08,-4.15,2011
216,VMI,Big South,18,13,87.9,82.1,5.84,-5.45,13.26,-17.49,-4.23,2011
217,Little Rock,Sun Belt (West),19,17,68.3,67.4,0.86,-2.97,-3.48,-0.85,-4.32,2011
218,William & Mary,CAA,10,22,64.1,67.9,-3.84,0.49,-3.43,-0.95,-4.38,2011
219,Wake Forest,ACC,8,24,67.2,77.2,-9.94,5.51,1.59,-6.02,-4.43,2011
220,McNeese State,Southland (East),21,12,74.1,71.3,2.79,-4.39,0.25,-4.95,-4.7,2011
221,Appalachian State,Southern (North),16,15,73.1,73.2,-0.13,-2.95,0.38,-5.19,-4.81,2011
222,Charleston Southern,Big South,16,16,73.8,68.7,5.16,-4.57,-1.31,-3.55,-4.86,2011
223,Maine,AEC,15,15,69.6,67,2.63,-5.84,-0.99,-3.88,-4.87,2011
224,Hampton,MEAC,24,9,66.6,62.7,3.85,-8.77,-6.55,1.35,-5.2,2011
225,Columbia,Ivy,15,13,70.8,71,-0.21,-4.81,-0.51,-4.72,-5.22,2011
226,Cal State Northridge,Big West,14,18,69.8,71.3,-1.5,-1.55,-1.37,-3.98,-5.35,2011
227,Winthrop,Big South,13,17,65.8,66.9,-1.1,-3.2,-5.58,0.21,-5.38,2011
228,Louisiana,Sun Belt (West),14,15,70.9,71.3,-0.41,-4.19,-0.69,-4.76,-5.45,2011
229,St. Francis (NY),NEC,15,15,66.7,66.3,0.4,-5.85,-4.64,-0.81,-5.45,2011
230,Liberty,Big South,19,13,67.7,65.6,2.03,-4.86,-5.52,-0.1,-5.62,2011
231,Tennessee Tech,OVC,20,13,74.6,69.9,4.7,-5.77,1.73,-7.37,-5.64,2011
232,UC Davis,Big West,10,20,71.2,73.1,-1.93,-1.9,1.19,-6.88,-5.69,2011
233,Nicholls State,Southland (East),14,14,65.6,61.8,3.79,-4.52,-10.21,4.49,-5.72,2011
234,UTSA,Southland (West),20,14,70.1,69.5,0.62,-4.93,-1.8,-4.01,-5.8,2011
235,Bowling Green State,MAC (East),14,19,64.1,67.1,-3,-2.03,-5.95,0.01,-5.94,2011
236,Louisiana Tech,WAC,12,20,64.1,67.9,-3.84,-0.99,-6.25,0.26,-5.99,2011
237,North Florida,A-Sun,15,19,64.9,71.5,-6.56,0.31,-3.3,-2.95,-6.25,2011
238,Illinois-Chicago,Horizon,7,24,62.7,69.4,-6.74,1.98,-5.65,-0.66,-6.32,2011
239,Holy Cross,Patriot,8,21,67.2,69,-1.83,-4.55,-3.37,-3.01,-6.38,2011
240,Youngstown State,Horizon,9,21,69.1,74.2,-5.13,0.93,0.81,-7.21,-6.4,2011
241,Elon,Southern (North),14,17,74.2,74.2,0,-3.32,1.03,-7.57,-6.54,2011
242,Wagner,NEC,13,17,67.6,70.5,-2.87,-3.67,-2.18,-4.36,-6.54,2011
243,Campbell,A-Sun,12,19,65.5,67.5,-1.9,-4.27,-5.65,-1.02,-6.67,2011
244,Lamar,Southland (East),13,17,82.1,76,6.13,-5.96,5.1,-11.78,-6.69,2011
245,Stony Brook,AEC,15,17,61,60.4,0.53,-6.2,-9.93,3.08,-6.85,2011
246,Montana State,Big Sky,13,18,67.1,68.7,-1.65,-3.22,-4.2,-2.81,-7.01,2011
247,Albany (NY),AEC,16,16,62.9,64,-1.09,-5.96,-7.07,0.01,-7.05,2011
248,Tennessee State,OVC,14,16,68.1,68,0.13,-4.73,-2.63,-4.49,-7.12,2011
249,Lafayette,Patriot,13,19,69.9,72.2,-2.28,-4.19,-1.78,-5.48,-7.26,2011
250,Brown,Ivy,11,17,71.5,73.4,-1.86,-4.12,0.9,-8.16,-7.27,2011
251,Eastern Kentucky,OVC,15,16,66,63.1,2.87,-6.48,-7.04,-0.3,-7.34,2011
252,UT Arlington,Southland (West),13,16,70.9,68.7,2.14,-5.47,-3.55,-4.04,-7.59,2011
253,Texas State,Southland (West),16,16,78.3,78.4,-0.13,-5.89,4.09,-11.73,-7.65,2011
254,Cal State Fullerton,Big West,11,20,71.2,75,-3.81,-2.81,2.06,-9.74,-7.68,2011
255,Presbyterian,Big South,13,18,61.8,66.6,-4.87,-2.85,-8.41,0.69,-7.72,2011
256,Portland State,Big Sky,14,16,72.3,74.3,-2.03,-4.47,0.68,-8.42,-7.74,2011
257,Utah Valley,GWC,19,11,75.9,68.5,7.4,-9.97,-1.68,-6.1,-7.78,2011
258,Southern Utah,Summit,11,19,69.2,73.1,-3.83,-3.44,-2.97,-4.83,-7.8,2011
259,Central Michigan,MAC (West),10,21,59.4,64.7,-5.32,-2.41,-10.38,2.37,-8.01,2011
260,Morgan State,MEAC,17,14,66.5,66.8,-0.32,-7.72,-7.04,-1,-8.04,2011
261,Northern Illinois,MAC (West),9,21,68.5,73.3,-4.8,-2.26,-1.12,-6.94,-8.05,2011
262,Towson,CAA,4,26,68.4,76,-7.53,-0.52,0.8,-8.86,-8.06,2011
263,UC Riverside,Big West,12,19,65.9,69.8,-3.87,-1.4,-5.2,-3.06,-8.26,2011
264,Eastern Washington,Big Sky,10,20,67.4,70.6,-3.2,-2.22,-5.44,-3.07,-8.5,2011
265,San Diego,WCC,6,24,60.9,70.5,-9.6,3.18,-9.42,0.82,-8.6,2011
266,Coppin State,MEAC,16,14,72.5,72.3,0.2,-7.66,-0.34,-8.36,-8.7,2011
267,Fordham,A-10,7,21,64.1,73.9,-9.79,1.01,-4,-4.77,-8.77,2011
268,Northwestern State,Southland (East),18,14,76.9,77.6,-0.63,-7.02,4.18,-13.06,-8.88,2011
269,Kansas City,Summit,16,14,70,73.9,-3.9,-4.46,-2.62,-6.29,-8.91,2011
270,Southeastern Louisiana,Southland (East),15,14,70,69.1,0.97,-5.4,-5.46,-3.48,-8.93,2011
271,Savannah State,Ind,12,18,60.6,60.3,0.33,-2.44,-11.96,2.9,-9.06,2011
272,Eastern Michigan,MAC (West),9,22,61.5,65.5,-4,-3.11,-9.53,0.43,-9.11,2011
273,Gardner-Webb,Big South,11,21,62,66.5,-4.5,-2.72,-9.09,-0.13,-9.22,2011
274,Mount St. Mary's,NEC,11,21,60.6,66.4,-5.75,-3.47,-9.12,-0.11,-9.22,2011
275,Seattle,Ind,11,20,69,75.9,-6.9,-2.36,-1.66,-7.61,-9.26,2011
276,Florida International,Sun Belt (East),11,19,71.7,75.4,-3.73,-4.23,0.81,-10.14,-9.33,2011
277,Sacred Heart,NEC,11,18,66.3,69.6,-3.28,-6.12,-4.61,-4.79,-9.4,2011
278,Chattanooga,Southern (North),16,16,71.1,74.4,-3.31,-2.67,-1.03,-8.41,-9.44,2011
279,Troy,Sun Belt (East),8,21,71.6,77.3,-5.76,-2.05,1.15,-10.62,-9.48,2011
