Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
62,Missouri,SEC,23,12,72.9,69.7,3.2,6.86,7.06,3,10.06,2014
63,Louisiana State,SEC,20,14,74.7,71.3,3.44,6.61,8.26,1.79,10.05,2014
64,Saint Mary's (CA),WCC,23,12,71.5,65.5,6,4.29,2.01,7.34,9.35,2014
65,Saint Joseph's,A-10,24,10,71.6,67.6,3.97,5.08,4.2,4.85,9.05,2014
66,NC State,ACC,22,14,71.1,69.6,1.58,7.44,6.58,2.45,9.02,2014
67,Boise State,MWC,21,13,76.2,69,7.18,3.86,6.8,2.02,8.83,2014
68,Texas Tech,Big 12,14,18,68.4,68.4,0,8.61,0.58,8.03,8.61,2014
69,Nevada-Las Vegas,MWC,20,13,71.4,65.6,5.79,2.76,2.94,5.61,8.55,2014
70,Alabama,SEC,13,19,67.8,67.2,0.63,8.88,0.09,8.25,8.34,2014
71,Purdue,Big Ten,15,17,72.3,71.7,0.59,7.62,7.14,1.08,8.21,2014
72,Notre Dame,ACC,15,17,72,70.6,1.41,6.78,5.59,2.6,8.19,2014
73,Georgia,SEC,20,14,68.9,66.8,2.12,5.78,1.11,6.79,7.9,2014
74,Mississippi,SEC,19,14,75.2,72.7,2.48,5.36,8.78,-0.94,7.84,2014
75,Penn State,Big Ten,16,18,70.9,70.2,0.62,7.06,4.61,3.07,7.68,2014
76,Miami (FL),ACC,17,16,61.5,59.5,1.97,5.63,-4.59,12.19,7.6,2014
77,Seton Hall,Big East,17,17,71.8,69.9,1.97,5.56,3.43,4.1,7.53,2014
78,Green Bay,Horizon,24,7,74.3,64.5,9.84,0.11,3.2,3.98,7.18,2014
79,Butler,Big East,14,17,68.5,66.6,1.97,6.98,0.17,6.87,7.04,2014
80,Southern Mississippi,CUSA,29,7,72.1,63.3,8.78,-0.08,0.39,6.45,6.84,2014
81,North Dakota State,Summit,26,7,75.5,65.6,9.94,-0.02,3.55,2.76,6.31,2014
82,Washington,Pac-12,17,15,74.5,74.7,-0.19,6.45,7.6,-1.34,6.26,2014
83,Tulsa,CUSA,21,13,72.7,67.6,5.06,1.17,3.09,3.14,6.23,2014
84,New Mexico State,WAC,26,10,77,67.1,9.89,-2.58,5.27,0.9,6.16,2014
85,Georgia State,Sun Belt,25,9,77.7,68.5,9.15,-2.56,5.94,0.1,6.04,2014
86,Manhattan,MAAC,25,8,77,70,6.94,-0.9,5.2,0.84,6.04,2014
87,Oregon State,Pac-12,16,16,75.8,75.6,0.16,5.87,6.99,-0.96,6.03,2014
88,Iona,MAAC,22,11,83.6,77.6,6.06,-0.1,12.48,-6.52,5.96,2014
89,San Francisco,WCC,21,12,74.8,71.4,3.39,4.28,4.6,1.32,5.92,2014
90,St. Bonaventure,A-10,18,15,73.4,70.1,3.27,2.64,3.82,2.1,5.92,2014
91,Richmond,A-10,19,14,66.5,65.2,1.39,4.3,-2.05,7.75,5.7,2014
92,Vanderbilt,SEC,15,16,64.6,65.5,-0.97,6.49,-2.7,8.22,5.52,2014
93,Texas A&M,SEC,18,16,64.7,62.8,1.88,3.62,-3.64,9.14,5.5,2014
94,Wake Forest,ACC,17,16,69.7,70.9,-1.24,6.73,3.17,2.32,5.49,2014
95,South Carolina,SEC,14,20,68.3,69.9,-1.56,6.96,2.1,3.3,5.41,2014
96,Mercer,A-Sun,27,9,78.8,66.9,11.83,-3.42,4.06,1.28,5.33,2014
97,Northern Iowa,MVC,16,15,72.8,69.3,3.45,2.85,4.51,0.77,5.29,2014
98,Georgia Tech,ACC,16,17,66.7,66.8,-0.12,5.24,0.31,4.81,5.12,2014
99,Auburn,SEC,14,16,71.5,71.8,-0.37,5.47,4.68,0.42,5.11,2014
100,Stephen F. Austin,Southland,32,3,76,63.4,12.63,-6.76,-0.3,5.12,4.82,2014
101,Middle Tennessee,CUSA,24,9,70.9,62.6,8.24,-0.78,-2.11,6.88,4.77,2014
102,Portland,WCC,15,16,75.1,72,3.03,1.73,5.12,-0.35,4.77,2014
103,Utah State,MWC,18,14,69.2,66.6,2.59,3.09,1.09,3.68,4.77,2014
104,Northwestern,Big Ten,14,19,59.5,63.4,-3.85,8.57,-7.29,12.01,4.72,2014
105,Vermont,AEC,22,11,70.7,60.6,10.12,-4.57,-1.11,5.63,4.52,2014
106,Wyoming,MWC,18,15,64.5,61.7,2.88,2.34,-4.58,8.98,4.4,2014
107,UTEP,CUSA,23,11,69,63.3,5.74,0.05,-1.65,6.04,4.39,2014
108,Cleveland State,Horizon,21,12,73,66.2,6.79,-0.52,0.72,3.66,4.38,2014
109,UC Irvine,Big West,23,12,70.5,63.7,6.77,-0.65,-3,7.35,4.35,2014
110,UC Santa Barbara,Big West,21,9,71.2,65.3,5.9,-0.13,1.12,3.11,4.23,2014
111,La Salle,A-10,15,16,67.7,68.4,-0.65,4.75,-0.65,4.76,4.1,2014
112,North Carolina Central,MEAC,28,6,73.9,59.5,14.41,-8.03,-0.99,4.96,3.97,2014
113,Fresno State,MWC,21,18,72.7,70.5,2.26,3.75,4.87,-1.27,3.59,2014
114,Buffalo,MAC (East),19,10,73.5,67.3,6.21,-2.13,3.58,0,3.58,2014
115,Hawaii,Big West,20,11,80,73.2,6.74,-1.68,6.86,-3.43,3.43,2014
116,Toledo,MAC (West),27,7,79.2,73.2,6,-1.46,8.71,-5.41,3.3,2014
117,Belmont,OVC (East),26,10,79.9,73.9,5.97,-1.88,7.63,-4.34,3.29,2014
118,Colorado State,MWC,16,16,73.3,69.7,3.66,2.16,3.51,-0.22,3.29,2014
119,Indiana State,MVC,23,11,71.1,68.5,2.59,1.19,0.84,2.45,3.29,2014
120,Boston College,ACC,8,24,68.7,73.6,-4.91,8.62,3.51,-0.5,3.01,2014
121,Princeton,Ivy,21,9,70.6,64.4,6.23,-2.4,-0.97,3.99,3.01,2014
122,Louisiana,Sun Belt,23,12,81,75.2,5.77,-0.28,8.1,-5.19,2.91,2014
123,Rhode Island,A-10,14,18,67.8,68.1,-0.28,3.26,-1.27,4.14,2.87,2014
124,Delaware,CAA,25,10,79.5,75.7,3.83,-1.1,9.67,-6.94,2.73,2014
125,Ohio,MAC (East),25,12,71.5,67,4.51,-1.17,0.4,2.29,2.7,2014
126,Temple,AAC,9,22,73.9,78.1,-4.19,6.88,7.19,-4.5,2.69,2014
127,Houston,AAC,17,16,71.1,73,-1.94,4.62,4.14,-1.45,2.68,2014
128,Southern California,Pac-12,11,21,70.6,75.3,-4.75,8.02,3.67,-1.08,2.6,2014
129,Central Florida,AAC,13,18,72.7,73.6,-0.9,5.14,4.48,-2.13,2.35,2014
130,Columbia,Ivy,21,13,68,63.3,4.76,-1.92,-3.53,5.73,2.21,2014
131,San Diego,WCC,18,17,67.5,65.2,2.26,1.97,-3.82,5.98,2.16,2014
132,George Mason,A-10,11,20,69.5,72,-2.55,4.58,1.03,1,2.03,2014
133,Nevada,MWC,15,17,72.4,73.9,-1.5,3.48,3.65,-1.67,1.98,2014
134,Virginia Tech,ACC,9,22,62.9,67,-4.1,5.99,-3.82,5.72,1.9,2014
135,Eastern Michigan,MAC (West),22,15,65.5,61.4,4.14,0.67,-6.54,8.33,1.79,2014
136,Boston University,Patriot,24,11,71.2,67,4.17,-2.4,1.02,0.75,1.77,2014
137,Pacific,WCC,18,16,73.1,74.2,-1.15,3.25,4.02,-2.28,1.74,2014
138,Western Michigan,MAC (West),23,10,71.9,67.7,4.18,-1.45,1.13,0.6,1.73,2014
139,DePaul,Big East,12,21,69.4,75.4,-5.97,7.47,3.06,-1.56,1.5,2014
140,Cal State Long Beach,Big West,15,17,69.9,70.5,-0.59,2.71,-0.01,1.45,1.44,2014
141,Washington State,Pac-12,10,21,62.4,67.1,-4.74,7.24,-5.79,7.12,1.34,2014
142,Canisius,MAAC,21,13,78.3,75.6,2.68,-1.95,5.77,-4.53,1.24,2014
143,Drexel,CAA,16,14,68.8,67.3,1.47,-0.24,-0.98,2.21,1.23,2014
144,Akron,MAC (East),21,13,68.6,66.9,1.65,-0.48,-1.23,2.39,1.16,2014
145,Illinois State,MVC,18,16,68.3,68.5,-0.18,1.77,-0.31,1.39,1.08,2014
146,Murray State,OVC (West),23,11,77.9,71.9,5.91,-3.58,3.35,-2.37,0.98,2014
147,Santa Clara,WCC,14,19,70.9,70.5,0.45,3.01,0.36,0.52,0.88,2014
148,Denver,Summit,16,15,65.9,64.5,1.45,-0.42,-4.56,5.4,0.84,2014
149,Davidson,Southern,20,13,78.5,72.8,5.67,-3.73,6.25,-5.44,0.81,2014
150,Missouri State,MVC,20,13,68.5,68.2,0.33,1.22,-0.31,1.12,0.81,2014
151,Pepperdine,WCC,15,16,71.2,72.5,-1.32,2.6,1.88,-1.08,0.8,2014
152,UAB,CUSA,18,13,73.1,70.3,2.77,-0.77,1.91,-1.13,0.78,2014
153,American,Patriot,20,13,63.1,59.1,3.94,-3.25,-7.93,8.62,0.69,2014
154,Duquesne,A-10,13,17,73.3,73.7,-0.37,1.03,4.85,-4.19,0.66,2014
155,Eastern Kentucky,OVC (East),24,10,78.7,70.9,7.82,-4.34,2.73,-2.13,0.6,2014
156,Towson,CAA,25,11,73.1,68.8,4.33,-3.06,0.75,-0.2,0.55,2014
157,Valparaiso,Horizon,18,16,71.7,67.1,4.59,-0.24,-1.54,1.74,0.21,2014
158,Wright State,Horizon,21,15,67.2,62.1,5.14,-2.8,-6.22,6.43,0.21,2014
159,Quinnipiac,MAAC,20,12,78.8,76.5,2.28,-2.41,6.52,-6.65,-0.13,2014
160,South Dakota State,Summit,19,13,72.3,68.7,3.66,-1.93,0.67,-0.84,-0.17,2014
161,Purdue-Fort Wayne,Summit,25,11,77.1,71,6.08,-3.87,3.37,-3.57,-0.2,2014
162,Rutgers,AAC,12,21,71.1,76.2,-5.09,5.8,2.03,-2.32,-0.29,2014
163,Arkansas State,Sun Belt,19,13,76,71.8,4.16,-3.18,3.44,-3.88,-0.44,2014
164,Southern Illinois,MVC,14,19,66.9,66.9,0,0.23,-3.48,3.02,-0.46,2014
165,Loyola Marymount,WCC,13,19,73.3,77.1,-3.84,4.03,3.75,-4.24,-0.49,2014
166,South Florida,AAC,12,20,65.6,70.8,-5.13,4.6,-2.13,1.61,-0.52,2014
167,Charlotte,CUSA,17,14,71.5,71.6,-0.19,-0.5,1.37,-2.06,-0.69,2014
168,Drake,MVC,15,16,68.3,68.2,0.03,1.03,-2.12,1.36,-0.77,2014
169,Mississippi State,SEC,14,19,67.7,71.3,-3.61,2.75,-0.66,-0.2,-0.86,2014
170,Siena,MAAC,20,18,69.3,70.1,-0.71,-0.15,-2.61,1.75,-0.86,2014
171,Weber State,Big Sky,19,12,72.7,66.5,6.23,-4.23,-1.35,0.43,-0.92,2014
172,Old Dominion,CUSA,18,18,64.2,64.5,-0.31,-0.81,-5.97,4.86,-1.12,2014
173,Omaha,Summit,17,15,79.9,75.1,4.81,-2.78,7.41,-8.6,-1.19,2014
174,Bucknell,Patriot,16,14,65.9,64.1,1.83,-3.14,-4.74,3.44,-1.3,2014
175,TCU,Big 12,9,22,63.6,72.5,-8.84,7.9,-4.07,2.74,-1.33,2014
176,Cal Poly,Big West,14,20,63,63.6,-0.65,1.69,-9.08,7.74,-1.34,2014
177,Brown,Ivy,15,14,71.2,67.3,3.93,-4.04,-0.19,-1.25,-1.44,2014
178,Western Kentucky,Sun Belt,20,12,68.6,67.6,1.06,-1.34,-3.92,2.45,-1.47,2014
179,William & Mary,CAA,20,12,73.1,71.3,1.84,-2.29,2,-3.49,-1.48,2014
180,Milwaukee,Horizon,21,14,70.4,70.5,-0.11,-0.44,-0.11,-1.42,-1.53,2014
181,Holy Cross,Patriot,20,14,67,65.3,1.71,-3.28,-3.49,1.91,-1.58,2014
182,Yale,Ivy,19,14,66.9,66.1,0.82,-1.28,-4.44,2.79,-1.66,2014
183,Stony Brook,AEC,23,11,71.4,66.3,5.09,-6.47,-1.16,-0.55,-1.71,2014
184,Kent State,MAC (East),16,16,69.6,68.4,1.25,-1.94,-0.93,-0.88,-1.81,2014
185,Morehead State,OVC (East),20,14,76.6,73,3.53,-3.1,1.89,-3.77,-1.88,2014
186,Florida Gulf Coast,A-Sun,22,13,71.5,66.8,4.71,-5.76,-3.1,1.13,-1.97,2014
187,College of Charleston,CAA,14,18,63,62.7,0.31,-1.89,-8.13,6.11,-2.02,2014
188,South Carolina Upstate,A-Sun,19,15,73.3,67.1,6.18,-4.61,-1.62,-0.39,-2.02,2014
189,Oakland,Horizon,13,20,74.4,77.4,-3,2.78,4.98,-7.2,-2.23,2014
190,Youngstown State,Horizon,15,17,76.9,74.1,2.84,-1.26,3.6,-5.9,-2.3,2014
191,Colgate,Patriot,13,18,69.6,67.2,2.42,-4.08,-0.79,-1.73,-2.51,2014
192,Bradley,MVC,12,20,63.6,66,-2.41,-0.31,-6.29,3.58,-2.72,2014
193,Oral Roberts,Southland,17,16,71.4,69.3,2.12,-4.43,-1.27,-1.67,-2.94,2014
194,Northeastern,CAA,11,21,65.9,68.7,-2.81,-0.3,-4.05,0.93,-3.11,2014
195,Evansville,MVC,14,19,69.4,72.2,-2.82,1.2,-0.27,-2.85,-3.12,2014
196,Fordham,A-10,10,21,71.7,78,-6.29,3.14,4.13,-7.29,-3.16,2014
197,Detroit Mercy,Horizon,13,19,71.1,70.8,0.25,-0.25,-0.92,-2.33,-3.25,2014
198,Albany (NY),AEC,19,15,65.9,63.9,1.91,-5.22,-6.24,2.93,-3.31,2014
199,Bowling Green State,MAC (East),12,20,62.7,64.2,-1.5,-0.2,-8.11,4.66,-3.45,2014
200,Robert Morris,NEC,22,14,72,71.8,0.28,-3.79,-1.68,-1.84,-3.52,2014
201,Northern Illinois,MAC (West),15,17,62.3,62.9,-0.63,-1.28,-9.91,6.37,-3.54,2014
202,Northwestern State,Southland,17,14,86.6,83.8,2.81,-4.66,12.15,-15.73,-3.59,2014
203,Wagner,NEC,19,12,71.5,68.5,3.06,-6.73,-3.63,-0.2,-3.83,2014
204,Elon,Southern,18,14,74.8,71.3,3.47,-4.5,-2.08,-1.94,-4.02,2014
205,Air Force,MWC,12,18,66,69.1,-3.13,1.71,-4.7,0.63,-4.08,2014
206,East Carolina,CUSA,17,17,72.9,70.9,1.94,-2.41,-0.98,-3.1,-4.08,2014
207,Southern,SWAC,19,13,71.2,62.7,8.5,-7.95,-5.63,1.41,-4.22,2014
208,Bryant,NEC,18,14,73.5,72,1.47,-4.89,0.68,-4.92,-4.25,2014
209,Wofford,Southern,20,13,66.8,62.2,4.58,-5.95,-9.66,5.35,-4.32,2014
210,Northern Colorado,Big Sky,18,14,73.9,70.3,3.63,-6.09,-0.36,-3.97,-4.33,2014
211,Rider,MAAC,14,17,73.9,76.6,-2.65,-1.69,1.78,-6.11,-4.34,2014
212,Miami (OH),MAC (East),13,18,65.3,69.7,-4.42,0.13,-4.46,0.09,-4.37,2014
213,Marshall,CUSA,11,22,72.3,72,0.3,-1.32,-0.84,-3.58,-4.42,2014
214,Utah Valley,WAC,20,12,67.5,65.4,2.13,-3.65,-7.31,2.88,-4.42,2014
215,Sam Houston State,Southland,24,11,75.6,69.5,6.17,-7.6,-0.88,-3.57,-4.45,2014
216,Montana,Big Sky,17,13,70.8,69,1.77,-5.23,-3.8,-0.72,-4.52,2014
217,St. Francis (NY),NEC,18,14,69,66.8,2.13,-5.9,-5.4,0.76,-4.64,2014
218,North Texas,CUSA,16,16,69.6,72.3,-2.66,-1.53,-1.71,-2.96,-4.67,2014
219,Loyola (IL),MVC,10,22,65.8,68.7,-2.94,-1.14,-4.71,-0.04,-4.75,2014
220,Dartmouth,Ivy,12,16,68,66.6,1.46,-3.24,-4.55,-0.31,-4.85,2014
221,Cal State Bakersfield,WAC,13,19,69.2,68.4,0.81,-4.31,-5.01,0.15,-4.86,2014
222,Cal State Northridge,Big West,17,18,76.8,77.5,-0.66,-3.29,4.37,-9.26,-4.89,2014
223,UT Arlington,Sun Belt,15,17,76.3,77.8,-1.41,-0.92,4.4,-9.31,-4.92,2014
224,Marist,MAAC,12,19,68.4,72,-3.68,-1.27,-3.92,-1.02,-4.94,2014
225,Cal State Fullerton,Big West,11,20,67.5,71.5,-3.97,-1.12,-2.86,-2.23,-5.08,2014
226,South Alabama,Sun Belt,11,20,68.9,70.4,-1.48,-0.51,-3.09,-1.99,-5.08,2014
227,Florida Atlantic,CUSA,10,22,66.3,68.5,-2.25,-0.42,-5.61,0.49,-5.12,2014
228,Hampton,MEAC,18,13,73,70.2,2.74,-7.91,-0.73,-4.44,-5.17,2014
229,Coastal Carolina,Big South (South),21,13,72.3,68.4,3.88,-6.31,-5,-0.21,-5.21,2014
230,Louisiana-Monroe,Sun Belt,10,17,64.4,68.6,-4.19,0.02,-8.58,3.37,-5.21,2014
231,Charleston Southern,Big South (South),13,18,81.4,72.3,9.06,-5.75,1.84,-7.11,-5.27,2014
232,Eastern Washington,Big Sky,15,16,76.2,75.1,1.06,-4.15,3.92,-9.25,-5.32,2014
233,Little Rock,Sun Belt,15,17,71.5,74.1,-2.59,-1.09,-0.44,-4.95,-5.39,2014
234,Florida International,CUSA,15,16,68.6,70,-1.35,-1.58,-3.12,-2.29,-5.4,2014
235,Southeast Missouri State,OVC (West),18,14,82.9,78.6,4.38,-6.59,6.6,-12.1,-5.49,2014
236,VMI,Big South (North),22,13,88.3,82.6,5.66,-6.33,11.09,-16.62,-5.53,2014
237,Morgan State,MEAC,15,16,71.5,72.2,-0.77,-5.03,-0.36,-5.45,-5.81,2014
238,Seattle,WAC,13,17,71.3,70.6,0.67,-4.11,-3.1,-2.76,-5.86,2014
239,Saint Peter's,MAAC,14,17,63.3,65.9,-2.61,-3.27,-10.37,4.49,-5.88,2014
240,East Tennessee State,A-Sun,19,16,76.8,76.1,0.74,-6.08,1.66,-7.59,-5.93,2014
241,Army,Patriot,15,16,72.4,73.2,-0.81,-4.66,1.02,-7.18,-6.16,2014
242,Troy,Sun Belt,11,20,68.4,70,-1.61,-2.9,-4.74,-1.43,-6.17,2014
243,Mount St. Mary's,NEC,16,17,75.9,77.8,-1.88,-4.44,3.42,-9.74,-6.32,2014
244,Grand Canyon,WAC,15,15,72.1,71.7,0.37,-3.51,-1.25,-5.16,-6.4,2014
245,Texas A&M-Corpus Christi,Southland,18,16,69.1,68,1.12,-6.69,-7.17,0.76,-6.41,2014
246,Idaho,WAC,16,18,72.4,74.6,-2.21,-3.72,-0.08,-6.33,-6.42,2014
247,Idaho State,Big Sky,11,18,70.8,70.2,0.62,-4.72,-3.28,-3.14,-6.42,2014
248,Winthrop,Big South (South),20,13,74,71.4,2.64,-6.56,-2.19,-4.24,-6.43,2014
249,Lehigh,Patriot,14,18,66.3,69,-2.69,-3.83,-5.87,-0.65,-6.52,2014
250,Hofstra,CAA,10,23,68.5,73.2,-4.67,-1.89,-2.46,-4.1,-6.56,2014
251,Pennsylvania,Ivy,8,20,68.3,74.8,-6.57,-0.01,-2.09,-4.49,-6.59,2014
252,Northern Arizona,Big Sky,15,17,67,68.4,-1.41,-4.37,-6.54,-0.06,-6.6,2014
253,Hartford,AEC,17,16,65.5,66,-0.45,-6.18,-6.64,0.01,-6.63,2014
254,Western Carolina,Southern,19,15,74.2,72.6,1.62,-6.43,-0.74,-6.01,-6.75,2014
255,UNC Asheville,Big South (South),17,15,77.7,75.8,1.94,-5.5,3.25,-10.06,-6.81,2014
256,North Dakota,Big Sky,17,17,74.3,74.6,-0.32,-3.78,1.14,-7.98,-6.84,2014
257,Monmouth,MAAC,11,21,69,73.1,-4.06,-2.9,-4.18,-2.78,-6.96,2014
258,South Dakota,Summit,12,18,69.5,71.7,-2.27,-0.81,-2.95,-4.12,-7.07,2014
259,Illinois-Chicago,Horizon,6,25,66.8,72.5,-5.71,0.63,-4.08,-3.08,-7.17,2014
260,Gardner-Webb,Big South (South),18,15,73.5,70,3.52,-6.9,-3.65,-3.69,-7.33,2014
261,Fairfield,MAAC,7,25,63.4,70,-6.56,-0.81,-8.12,0.75,-7.37,2014
262,North Florida,A-Sun,16,16,72.4,74.3,-1.84,-3.32,-0.59,-6.93,-7.52,2014
263,Western Illinois,Summit,10,20,61.3,62.7,-1.4,-2.74,-12.46,4.91,-7.55,2014
264,Portland State,Big Sky,17,15,72.5,72.2,0.28,-5.59,-1.82,-5.77,-7.59,2014
265,Lafayette,Patriot,11,20,71.4,74.7,-3.32,-3.38,0.73,-8.37,-7.64,2014
266,UC Riverside,Big West,10,21,68.3,71.4,-3.13,-2.33,-3.72,-3.92,-7.64,2014
267,James Madison,CAA,11,20,63.3,68.7,-5.45,-2.2,-7.21,-0.45,-7.65,2014
268,Texas State,Sun Belt,8,23,61.4,66,-4.65,-1.4,-11.61,3.87,-7.74,2014
269,Norfolk State,MEAC,19,15,71.4,70.5,0.88,-7.17,-5.22,-2.6,-7.82,2014
270,Tulane,CUSA,17,17,63.6,69.3,-5.68,-1.73,-6.92,-0.97,-7.89,2014
271,Radford,Big South (North),22,13,78,74.3,3.69,-8.31,0.48,-8.38,-7.9,2014
272,San Jose State,MWC,7,24,62.5,71.7,-9.16,3.05,-6.85,-1.11,-7.96,2014
273,Sacramento State,Big Sky,14,16,69,69.3,-0.3,-5.54,-4.92,-3.12,-8.04,2014
274,Tennessee Tech,OVC (East),17,16,72,72,0,-4.57,-3.52,-4.57,-8.09,2014
275,Niagara,MAAC,7,26,75.3,82.1,-6.82,-1.34,2.62,-10.79,-8.16,2014
276,Lipscomb,A-Sun,15,15,75.9,78.5,-2.63,-5.13,1.44,-9.63,-8.2,2014
277,High Point,Big South (North),16,15,71.1,72.7,-1.61,-5.23,-4.19,-4.04,-8.23,2014
278,Texas Southern,SWAC,19,15,76,73.9,2.12,-10.07,0.64,-9.05,-8.41,2014
279,Incarnate Word,Southland,21,6,82.1,71.7,10.41,-10.74,0.12,-8.59,-8.47,2014
280,UNC Wilmington,CAA,9,23,63.1,69.4,-6.34,-0.78,-8.97,0.22,-8.75,2014
