Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
22,Indiana,Big Ten,21,9,80.9,77.1,3.87,12.18,11.93,4.11,16.04,1994
23,Michigan State,Big Ten,20,12,75.8,70.8,4.97,10.8,5.1,10.67,15.77,1994
24,Missouri,Big 8,28,4,81,73.8,7.25,8.29,9.47,6.2,15.68,1994
25,Marquette,GMWC,24,9,69.6,61.8,7.82,8.01,-1.47,17.1,15.63,1994
26,Wisconsin,Big Ten,18,11,77.9,72.4,5.52,9.93,7.55,7.79,15.34,1994
27,Cincinnati,GMWC,22,10,77.7,68.5,9.13,6.18,7.7,7.61,15.31,1994
28,Texas,SWC,26,8,91.7,79.6,12.12,2.94,16.87,-1.76,15.11,1994
29,UAB,GMWC,22,8,71.4,60.2,11.2,3.49,-1.29,15.98,14.69,1994
30,California,Pac-10,22,8,78.6,71.5,7.1,7.19,8.2,6.09,14.29,1994
31,Maryland,ACC,18,12,80,73.2,6.73,7.4,10.07,4.06,14.13,1994
32,Iowa State,Big 8,14,13,85.1,76.1,9,6.15,10.61,3.38,13.99,1994
33,Wake Forest,ACC,21,12,71.3,65.5,5.79,7.89,0.87,13.04,13.92,1994
34,Washington State,Pac-10,20,11,76,69,7,7.66,4.93,8.84,13.77,1994
35,Seton Hall,Big East,17,13,68.6,65.7,2.9,10.69,-0.35,13.94,13.59,1994
36,Nebraska,Big 8,20,10,87.3,80.6,6.7,6.86,15.14,-1.58,13.56,1994
37,Vanderbilt,SEC (East),20,12,78.8,73.5,5.25,8.25,8.07,5.42,13.5,1994
38,Pittsburgh,Big East,13,14,78,75.1,2.93,9.88,9.35,3.46,12.8,1994
39,Villanova,Big East,20,12,74.5,72.6,1.84,11.2,6.16,6.64,12.8,1994
40,Saint Louis,GMWC,23,6,80.6,70.2,10.41,3.14,8.18,4.57,12.75,1994
41,Iowa,Big Ten,11,16,83.5,81.7,1.74,9.79,13.02,-1.49,11.53,1994
42,Georgia Tech,ACC,16,13,75.9,73.4,2.41,9.1,6.65,4.86,11.52,1994
43,Ohio,MAC,25,8,80.8,69.2,11.7,0.21,7.9,3.6,11.5,1994
44,Ohio State,Big Ten,13,16,76.7,75.9,0.76,11.74,5.92,5.29,11.21,1994
45,DePaul,GMWC,16,12,78.4,73.1,5.25,5.86,7.52,3.59,11.11,1994
46,Tulane,Metro,18,11,78.9,70.1,8.79,2.28,6.24,4.83,11.07,1994
47,Tulsa,MVC,23,8,83.4,73.2,10.26,2.5,8.82,2.11,10.93,1994
48,Northwestern,Big Ten,15,14,75,71.4,3.52,9.01,3.16,7.68,10.83,1994
49,Stanford,Pac-10,17,11,74.7,71.5,3.14,7.71,4.94,5.84,10.79,1994
50,Mississippi State,SEC (West),18,11,75.3,71,4.34,7.48,1.85,8.91,10.77,1994
51,Georgia,SEC (East),14,16,79.9,76.9,3,7.53,7.66,2.87,10.53,1994
52,Alabama,SEC (West),20,10,73.6,69.5,4.13,6.15,0.53,9.75,10.28,1994
53,Virginia Tech,Metro,18,10,72.4,66.1,6.36,3.52,0.21,9.66,9.88,1994
54,Virginia,ACC,18,13,64.1,65.7,-1.61,11.26,-5.48,15.13,9.64,1994
55,Oklahoma,Big 8,15,13,87.4,86.8,0.61,9.01,15.5,-5.88,9.62,1994
56,Arizona State,Pac-10,15,13,77.1,75.3,1.75,7.86,5.62,3.99,9.61,1994
57,New Mexico,WAC,23,8,77.7,67.5,10.26,0.88,3.29,6.21,9.5,1994
58,Green Bay,Mid-Cont,27,7,66.4,55.1,11.35,-1.89,-9.48,18.95,9.47,1994
59,Florida State,ACC,13,14,77,74.8,2.15,7.29,6.62,2.82,9.44,1994
60,St. John's (NY),Big East,12,17,73.3,72.4,0.93,8.48,3.85,5.57,9.42,1994
61,Xavier,MW Coll,22,8,79.7,69.9,9.8,0.85,5.61,3.73,9.34,1994
62,Clemson,ACC,18,16,75.2,72.9,2.35,6.86,4.03,5.19,9.21,1994
63,George Washington,A-10,18,12,69.3,66.4,2.9,6.27,-0.53,9.7,9.17,1994
64,Pepperdine,WCC,19,11,72.5,64.5,8,2.56,-3.68,12.85,9.16,1994
65,West Virginia,A-10,17,12,77.9,73.9,4.03,5.05,7.63,1.46,9.09,1994
66,Southern Mississippi,Metro,15,15,76.9,73.8,3.07,5.7,5.67,3.1,8.77,1994
67,Kansas State,Big 8,20,14,70.8,68.7,2.06,6.51,-2.01,10.58,8.57,1994
68,Charlotte,Metro,16,13,69.6,67.4,2.14,5.9,-0.99,9.16,8.18,1994
69,Western Kentucky,Sun Belt,20,11,77.5,70,7.48,1.67,3.02,5.05,8.07,1994
70,Auburn,SEC (West),11,17,81.7,80.9,0.79,7.27,9.51,-1.45,8.05,1994
71,Gonzaga,WCC,22,8,81.6,71.4,10.27,0.05,5.44,2.36,7.8,1994
72,Penn State,Big Ten,13,14,70.9,71.1,-0.26,8.03,-0.49,8.27,7.77,1994
73,Brigham Young,WAC,22,10,79.4,74.4,4.94,3.46,5.58,2.02,7.59,1994
74,Louisiana State,SEC (West),11,16,80,81.3,-1.26,8.56,8,-0.69,7.3,1994
75,Virginia Commonwealth,Metro,14,13,77.9,76.7,1.22,5.9,6.11,1.02,7.12,1994
76,Southern Illinois,MVC,23,7,79,70.9,8.17,0.37,5.41,1.68,7.09,1994
77,Old Dominion,CAA,21,10,83.7,74.5,9.26,-2.63,7.55,-0.92,6.63,1994
78,Siena,MAAC,25,8,80.3,71.7,8.61,-2.05,5.28,1.28,6.55,1994
79,New Mexico State,Big West,23,8,80.6,71.4,9.23,-0.63,3.59,2.64,6.24,1994
80,San Francisco,WCC,17,11,88.9,82.8,6.07,1.24,15.44,-9.39,6.05,1994
81,Miami (OH),MAC,19,11,76.4,69.7,6.63,0.55,2.28,3.75,6.03,1994
82,Pennsylvania,Ivy,25,3,76.4,64.3,12.14,-5.15,1.4,4.52,5.93,1994
83,Evansville,MW Coll,21,11,76.6,67.4,9.16,-1.55,-0.18,6.07,5.89,1994
84,Duquesne,A-10,17,13,72,72,0,5.7,2.08,3.62,5.7,1994
85,Memphis,GMWC,13,16,72.1,72.6,-0.45,5.93,0.69,4.79,5.49,1994
86,Manhattan,MAAC,20,10,75.4,66.7,8.67,-3.23,-0.62,6.05,5.44,1994
87,Santa Clara,WCC,13,14,73.2,68.4,4.85,3.27,-4.39,9.81,5.43,1994
88,Fresno State,WAC,21,11,75.4,72.1,3.25,2.95,3.22,2.12,5.34,1994
89,Louisiana,Sun Belt,22,8,78.8,71.9,6.93,-1.04,4.53,0.82,5.34,1994
90,Saint Joseph's,A-10,14,14,72.8,72,0.75,4.25,2.14,2.85,5,1994
91,Notre Dame,Ind,12,17,71.7,73.4,-1.76,7.28,-0.94,5.83,4.88,1994
92,Weber State,Big Sky,20,10,84.6,78.9,5.67,2.1,9.17,-4.42,4.75,1994
93,New Orleans,Sun Belt,20,10,71,65.3,5.73,-0.02,-4.08,8.75,4.67,1994
94,College of Charleston,TAAC,24,4,76.7,65.5,11.21,-5.69,-1.5,6.12,4.61,1994
95,Colorado State,WAC,15,13,76.9,71.7,5.21,2.04,1.83,2.71,4.54,1994
96,Southern California,Pac-10,16,12,72.5,72.6,-0.07,4.57,-0.26,4.76,4.5,1994
97,South Carolina,SEC (East),9,19,73.8,78.1,-4.29,8.46,3.31,0.86,4.18,1994
98,Illinois State,MVC,16,11,73.8,70.4,3.44,0.69,0.88,3.26,4.14,1994
99,San Diego,WCC,18,11,77,73.5,3.45,1.77,1.62,2.44,4.06,1994
100,Bowling Green State,MAC,18,10,72.6,67.3,5.36,0.04,-1.26,5.31,4.04,1994
101,Texas Tech,SWC,17,11,83.4,79.9,3.54,0.42,8.9,-4.95,3.96,1994
102,Montana,Big Sky,19,9,76.4,67.9,8.46,-2.97,0.07,3.84,3.9,1994
103,Murray State,OVC,23,6,90,79.7,10.38,-4.86,10.11,-6.28,3.83,1994
104,Rhode Island,A-10,11,16,71.4,73.1,-1.74,5.45,1.24,2.47,3.71,1994
105,Oregon,Pac-10,10,17,76.1,78.3,-2.15,7.98,4.54,-0.96,3.58,1994
106,Utah,WAC,14,14,75,71.1,3.86,2.4,-0.8,4.35,3.55,1994
107,Illinois-Chicago,Mid-Cont,20,9,85,77.1,7.9,-3.4,10.11,-6.69,3.42,1994
108,Drexel,NAC,25,5,76.5,65.6,10.9,-6.21,-2.33,5.61,3.27,1994
109,Princeton,Ivy,18,8,64,52.3,11.65,-6.29,-13.63,16.84,3.21,1994
110,Mississippi,SEC (West),14,13,71.9,73.8,-1.93,7.86,-1.11,4.31,3.19,1994
111,Texas A&M,SWC,19,11,75.4,73.3,2.03,1.12,-0.95,4.11,3.15,1994
112,Northern Iowa,MVC,16,13,75,71.9,3.03,-0.04,0.47,2.56,3.03,1994
113,Coppin State,MEAC,22,8,75.8,64.1,11.7,-7.04,-2.78,5.7,2.92,1994
114,Canisius,MAAC,22,7,79.5,73.1,6.38,-3.67,2.53,0.19,2.71,1994
115,Bradley,MVC,23,8,69,64.8,4.26,-1.11,-6.63,9.32,2.69,1994
116,Rice,SWC,15,14,75,73.6,1.34,1.17,-1.55,4.06,2.51,1994
117,Wyoming,WAC,14,14,70.1,68.6,1.5,2.47,-4.3,6.74,2.43,1994
118,James Madison,CAA,20,10,83.3,79.7,3.6,-1.41,7.23,-5.04,2.19,1994
119,Boise State,Big Sky,17,13,72.5,69,3.43,0.21,-4.95,7.05,2.1,1994
120,Chattanooga,Southern,23,7,81.7,77,4.73,-1.73,5.54,-3.52,2.02,1994
121,UTEP,WAC,18,12,72.1,70.8,1.3,2.7,-1.77,3.77,2,1994
122,NC State,ACC,11,19,69.1,74.6,-5.57,7.45,-1.01,2.88,1.88,1994
123,Pacific,Big West,17,14,79.3,75,4.32,-0.47,4.09,-2.21,1.88,1994
124,Hawaii,WAC,18,15,72,74.5,-2.52,4.1,0.15,1.44,1.58,1994
125,Richmond,CAA,14,14,76,73.6,2.36,-0.78,-0.8,2.37,1.58,1994
126,San Jose State,Big West,15,12,72.2,71.4,0.81,0.76,-2.92,4.5,1.57,1994
127,Butler,MW Coll,16,13,74.7,72.6,2.17,-0.01,0.52,1.01,1.53,1994
128,Davidson,Southern,22,8,76.5,70.4,6.03,-2.88,-0.97,2.45,1.48,1994
129,Idaho,Big Sky,18,10,72.7,67.6,5.07,-1.3,-3.59,5.02,1.43,1994
130,Ball State,MAC,16,12,74.3,72.2,2.11,-0.52,1.04,0.25,1.29,1994
131,Tennessee,SEC (East),5,22,70.7,77.1,-6.44,7.69,-0.92,2.17,1.25,1994
132,Idaho State,Big Sky,18,9,82.5,76.7,5.81,-1.31,5.16,-4.01,1.15,1994
133,Rutgers,A-10,11,16,67.8,72.5,-4.67,5.67,-1.47,2.47,1,1994
134,Saint Mary's (CA),WCC,13,14,78.3,76.3,1.96,1.72,2.44,-1.45,1,1994
135,Nevada-Las Vegas,Big West,15,13,77.9,76.3,1.61,0.36,3,-2.12,0.88,1994
136,Toledo,MAC,15,12,73.5,71.2,2.3,-2.36,-0.49,1.33,0.84,1994
137,Baylor,SWC,16,11,85.5,83.7,1.78,-1.02,8.05,-7.3,0.76,1994
138,Washington,Pac-10,5,22,61.9,70.1,-8.22,8.85,-9.65,10.27,0.62,1994
139,Cal State Long Beach,Big West,17,10,80.3,77.6,2.7,-0.2,4.25,-3.81,0.44,1994
140,South Florida,Metro,10,17,64.9,70,-5.15,5.57,-5.45,5.88,0.42,1994
141,Valparaiso,Mid-Cont,20,8,76,69.5,6.46,-5.26,-0.3,0.56,0.26,1994
142,Jacksonville,Sun Belt,17,11,77.6,74.9,2.75,-2.52,3.67,-3.44,0.23,1994
143,Missouri State,MVC,12,15,62.6,62.6,0,0.15,-11.46,11.61,0.15,1994
144,East Carolina,CAA,15,12,73.8,70,3.78,-3.7,-3.61,3.69,0.08,1994
145,Colorado,Big 8,10,17,73.7,79,-5.3,5.32,1.05,-0.99,0.06,1994
146,Tennessee State,OVC,19,12,80.3,74.2,6.06,-2.74,-1.09,1.14,0.05,1994
147,Detroit Mercy,MW Coll,16,13,71.4,72.7,-1.34,1.79,-0.86,0.81,-0.05,1994
148,Texas State,Southland,25,7,72.8,64.7,8.09,-7.36,-6.31,6.19,-0.12,1994
149,Arkansas State,Sun Belt,15,12,68.1,66,2.11,-2.37,-8.01,7.75,-0.26,1994
150,Montana State,Big Sky,16,11,80.5,75.7,4.78,-1.93,2.93,-3.41,-0.47,1994
151,East Tennessee State,Southern,16,14,83.7,81,2.73,-1.49,7.49,-8.22,-0.74,1994
152,Portland,WCC,13,17,79.5,81.6,-2.13,3.38,3.59,-4.47,-0.88,1994
153,La Salle,MW Coll,11,16,72,75.6,-3.56,2.88,-0.04,-0.85,-0.89,1994
154,Rider,NEC,21,9,76,70.6,5.4,-6.29,-2.72,1.83,-0.89,1994
155,St. Bonaventure,A-10,10,17,70.3,75.9,-5.59,4.6,0.52,-1.51,-0.99,1994
156,Maine,NAC,20,9,83.2,77.9,5.38,-6.82,5.45,-6.88,-1.44,1994
157,Western Michigan,MAC,14,14,69.9,71.5,-1.61,0.05,-3.73,2.17,-1.56,1994
158,Eastern Michigan,MAC,15,12,76.5,74.9,1.59,-0.61,1.24,-2.92,-1.69,1994
159,Miami (FL),Big East,7,20,62.6,70.7,-8.11,6.29,-8.19,6.37,-1.83,1994
160,Nicholls State,Southland,19,9,89,80.4,8.57,-7.11,8.31,-10.15,-1.84,1994
161,Utah State,Big West,14,13,69,69.2,-0.26,0.46,-8.11,6.25,-1.86,1994
162,South Alabama,Sun Belt,13,14,73.7,74.3,-0.56,-1.39,-1.48,-0.46,-1.95,1994
163,Oregon State,Pac-10,6,21,69.1,79.3,-10.22,8.18,-2.68,0.64,-2.05,1994
164,UNC Wilmington,CAA,18,10,75.5,73.2,2.32,-4.38,-4.35,2.29,-2.06,1994
165,Texas-Rio Grande Valley,Sun Belt,16,12,75.3,72.3,3.07,-2.66,-2.93,0.84,-2.08,1994
166,Drake,MVC,11,16,77.1,78.7,-1.63,0.52,4.03,-6.2,-2.17,1994
167,Little Rock,Sun Belt,13,15,73.5,72.5,0.96,-3,-2.74,0.48,-2.26,1994
168,Appalachian State,Southern,16,11,76.7,76.1,0.56,-2.69,0.64,-3.06,-2.42,1994
169,Hartford,NAC,16,12,76.4,74.1,2.25,-4.82,-1.65,-0.92,-2.57,1994
170,Kent State,MAC,13,14,66.4,67.9,-1.56,-1.19,-6.8,4.06,-2.74,1994
171,UC Santa Barbara,Big West,13,17,66.9,69.8,-2.83,0.68,-8.73,5.9,-2.84,1994
172,Radford,Big South,20,8,77.7,68.2,9.5,-9.02,-4.14,1.2,-2.94,1994
173,Jackson State,SWAC,19,10,81.1,73.4,7.72,-8.87,-2.87,-0.18,-3.05,1994
174,Louisiana-Monroe,Southland,19,9,82,78.3,3.68,-6.75,2.83,-5.96,-3.13,1994
175,Loyola (MD),MAAC,17,13,78.6,78.7,-0.07,-3.07,2.27,-5.41,-3.14,1994
176,Dayton,GMWC,6,21,72.1,78.9,-6.74,4.46,-0.2,-3.16,-3.35,1994
177,Southern Utah,Ind,16,11,76.3,70.5,5.81,-5.29,-5.02,1.6,-3.43,1994
178,Wagner,NEC,16,12,75.4,73.3,2.18,-5.63,-2.55,-0.9,-3.45,1994
179,Northern Arizona,Big Sky,13,13,80.1,80.4,-0.31,-2.01,3.87,-7.56,-3.69,1994
180,Southern Methodist,SWC,6,21,70,78.7,-8.78,5.09,-4.8,1.12,-3.69,1994
181,Eastern Kentucky,OVC,13,14,82.3,79.7,2.59,-3.75,-1.06,-2.74,-3.79,1994
182,San Diego State,WAC,12,16,73.7,77.3,-3.57,1.98,-0.54,-3.33,-3.87,1994
183,Houston,SWC,8,19,76.8,82.3,-5.52,1.34,1.19,-5.36,-4.18,1994
184,Western Carolina,Southern,12,16,73.1,75.2,-2.04,-1.17,-2.81,-1.67,-4.48,1994
185,Northern Illinois,Mid-Cont,10,17,72.8,72.3,0.56,-4.61,-3.97,-0.68,-4.65,1994
186,UC Irvine,Big West,10,20,79,83,-4,0.41,4.49,-9.18,-4.7,1994
187,Nevada,Big West,11,17,74,78.7,-4.71,0.37,-0.92,-3.78,-4.71,1994
188,Georgia Southern,Southern,14,14,75.4,75,0.36,-3.27,-2.55,-2.18,-4.73,1994
189,Cleveland State,Mid-Cont,14,15,72,74.7,-2.66,-1.82,-1.16,-3.66,-4.82,1994
190,Campbell,Big South,20,9,72.4,66.5,5.97,-8.69,-8.27,3.28,-4.98,1994
191,Lamar,Sun Belt,10,17,74.6,76.3,-1.7,-0.43,-0.6,-4.43,-5.03,1994
192,Saint Peter's,MAAC,14,13,69,69.5,-0.56,-4.56,-8.71,3.59,-5.12,1994
193,Centenary (LA),TAAC,16,12,81.5,77,4.57,-7.78,3.56,-8.99,-5.43,1994
194,Cal State Fullerton,Big West,8,19,72,76.1,-4.15,0.15,-3.46,-1.99,-5.45,1994
195,Kansas City,Ind,12,17,71.6,75.5,-3.93,-1.23,-4.41,-1.1,-5.51,1994
196,UNC Greensboro,Big South,15,12,73.4,70.4,3,-8.53,-5.44,-0.08,-5.53,1994
197,Delaware,NAC,14,13,72.9,70.6,2.26,-6.2,-6.77,1.13,-5.64,1994
198,Saint Francis (PA),NEC,13,15,75.5,74.5,1,-6.8,-3,-2.81,-5.8,1994
199,North Texas,Southland,14,15,72.4,72.1,0.38,-6.21,-6.74,0.91,-5.83,1994
200,Texas Southern,SWAC,19,11,83.2,78.1,5.13,-7.39,-1.64,-4.28,-5.92,1994
201,TCU,SWC,7,20,73.6,80.6,-6.96,1.01,-1.47,-4.49,-5.95,1994
202,Robert Morris,NEC,14,14,70.4,71.8,-1.39,-4.6,-8.38,2.38,-6,1994
203,Central Florida,TAAC,21,9,80.6,77.3,3.33,-7.74,2.15,-8.32,-6.17,1994
204,Colgate,Patriot,17,12,81.4,78,3.34,-9.66,-0.18,-6.14,-6.31,1994
205,The Citadel,Southern,11,16,69.3,69.4,-0.07,-3.77,-10.18,3.62,-6.57,1994
206,Air Force,WAC,8,18,69.7,74,-4.23,2.39,-5.17,-1.45,-6.61,1994
207,Liberty,Big South,18,12,71.7,69.7,2.03,-6.95,-7.67,1.01,-6.66,1994
208,Monmouth,NEC,18,11,76.1,75.3,0.72,-7.7,-1.7,-5.27,-6.98,1994
209,New Hampshire,NAC,15,13,72.8,73.5,-0.75,-6.39,-5.3,-1.83,-7.14,1994
210,Georgia State,TAAC,13,14,73.7,72.2,1.52,-7.72,-4.62,-2.56,-7.18,1994
211,Southern,SWAC,16,11,101,87.7,13.26,-11.93,11.77,-18.97,-7.19,1994
212,Florida International,TAAC,11,16,68.7,70.7,-2,-5.32,-8.27,0.95,-7.32,1994
213,Marist,NEC,14,13,78.2,77.4,0.81,-8.18,-0.9,-6.47,-7.37,1994
214,Mount St. Mary's,NEC,14,14,79.7,78.7,1.04,-8.41,-0.55,-6.83,-7.38,1994
215,Fairleigh Dickinson,NEC,14,13,71.8,73.1,-1.3,-5.87,-5.64,-1.81,-7.45,1994
216,Navy,Patriot,17,13,74.9,73.6,1.37,-8.88,-6.75,-0.79,-7.54,1994
217,Towson,Big South,21,9,73.5,74.8,-1.3,-6.25,-3.99,-3.56,-7.55,1994
218,Loyola (IL),MW Coll,8,19,68.4,75.5,-7.04,0.41,-6.64,-1.45,-8.09,1994
219,Wichita State,MVC,9,18,64.7,72,-7.37,0.72,-8.32,0.2,-8.13,1994
220,Akron,MAC,8,18,61.6,66.4,-4.85,-2.23,-13.44,5.29,-8.15,1994
221,Northeastern Illinois,ECC,17,11,84.3,79.5,4.71,-8.95,0.5,-8.68,-8.19,1994
222,Alabama State,SWAC,19,10,84.3,80.3,3.97,-12.04,-1.93,-6.35,-8.28,1994
223,Fairfield,MAAC,8,19,71.4,77.5,-6.04,-2.29,-4.94,-3.39,-8.33,1994
224,Coastal Carolina,Big South,15,11,76.3,75.7,0.65,-7.34,-2.5,-6.01,-8.51,1994
225,McNeese State,Southland,11,16,70.5,71.2,-0.7,-5.5,-9.64,1.02,-8.62,1994
226,Furman,Southern,10,18,71.9,77.6,-5.71,-2.92,-4.45,-4.22,-8.66,1994
227,Austin Peay,OVC,11,16,79.9,81.8,-1.96,-4.41,-0.27,-8.49,-8.76,1994
228,Morehead State,OVC,14,14,82.7,86.8,-4.11,-3.59,2.64,-11.65,-9.01,1994
229,Samford,TAAC,10,18,65.8,65.7,0.07,-6.35,-13.93,4.93,-9.01,1994
230,Loyola Marymount,WCC,6,21,79,90,-11,1.91,5.16,-14.25,-9.09,1994
231,UTSA,Southland,12,15,77.9,79.1,-1.26,-6.45,-2.92,-6.17,-9.09,1994
232,Boston University,NAC,11,16,74.6,76.9,-2.33,-7,-3.15,-6.07,-9.23,1994
233,Wright State,Mid-Cont,12,18,72,76.9,-4.93,-4.15,-4.91,-4.45,-9.36,1994
234,Bucknell,Patriot,10,17,83.1,82.1,0.93,-8.9,0.97,-10.44,-9.47,1994
235,American,CAA,8,19,75.9,83.3,-7.41,-2.23,-1.62,-8.02,-9.64,1994
236,Eastern Illinois,Mid-Cont,12,15,68.6,73,-4.41,-4.23,-8.87,-0.82,-9.69,1994
237,Stetson,TAAC,14,15,68.4,71,-2.62,-6.21,-9.48,-0.26,-9.74,1994
238,Creighton,MVC,7,22,65.4,74.2,-8.72,-0.05,-9.51,-0.28,-9.79,1994
239,Milwaukee,Mid-Cont,10,17,68.8,74.2,-5.37,-4.41,-7.29,-2.49,-9.79,1994
240,Northwestern State,Southland,11,15,85.5,84.7,0.85,-6.47,5.16,-15.04,-9.88,1994
241,George Mason,CAA,10,17,88.3,94,-5.7,-4.21,10.12,-20.03,-9.91,1994
242,North Carolina A&T,MEAC,16,14,75.5,77.3,-1.83,-7.83,-2.33,-7.75,-10.08,1994
243,Southeast Missouri State,OVC,10,17,81.7,84.9,-3.11,-6.59,0.87,-11.19,-10.32,1994
244,Holy Cross,Patriot,14,14,83.7,87.8,-4.07,-6.39,5.39,-15.85,-10.46,1994
245,Fordham,Patriot,12,15,71.2,73.7,-2.52,-7.15,-10.48,-0.13,-10.61,1994
246,South Carolina State,MEAC,16,13,73.4,73,0.41,-9.75,-8.19,-2.45,-10.64,1994
247,Cal State Northridge,Ind,8,18,73,81.7,-8.73,-1.19,-2.78,-7.93,-10.71,1994
248,Middle Tennessee,OVC,8,19,71.4,76.1,-4.67,-4.78,-9.88,-0.94,-10.82,1994
249,Indiana State,MVC,4,22,63,74.4,-11.35,0.35,-9.87,-1.13,-11,1994
250,Tennessee Tech,OVC,10,21,81.7,89.3,-7.65,-1.62,2.9,-13.95,-11.05,1994
251,Stephen F. Austin,Southland,9,18,69,74.8,-5.81,-4.95,-10.65,-0.45,-11.1,1994
252,Charleston Southern,Big South,9,18,83.3,85.1,-1.74,-6.99,5.05,-16.46,-11.41,1994
253,Northeastern,NAC,5,22,71.3,77.6,-6.26,-3.7,-6.78,-5.27,-12.05,1994
254,Marshall,Southern,9,18,73.7,82.2,-8.48,-2.04,-2.99,-9.13,-12.12,1994
255,Iona,MAAC,7,20,75,82.7,-7.7,-4.5,-0.31,-11.89,-12.2,1994
256,Oral Roberts,Ind,6,21,71.7,82.3,-10.56,-1.81,-4.36,-8,-12.36,1994
257,Brown,Ivy,12,14,64.8,71.5,-6.69,-5.75,-10.62,-1.83,-12.44,1994
258,Harvard,Ivy,9,17,68,71.4,-3.38,-8.8,-9.15,-3.34,-12.48,1994
259,Maryland-Eastern Shore,MEAC,16,12,73.2,72.1,1.14,-11.31,-8.62,-4.05,-12.67,1994
260,Western Illinois,Mid-Cont,7,20,68.1,77.6,-9.52,-2.59,-7.66,-5.04,-12.7,1994
261,Vermont,NAC,12,15,79.1,83,-3.89,-6.1,-0.07,-12.67,-12.74,1994
262,Central Michigan,MAC,5,21,57.5,69.5,-12.04,-0.46,-16.71,3.9,-12.82,1994
263,Youngstown State,Mid-Cont,5,21,67.5,76.9,-9.42,-3.48,-7.71,-5.2,-12.91,1994
264,William & Mary,CAA,4,23,72.7,83.2,-10.44,-2.53,-3.88,-9.09,-12.97,1994
265,Dartmouth,Ivy,10,16,66.5,71.3,-4.73,-7.11,-10.86,-2.45,-13.31,1994
266,Maryland-Baltimore County,Big South,6,21,72.9,79.7,-6.74,-5.6,-4.14,-9.2,-13.33,1994
267,Howard,MEAC,10,17,71.3,74.6,-3.26,-9.32,-7.74,-5.7,-13.44,1994
268,Niagara,MAAC,6,21,66.1,76.7,-10.52,-3.01,-10.76,-2.77,-13.53,1994
269,Yale,Ivy,10,16,65.1,69.2,-4.08,-8.12,-12.22,-1.38,-13.6,1994
270,Buffalo,ECC,10,18,70.4,76.1,-5.68,-7.68,-10.46,-3.44,-13.9,1994
271,Lafayette,Patriot,9,19,76,80.9,-4.93,-8.02,-4.8,-9.3,-14.1,1994
272,Southeastern Louisiana,TAAC,10,17,74,79.3,-5.26,-5.56,-5.51,-9.18,-14.68,1994
273,VMI,Southern,5,23,67.5,76.1,-8.57,-2.96,-11.55,-3.18,-14.73,1994
274,Sam Houston State,Southland,7,20,66.5,75,-8.52,-5.99,-11.91,-3.15,-15.07,1994
275,Cornell,Ivy,8,18,66,72.7,-6.69,-4.77,-11.3,-3.89,-15.18,1994
276,Troy,ECC,13,14,97.6,100.4,-2.81,-10.3,13.87,-29.3,-15.42,1994
277,Eastern Washington,Big Sky,5,21,67.3,77.8,-10.58,0.4,-9.97,-5.63,-15.6,1994
278,Mercer,TAAC,5,24,65.3,77.8,-12.52,-1.53,-10.13,-5.48,-15.6,1994
279,Lehigh,Patriot,10,17,77.6,84.2,-6.67,-8.32,-2.31,-13.39,-15.7,1994
