Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
135,Western Kentucky,Sun Belt,15,13,72.5,71.7,0.79,-0.31,-3.13,2.86,-0.27,1988
136,San Francisco,WCAC,13,15,76.3,76.4,-0.14,0.33,3.15,-3.45,-0.3,1988
137,Gonzaga,WCAC,16,12,72.6,68.6,4.07,-0.18,-3.66,3.35,-0.31,1988
138,Colorado,Big 8,7,21,69,81,-12,11.58,-0.9,0.27,-0.63,1988
139,George Mason,CAA,20,10,81.1,76.5,4.6,-4.27,5.57,-6.23,-0.66,1988
140,California,Pac-10,9,20,63.9,70.5,-6.59,5.95,-6.01,5.3,-0.71,1988
141,Texas,SWC,16,13,70.7,71.7,-1,0.25,-3.23,2.49,-0.75,1988
142,Fordham,MAAC,18,15,69.3,66.2,3.12,-2.51,-5.02,4.25,-0.77,1988
143,Montana,Big Sky,18,11,67.9,66.9,0.93,-1.46,-3.93,3.04,-0.89,1988
144,Marquette,Ind,10,18,67.6,71.1,-3.46,2.46,-6.87,5.86,-1.01,1988
145,Nevada,Big Sky,15,13,81.6,81.1,0.5,0.18,8.47,-9.57,-1.1,1988
146,Texas A&M,SWC,16,15,69.3,71.5,-2.23,0.89,-3.92,2.61,-1.31,1988
147,Ohio,MAC,16,14,78.8,77.1,1.7,-3.02,3.51,-4.92,-1.41,1988
148,St. Bonaventure,A-10,13,15,67.9,70.6,-2.71,1.2,-4,2.49,-1.51,1988
149,Butler,MW Coll,14,14,66.4,66.8,-0.39,-0.13,-8.75,7.18,-1.57,1988
150,Lehigh,ECC,21,10,82,75.1,6.9,-6.25,4.43,-6.03,-1.59,1988
151,George Washington,A-10,13,15,70.6,71.3,-0.68,0.49,-2.05,0.43,-1.63,1988
152,Chattanooga,Southern,20,13,75.5,72.4,3.03,-4.47,-3.18,1.45,-1.73,1988
153,Drexel,ECC,18,10,81.3,75.4,5.89,-6.23,4.07,-5.92,-1.85,1988
154,Stetson,TAAC,13,15,75.6,74.3,1.32,-1.09,0.55,-2.41,-1.86,1988
155,Western Illinois,Mid-Cont,15,12,74.4,70.5,3.89,-1.3,-2.04,-0.04,-2.08,1988
156,Idaho,Big Sky,19,11,65.3,60.8,4.5,-1.77,-9.67,7.58,-2.1,1988
157,Texas Tech,SWC,9,19,65.5,69.7,-4.18,2.72,-6.36,4.26,-2.1,1988
158,San Diego,WCAC,11,17,68,70.6,-2.57,1.08,-6.16,3.94,-2.22,1988
159,Saint Peter's,MAAC,20,9,69.5,63.7,5.86,-6.72,-10.76,8.45,-2.32,1988
160,Idaho State,Big Sky,15,13,70.6,69.3,1.29,-1.39,-3.95,1.4,-2.55,1988
161,Lafayette,ECC,19,10,70.2,64.8,5.45,-6.77,-9.52,6.87,-2.65,1988
162,Louisiana,ASC,12,16,73.6,74.9,-1.29,1.01,1.65,-4.64,-2.99,1988
163,South Alabama,Sun Belt,15,14,82.6,83.5,-0.9,0.17,6.3,-9.43,-3.14,1988
164,Dayton,Ind,13,18,74.5,79.2,-4.65,3.43,-0.28,-2.94,-3.22,1988
165,Creighton,MVC,16,16,72.7,78.9,-6.22,4.38,0.33,-3.7,-3.37,1988
166,Loyola (IL),MW Coll,13,16,78.3,83.6,-5.31,1.83,2.69,-6.23,-3.55,1988
167,Hawaii,WAC,4,25,67.1,74.8,-7.76,4.2,-2.76,-0.8,-3.56,1988
168,Toledo,MAC,15,12,70,68.9,1.11,-3.75,-5.16,1.52,-3.64,1988
169,UNC Wilmington,CAA,15,14,67,66.5,0.52,-3.52,-7.21,3.52,-3.69,1988
170,Sam Houston State,Southland,14,14,68.1,69.3,-1.14,-2.5,-7.09,3.09,-4,1988
171,Marist,ECACM,18,9,72,64.9,7.15,-10.46,-7.1,3.02,-4.08,1988
172,Fairleigh Dickinson,ECACM,23,7,76.7,70.5,6.17,-10.37,-3.33,-0.79,-4.12,1988
173,Hardin-Simmons,TAAC,18,12,80.8,77,3.73,-2.61,5.19,-9.34,-4.15,1988
174,Northwestern State,Southland,16,12,68.3,65.7,2.61,-6.5,-8.31,4.13,-4.17,1988
175,Southern California,Pac-10,7,21,62.1,72.4,-10.32,7.83,-6.77,2.49,-4.28,1988
176,Dartmouth,Ivy,18,8,80.4,75.7,4.73,-8.45,1.05,-5.38,-4.33,1988
177,Furman,Southern,18,10,75,70.7,4.32,-6.16,-2.75,-1.79,-4.54,1988
178,Northern Arizona,Big Sky,10,18,69.1,72.8,-3.68,-0.49,-4.04,-0.69,-4.73,1988
179,Delaware,ECC,19,9,76.5,70.1,6.39,-8,-2.77,-2.06,-4.83,1988
180,Georgia State,TAAC,9,19,79.8,84.4,-4.57,0.85,3.96,-8.86,-4.9,1988
181,Hartford,ECACN,15,16,71.8,70.2,1.61,-6.55,-5.33,0.4,-4.93,1988
182,Texas-Rio Grande Valley,ASC,14,14,66.8,67.6,-0.89,-2.47,-7.63,2.59,-5.03,1988
183,Massachusetts,A-10,10,17,72,74.3,-2.3,-0.32,-2.99,-2.07,-5.06,1988
184,Jacksonville,Sun Belt,8,21,68.9,73.3,-4.45,0.89,-4.45,-0.73,-5.18,1988
185,Cornell,Ivy,17,10,75.3,74.9,0.37,-4.77,-0.48,-4.98,-5.46,1988
186,Tennessee State,OVC,11,17,75.9,77.1,-1.18,-3.93,-0.66,-4.88,-5.55,1988
187,Holy Cross,MAAC,14,15,87.9,90,-2.03,-3.5,12.12,-17.8,-5.68,1988
188,Bowling Green State,MAC,12,16,68,70.5,-2.54,-2.73,-8.52,2.75,-5.77,1988
189,Miami (OH),MAC,9,18,70.8,75.5,-4.74,-1.1,-3.78,-2.06,-5.84,1988
190,TCU,SWC,9,19,59.9,68,-8.07,2.59,-11.26,5.42,-5.84,1988
191,Northern Iowa,Mid-Cont,10,18,77.6,79.5,-1.96,0.21,2.72,-8.76,-6.04,1988
192,Duquesne,A-10,11,21,76.6,82.5,-5.91,1.37,2.85,-8.98,-6.13,1988
193,Coastal Carolina,Big South,17,11,75.6,72.3,3.29,-6.43,-1.2,-4.98,-6.18,1988
194,Weber State,Big Sky,9,21,70.5,77.5,-7.03,1.45,-2.55,-3.69,-6.24,1988
195,Texas Southern,SWAC,21,8,83.1,78,5.03,-10.65,2.08,-8.47,-6.39,1988
196,Bucknell,ECC,16,12,83.3,79.2,4.07,-7.05,2.14,-8.55,-6.41,1988
197,Pacific,PCAA,5,24,73.3,83.7,-10.38,5.67,0.5,-7.04,-6.55,1988
198,Chicago State,Ind,8,20,67.7,75.2,-7.5,1.42,-7.32,0.71,-6.62,1988
199,American,CAA,14,14,72.5,74,-1.5,-4.03,-4.22,-2.41,-6.63,1988
200,Davidson,Southern,15,13,73.9,73.4,0.46,-4.36,-3.51,-3.17,-6.68,1988
201,UT Arlington,Southland,7,22,68.4,72.3,-3.9,-2.97,-5.94,-0.75,-6.69,1988
202,Air Force,WAC,11,17,67.1,72.6,-5.46,2.6,-6.65,-0.05,-6.7,1988
203,Indiana State,MVC,7,21,67.8,75.1,-7.29,2.85,-4.78,-1.93,-6.71,1988
204,Portland,WCAC,6,22,70.7,79.1,-8.43,3.55,-1.49,-5.32,-6.81,1988
205,Niagara,ECACN,15,15,73.9,73.9,0.03,-6.86,-3.11,-3.72,-6.83,1988
206,Mercer,TAAC,15,14,72,73.8,-1.83,-3.11,-4.83,-2.02,-6.85,1988
207,Kent State,MAC,10,18,67.2,69.4,-2.21,-2.3,-9.32,2.31,-7.01,1988
208,Western Michigan,MAC,12,17,74.8,79.8,-4.97,-0.69,0.27,-7.28,-7.02,1988
209,Wright State,Ind,16,11,83.2,79.3,3.89,-10.23,4.58,-11.64,-7.07,1988
210,Ball State,MAC,14,14,63.8,66.8,-2.96,-1.85,-10.9,3.8,-7.1,1988
211,Navy,CAA,12,16,66.5,69.7,-3.18,-3.86,-9.33,2.16,-7.16,1988
212,Grambling,SWAC,13,17,73.1,76.9,-3.8,-3.56,-4.44,-2.86,-7.3,1988
213,Appalachian State,Southern,16,13,76.2,75.6,0.62,-5.1,-2.16,-5.22,-7.38,1988
214,South Florida,Sun Belt,6,22,68,77.5,-9.5,2.5,-6.64,-0.75,-7.39,1988
215,William & Mary,CAA,10,19,71.1,74.8,-3.72,-1.85,-3.47,-3.94,-7.41,1988
216,James Madison,CAA,10,18,66.7,71.5,-4.82,-2.62,-7.94,0.5,-7.44,1988
217,Detroit Mercy,MW Coll,7,23,74.1,81.8,-7.67,0.95,-0.41,-7.24,-7.65,1988
218,Valparaiso,Mid-Cont,12,16,65.4,67.9,-2.46,-0.37,-8.89,1.14,-7.75,1988
219,Winthrop,Big South,17,13,65.6,61.9,3.67,-8.77,-15.19,7.42,-7.77,1988
220,Northern Illinois,Ind,8,20,77.5,81.1,-3.61,-2.88,1.91,-9.71,-7.8,1988
221,Towson,ECC,14,16,72.6,72.9,-0.33,-6.63,-6.93,-0.9,-7.83,1988
222,Iona,MAAC,11,16,77.7,81.1,-3.41,-4.26,1.05,-8.97,-7.92,1988
223,Northeastern,ECACN,15,13,74.6,74,0.68,-8.84,-4.31,-3.86,-8.17,1988
224,Centenary (LA),TAAC,13,15,80.5,84.2,-3.71,-2.14,4.6,-12.82,-8.22,1988
225,Stephen F. Austin,Southland,10,18,67,71.2,-4.21,-4.11,-8.39,0.06,-8.33,1988
226,Samford,TAAC,7,20,67.6,73,-5.44,-3.06,-7.94,-0.57,-8.51,1988
227,Texas State,Southland,9,22,74.5,79,-4.48,-4.39,0.55,-9.11,-8.55,1988
228,Tennessee Tech,OVC,12,16,73,77.9,-4.89,-2.26,-3.51,-5.09,-8.59,1988
229,Florida A&M,MEAC,22,8,82.3,75.5,6.87,-12.96,1.13,-9.78,-8.65,1988
230,Radford,Big South,16,14,71.8,71.3,0.57,-7.97,-5.46,-3.26,-8.72,1988
231,Rice,SWC,6,21,69.1,78.2,-9.11,1.91,-2.75,-6.06,-8.81,1988
232,East Tennessee State,Southern,14,15,75.4,78.8,-3.34,-6.02,-2.16,-6.82,-8.98,1988
233,Houston Baptist,TAAC,9,18,63.2,66.9,-3.67,-2.61,-12.72,3.63,-9.09,1988
234,Rutgers,A-10,7,22,67.1,78.6,-11.52,1.76,-3.95,-5.74,-9.69,1988
235,Pennsylvania,Ivy,10,16,67.5,75.6,-8.08,-1.79,-6.83,-3.03,-9.87,1988
236,UNC Asheville,Big South,13,15,75.9,74.5,1.43,-7.18,-5.03,-4.92,-9.94,1988
237,Morehead State,OVC,5,22,79,86.9,-7.93,-1.04,2.02,-12.31,-10.29,1988
238,McNeese State,Southland,7,22,69.3,78.2,-8.83,-1.62,-4.43,-6.01,-10.44,1988
239,Jackson State,SWAC,13,15,69.3,71.4,-2.04,-7.79,-11.11,0.48,-10.63,1988
240,East Carolina,CAA,8,20,64.9,71.9,-7,-2.09,-8.4,-2.3,-10.71,1988
241,VMI,Southern,13,17,69.3,72.9,-3.6,-5.47,-7.96,-2.82,-10.77,1988
242,Illinois-Chicago,Mid-Cont,8,20,68.8,76.7,-7.89,-0.06,-7.11,-4.02,-11.13,1988
243,Manhattan,MAAC,7,23,75.1,79.7,-4.6,-5.87,-1.02,-10.46,-11.48,1988
244,Oral Roberts,Ind,8,21,77.6,88,-10.45,-1.12,2.09,-13.59,-11.5,1988
245,Yale,Ivy,12,14,69.6,73.2,-3.58,-7.61,-6.59,-4.98,-11.57,1988
246,Canisius,ECACN,7,20,69,75.1,-6.07,-5.6,-7.89,-3.79,-11.68,1988
247,Maryland-Baltimore County,Ind,13,15,75.7,78.2,-2.5,-9.28,-3.79,-8.01,-11.8,1988
248,Maine,ECACN,13,15,76,78.6,-2.68,-8.56,-2.63,-9.19,-11.83,1988
249,Charleston Southern,Big South,17,12,77.7,78.4,-0.76,-8.05,-1.03,-10.86,-11.89,1988
250,Monmouth,ECACM,16,13,69.8,67.7,2.03,-11.3,-10.91,-1.06,-11.97,1988
251,Fairfield,MAAC,8,20,63.7,71.5,-7.79,-4.81,-12.11,-0.6,-12.7,1988
252,Augusta State,Big South,8,18,66.5,71.7,-5.12,-5.54,-8.06,-4.78,-12.84,1988
253,Robert Morris,ECACM,14,14,69.2,69.4,-0.21,-12.36,-10.7,-2.18,-12.88,1988
254,Rider,ECC,10,19,80.8,87.1,-6.28,-3.35,4.61,-17.72,-13.11,1988
255,Coppin State,MEAC,13,14,75.7,75.8,-0.07,-10.99,-5.03,-8.18,-13.2,1988
256,Alcorn State,SWAC,8,21,72.4,80.6,-8.17,-4.38,-6.55,-6.71,-13.26,1988
257,Harvard,Ivy,11,15,71.7,78.3,-6.65,-5.69,-5.94,-7.34,-13.28,1988
258,Howard,MEAC,15,12,76.1,75.9,0.15,-11.18,-10.75,-2.63,-13.38,1988
259,Western Carolina,Southern,8,19,73.2,77.8,-4.63,-4.71,-6.94,-6.69,-13.63,1988
260,Nicholls State,Ind,10,18,69.2,73.8,-4.54,-8.94,-9.39,-4.67,-14.06,1988
261,South Carolina State,MEAC,16,13,72.9,71.1,1.83,-13.13,-11.32,-2.81,-14.13,1988
262,Army,MAAC,9,19,69,77.4,-8.43,-4.75,-8.55,-5.87,-14.42,1988
263,Campbell,Big South,11,16,70.5,71.6,-1.07,-9.02,-10.61,-3.93,-14.54,1988
264,Eastern Washington,Big Sky,6,21,64.7,74.9,-10.22,-1.5,-8.25,-6.46,-14.7,1988
265,The Citadel,Southern,8,20,71.4,80.3,-8.82,-4.51,-4.13,-10.59,-14.72,1988
266,U.S. International,Ind,10,18,83.3,89.9,-6.61,-7.62,2.96,-17.79,-14.83,1988
267,Mississippi Valley State,SWAC,8,20,73.2,81.6,-8.36,-5.68,-4.5,-10.54,-15.04,1988
268,Alabama State,SWAC,8,20,84.6,93.6,-9.07,-5.21,4.47,-20.36,-15.89,1988
269,Brown,Ivy,6,20,77.5,85.7,-8.23,-5.05,1.48,-17.39,-15.92,1988
270,Long Island University,ECACM,14,14,82.6,82.9,-0.36,-12.89,2.42,-18.42,-16.01,1988
271,Columbia,Ivy,6,20,64.4,72.7,-8.27,-5.74,-13.56,-2.77,-16.33,1988
272,Youngstown State,OVC,7,21,63.8,77,-13.21,-2.52,-12.64,-3.69,-16.33,1988
273,Morgan State,MEAC,13,17,75.9,75.9,0.03,-11.14,-7.3,-9.14,-16.44,1988
274,Central Connecticut State,Ind,10,18,73,79.8,-6.82,-9.55,-5.73,-11.16,-16.88,1988
275,Florida International,Ind,9,19,77.8,89.6,-11.86,-5.67,-0.54,-17.4,-17.94,1988
276,Central Florida,Ind,9,19,77,85.9,-8.86,-8.71,-2.79,-15.29,-18.08,1988
277,Bethune-Cookman,MEAC,6,21,64.4,72.3,-7.89,-10.77,-16.38,-2.33,-18.7,1988
