Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
25,Florida,SEC,20,16,67.8,63.6,4.19,11.22,0.81,14.61,15.42,2019
26,Kansas State,Big 12,25,9,65.8,59.6,6.21,9.18,-1.44,16.82,15.39,2019
27,Oklahoma,Big 12,20,14,71.3,68.2,3.09,12.21,6.9,8.4,15.3,2019
28,NC State,ACC,24,12,80.1,71.3,8.72,6.22,12.54,2.4,14.94,2019
29,Nebraska,Big Ten,19,17,71.8,67.3,4.58,11.31,6.65,8.2,14.85,2019
30,Marquette,Big East,24,10,77.3,69.5,7.82,6.96,8.5,6.28,14.78,2019
31,Cincinnati,AAC,28,7,71.7,62.7,9.03,5.5,2.64,11.9,14.53,2019
32,Villanova,Big East,26,10,73.7,67.4,6.36,7.97,5.02,9.31,14.33,2019
33,Iowa,Big Ten,23,12,78.3,73.9,4.43,9.84,12.59,1.67,14.27,2019
34,Oregon,Pac-12,25,13,70,62.2,7.82,6.13,0.68,13.27,13.95,2019
35,Wofford,Southern,30,5,82.3,65.6,16.69,0.8,7.67,6.26,13.92,2019
36,Ohio State,Big Ten,20,15,69.1,66.2,2.89,11,2.84,11.04,13.89,2019
37,Clemson,ACC,20,14,68.8,63.9,4.85,8.99,1.85,12,13.85,2019
38,Indiana,Big Ten,19,16,71.5,67.8,3.71,10.1,5.08,8.74,13.82,2019
39,TCU,Big 12,23,14,73.8,69.6,4.22,9.6,7.78,6.03,13.81,2019
40,Syracuse,ACC,20,14,69.7,66.1,3.65,10.09,3.37,10.37,13.73,2019
41,Baylor,Big 12,20,14,71.8,67.7,4.12,9.26,5.23,8.15,13.38,2019
42,Central Florida,AAC,24,9,72.3,64.5,7.79,5.58,3.01,10.36,13.37,2019
43,Saint Mary's (CA),WCC,22,12,72.4,64.3,8.18,4.4,2.16,10.42,12.58,2019
44,Penn State,Big Ten,14,18,69.7,68.6,1.03,11.51,4.57,7.98,12.55,2019
45,Minnesota,Big Ten,22,14,70.6,69.4,1.25,11.27,5.5,7.02,12.52,2019
46,Mississippi,SEC,20,13,75.3,71.1,4.18,8.13,7.75,4.57,12.32,2019
47,Washington,Pac-12,27,9,69.8,64.8,5,7.01,1.22,10.79,12.01,2019
48,Creighton,Big East,20,15,77.9,73.2,4.74,8.59,8.81,3.19,12,2019
49,Utah State,MWC,28,7,78.7,67.1,11.54,0.89,6.8,5.17,11.98,2019
50,Virginia Commonwealth,A-10,25,8,71,61.9,9.09,2.87,1.16,10.8,11.96,2019
51,Arkansas,SEC,18,16,75.3,72.3,2.97,8.78,8.19,3.56,11.75,2019
52,Memphis,AAC,22,14,80.1,74.4,5.61,5.09,11.44,-0.74,10.7,2019
53,Arizona State,Pac-12,23,11,77.6,73.4,4.24,6.04,8.06,2.22,10.28,2019
54,Seton Hall,Big East,20,14,73.8,71.9,1.91,8.34,5.79,4.46,10.25,2019
55,New Mexico State,WAC,30,5,78.1,64.5,13.57,-2.38,3.91,6.14,10.05,2019
56,Northwestern,Big Ten,13,19,65.9,65.1,0.81,9.16,-0.65,10.62,9.97,2019
57,Colorado,Pac-12,23,13,73.6,67.5,6.08,3.6,3.14,6.54,9.68,2019
58,Dayton,A-10,21,12,72.9,66.2,6.76,2.91,3.05,6.62,9.67,2019
59,Xavier,Big East,19,16,72.2,70.6,1.54,8.06,3.46,6.15,9.61,2019
60,Alabama,SEC,18,16,72,71.6,0.44,9.01,4.59,4.86,9.45,2019
61,Miami (FL),ACC,14,18,71.8,71.1,0.69,8.7,4.1,5.29,9.39,2019
62,Butler,Big East,16,17,71.9,70.8,1.12,8.1,3.96,5.25,9.22,2019
63,Lipscomb,A-Sun,29,8,83.1,70.2,12.95,-1.2,9.85,-0.64,9.21,2019
64,Belmont,OVC,27,6,86.9,73.9,13,-2.6,11.35,-2.23,9.12,2019
65,Fresno State,MWC,23,9,76.5,67.6,8.94,0.67,4.12,4.86,8.99,2019
66,Murray State,OVC,28,5,82.6,68.3,14.3,-3.11,6.13,2.83,8.96,2019
67,Illinois,Big Ten,12,21,72.7,75.2,-2.58,11.53,7.87,1.08,8.95,2019
68,Rutgers,Big Ten,14,17,67.9,68.8,-0.87,9.76,1.9,6.99,8.89,2019
69,Missouri,SEC,15,17,67.2,67.8,-0.56,9.16,-0.42,9.02,8.6,2019
70,San Francisco,WCC,21,10,76.1,67.8,8.29,1.13,4.35,4.21,8.56,2019
71,South Carolina,SEC,16,16,72.7,72.4,0.34,9.63,5.56,2.77,8.34,2019
72,Arizona,Pac-12,17,15,70.9,68.9,2,6.32,1.36,6.97,8.32,2019
73,Providence,Big East,18,16,71.4,69.8,1.59,6.71,2.33,5.97,8.29,2019
74,Southern California,Pac-12,16,17,76.3,73,3.27,4.96,7.48,0.75,8.23,2019
75,Toledo,MAC (West),25,8,76.9,68.4,8.52,0.71,3.89,4.32,8.21,2019
76,Temple,AAC,23,10,74.7,71.5,3.24,4.93,5.55,2.62,8.17,2019
77,Oklahoma State,Big 12,12,20,68.1,71.5,-3.44,11.53,2.63,5.46,8.09,2019
78,Notre Dame,ACC,14,19,68.7,69,-0.3,8.28,1.29,6.68,7.97,2019
79,Pittsburgh,ACC,14,19,69.9,68.7,1.18,6.69,1.42,6.46,7.88,2019
80,St. John's (NY),Big East,21,13,77.1,74.8,2.38,5.5,7.7,0.18,7.88,2019
81,Oregon State,Pac-12,18,13,73.4,69.8,3.55,4.29,4,3.84,7.84,2019
82,Wichita State,AAC,22,15,70.5,68.7,1.81,5.91,1.99,5.73,7.72,2019
83,Furman,Southern,25,8,77.6,66.1,11.52,-1.5,2.18,5.29,7.46,2019
84,Texas A&M,SEC,14,18,70.4,71.8,-1.38,8.59,2.33,4.89,7.21,2019
85,UCLA,Pac-12,17,16,78.2,77.8,0.39,6.78,9.53,-2.36,7.17,2019
86,West Virginia,Big 12,15,21,73.8,77.4,-3.64,10.57,7.97,-1.03,6.94,2019
87,Georgia Tech,ACC,14,18,65.3,66.6,-1.22,8.15,-1.73,8.66,6.93,2019
88,Connecticut,AAC,16,17,73.8,71.3,2.48,4.32,5.25,1.56,6.81,2019
89,Georgetown,Big East,19,14,79.5,78.1,1.48,5.31,10.12,-3.32,6.8,2019
90,Davidson,A-10,24,10,70.9,65.6,5.29,1.96,-0.23,6.61,6.38,2019
91,Brigham Young,WCC,19,13,79,76.1,2.84,3.31,9.44,-3.29,6.15,2019
92,Utah,Pac-12,17,14,75.6,74.5,1.03,5.1,6.54,-0.41,6.13,2019
93,San Diego,WCC,21,15,72,68.2,3.78,3.61,1.44,4.68,6.12,2019
94,Stanford,Pac-12,15,16,72.7,71.8,0.9,5.13,2.57,3.46,6.03,2019
95,DePaul,Big East,19,17,78.4,76.4,1.94,4.05,8.11,-2.12,6,2019
96,South Florida,AAC,24,14,72.4,67.2,5.24,1.69,0.11,5.85,5.96,2019
97,South Dakota State,Summit,24,9,84.5,73.5,11.03,-4.74,9.32,-3.4,5.92,2019
98,Boston College,ACC,14,17,70.8,72.8,-1.94,7.76,3.42,2.41,5.83,2019
99,Southern Methodist,AAC,15,17,72,70.3,1.69,4.12,2.81,3,5.81,2019
100,UC Irvine,Big West,31,6,72.3,63.6,8.7,-2.3,-0.3,6,5.7,2019
101,Yale,Ivy,22,8,80.9,73.4,7.5,-1.24,7.97,-2.44,5.52,2019
102,Georgia,SEC,11,21,71.1,73.9,-2.81,8.12,2.73,2.58,5.31,2019
103,San Diego State,MWC,21,13,71.7,67.4,4.29,2.47,-0.75,6.04,5.29,2019
104,Liberty,A-Sun,29,7,73.7,61.4,12.36,-3.88,-3.23,8.5,5.27,2019
105,East Tennessee State,Southern,24,10,79.6,69.7,9.88,-1.79,2.75,2.46,5.21,2019
106,Saint Louis,A-10,23,13,66.6,63.8,2.83,2.23,-3.11,8.17,5.06,2019
107,Vermont,AEC,27,7,73.8,63,10.74,-4.18,-0.37,5.25,4.88,2019
108,Akron,MAC (East),17,16,68.8,63.8,4.97,1.09,-4.44,9.3,4.86,2019
109,Hofstra,CAA,27,8,83.4,72.9,10.46,-4.53,8.65,-3.97,4.68,2019
110,Northern Kentucky,Horizon,26,9,78.5,68.9,9.63,-2.39,3.55,1.11,4.67,2019
111,Tulsa,AAC,18,14,71.8,71,0.78,3.86,2.48,2.16,4.65,2019
112,Bowling Green State,MAC (East),22,12,78.5,73.4,5.06,0.86,5.04,-0.8,4.24,2019
113,UNC Greensboro,Southern,29,7,76.1,67.9,8.19,-0.9,0.27,3.81,4.08,2019
114,Loyola (IL),MVC,20,14,65.6,60.8,4.85,-0.16,-5.41,9.41,3.99,2019
115,Northeastern,CAA,23,11,75.4,70.8,4.65,-0.7,2.73,1.22,3.95,2019
116,Grand Canyon,WAC,20,14,75.3,69.2,6.09,-1.49,1.95,1.89,3.85,2019
117,Georgia Southern,Sun Belt,21,12,82.6,75.4,7.18,0.13,8.18,-4.44,3.75,2019
118,Old Dominion,CUSA,26,9,65.7,60.8,4.91,-1.18,-5.84,9.58,3.74,2019
119,Boise State,MWC,13,20,71.6,68.6,3.06,1.08,0.74,2.88,3.61,2019
120,Vanderbilt,SEC,9,23,68.1,72.3,-4.22,7.79,0.03,3.53,3.57,2019
121,Ball State,MAC (West),16,17,75.1,71.6,3.52,1.21,2.85,0.55,3.39,2019
122,St. Bonaventure,A-10,18,16,66.2,63.1,3.09,0.25,-4.33,7.66,3.34,2019
123,Wright State,Horizon,21,14,73.2,67.6,5.6,-0.89,-1.01,4.3,3.29,2019
124,Western Kentucky,CUSA,20,14,71.4,69.3,2.18,0.96,0.98,2.16,3.14,2019
125,Utah Valley,WAC,25,10,77.1,70.7,6.37,-2.3,2.89,0.11,3,2019
126,Loyola Marymount,WCC,22,12,67,62.5,4.5,0.9,-6.45,9.38,2.93,2019
127,Rhode Island,A-10,18,15,69.5,67.8,1.64,1.19,0.08,2.75,2.83,2019
128,Central Michigan,MAC (West),23,12,82.7,76.9,5.89,-0.34,8.12,-5.33,2.79,2019
129,Northern Illinois,MAC (West),17,17,73.7,71,2.74,1.11,1.5,1.07,2.58,2019
130,Southern Mississippi,CUSA,20,13,72.5,65.5,7.03,-0.83,-2.13,4.7,2.58,2019
131,Drake,MVC,24,10,75.4,70.2,5.18,-0.66,3.85,-1.33,2.52,2019
132,Georgia State,Sun Belt,24,10,76.4,73.3,3.15,0.65,3.57,-1.13,2.44,2019
133,College of Charleston,CAA,24,9,74.3,68.6,5.7,-2.95,-0.61,2.97,2.36,2019
134,Pennsylvania,Ivy,19,12,72.6,68.3,4.29,-0.76,-0.73,2.77,2.04,2019
135,Harvard,Ivy,19,12,71.7,70.1,1.55,0.66,-0.35,2.21,1.86,2019
136,Jacksonville State,OVC,24,9,78,69.2,8.82,-5.47,-0.16,1.76,1.59,2019
137,Nevada-Las Vegas,MWC,17,14,73.4,72.3,1.1,0.48,1.99,-0.41,1.58,2019
138,Texas State,Sun Belt,24,10,72.6,64.8,7.82,-3,-4.8,6.34,1.54,2019
139,Montana,Big Sky,26,9,76.1,68.5,7.66,-5.05,0.45,1.05,1.5,2019
140,Southern Illinois,MVC,17,15,68.6,67,1.56,-0.17,-2.61,4,1.39,2019
141,Radford,Big South,22,11,73.9,68.1,5.85,-1.95,-1.1,2.38,1.28,2019
142,Kent State,MAC (East),22,11,75.2,73.2,1.94,0.61,3.03,-1.77,1.26,2019
143,Colgate,Patriot,24,11,75.7,70.2,5.43,-3.83,1.82,-0.59,1.23,2019
144,Wake Forest,ACC,11,20,68.4,75.6,-7.26,8.47,0.76,0.45,1.21,2019
145,Louisiana Tech,CUSA,20,13,72.3,67.7,4.58,-2.31,-1.77,2.72,0.95,2019
146,Pepperdine,WCC,16,18,75.6,74.4,1.26,0.63,4.75,-3.85,0.9,2019
147,George Mason,A-10,18,15,70.1,69.4,0.76,0.08,0.22,0.62,0.84,2019
148,Louisiana-Monroe,Sun Belt,19,16,79.2,75.3,3.89,-1.96,4.03,-3.22,0.81,2019
149,Miami (OH),MAC (East),15,17,70.8,69.8,1.06,2.31,-1.56,2.34,0.77,2019
150,Samford,Southern,17,16,78.3,75.4,2.91,-2.03,3.89,-3.2,0.69,2019
151,UTSA,CUSA,17,15,77.5,75.2,2.31,0.05,5.44,-4.75,0.69,2019
152,Austin Peay,OVC,22,11,82.2,73.1,9.06,-4.41,4.22,-3.63,0.59,2019
153,Bucknell,Patriot,21,12,76.8,73.3,3.52,-2.93,3.61,-3.02,0.59,2019
154,Duquesne,A-10,19,13,73.5,72.3,1.16,-0.63,2.63,-2.1,0.53,2019
155,Eastern Michigan,MAC (West),15,17,68.8,69.2,-0.31,4.43,-5.57,5.97,0.4,2019
156,UAB,CUSA,20,15,70.6,67.7,2.86,-1.52,-1.51,1.87,0.36,2019
157,Bradley,MVC,20,15,66.5,65.3,1.26,-0.9,-4.59,4.52,-0.08,2019
158,Colorado State,MWC,12,20,74.8,75.2,-0.41,1.41,2.12,-2.23,-0.11,2019
159,North Texas,CUSA,21,12,69.8,62.9,6.82,-3.48,-6.36,6.11,-0.25,2019
160,Saint Joseph's,A-10,14,19,70.5,72.6,-2.09,1.66,1.59,-2.02,-0.43,2019
161,Coastal Carolina,Sun Belt,17,17,77.7,74.1,3.56,-1.94,2.97,-3.48,-0.5,2019
162,UT Arlington,Sun Belt,17,16,69.2,69.8,-0.58,0.84,-3.75,3.24,-0.5,2019
163,New Mexico,MWC,14,18,76.3,76.7,-0.34,1.61,4.74,-5.29,-0.55,2019
164,Brown,Ivy,20,12,73.6,68.9,4.72,-3.29,-1.02,0.4,-0.62,2019
165,Marshall,CUSA,23,14,80.5,80.5,-0.03,-0.61,8.44,-9.08,-0.64,2019
166,Missouri State,MVC,16,16,68.9,67.4,1.53,-1.03,-3.22,2.03,-1.2,2019
167,Hawaii,Big West,18,13,72.3,68.7,3.55,-3.61,-2.07,0.77,-1.3,2019
168,Richmond,A-10,13,20,70.1,70.7,-0.58,-0.79,-0.33,-1.04,-1.37,2019
169,Florida Atlantic,CUSA,17,16,70.4,68,2.39,-1.76,-4.07,2.64,-1.42,2019
170,Seattle,WAC,18,15,73.3,69.2,4.15,-3.85,-2.63,1.16,-1.47,2019
171,Northern Iowa,MVC,16,18,65.1,65.6,-0.44,0.62,-6.27,4.73,-1.54,2019
172,UC Santa Barbara,Big West,22,10,73.4,66.1,7.38,-5.55,-3.31,1.7,-1.62,2019
173,Washington State,Pac-12,11,21,74.8,78.7,-3.88,2.2,4.11,-5.78,-1.67,2019
174,Ohio,MAC (East),14,17,70.1,73.8,-3.68,3.16,-2.08,0.24,-1.84,2019
175,Abilene Christian,Southland,27,7,73.6,63.6,10.03,-7.34,-4.14,2.24,-1.91,2019
176,Santa Clara,WCC,16,15,68.2,70.1,-1.84,0.92,-3.17,1.26,-1.91,2019
177,Texas-Rio Grande Valley,WAC,20,17,71.2,70.9,0.3,-1.61,-1.7,-0.34,-2.04,2019
178,Illinois State,MVC,17,16,68.4,70.1,-1.73,0.25,-2.43,0.36,-2.06,2019
179,Louisiana,Sun Belt,19,13,81.6,80.5,1.16,-1.51,5.77,-7.84,-2.07,2019
180,Stony Brook,AEC,24,9,71.6,66.3,5.33,-6.48,-2.66,0.56,-2.1,2019
181,Green Bay,Horizon,21,17,81.3,79.9,1.42,-0.36,5.85,-8.09,-2.24,2019
182,Oakland,Horizon,16,17,76.8,76.2,0.58,-1.48,2.47,-4.73,-2.27,2019
183,Omaha,Summit,21,11,78.8,76.7,2.16,-3.39,3.59,-5.91,-2.32,2019
184,Lehigh,Patriot,20,11,80,77.8,2.13,-4.46,6.13,-8.47,-2.34,2019
185,Charleston Southern,Big South,18,16,75.7,69.7,6.03,-4.19,-1.68,-0.74,-2.43,2019
186,Pacific,WCC,14,18,66.8,70,-3.22,1.97,-5.38,2.92,-2.46,2019
187,Gardner-Webb,Big South,23,12,77.7,70.5,7.14,-4.43,1.19,-3.8,-2.61,2019
188,Indiana State,MVC,15,16,69.2,71.5,-2.32,0.62,-1.04,-1.68,-2.72,2019
189,IUPUI,Horizon,16,17,76,73.6,2.36,-3.04,-0.74,-1.98,-2.72,2019
190,Mercer,Southern,11,20,72.5,72.5,0.06,-0.24,-2.69,-0.17,-2.86,2019
191,Winthrop,Big South,18,12,83.3,78.6,4.7,-3.74,6.13,-9.02,-2.89,2019
192,Massachusetts,A-10,11,21,70.7,73.6,-2.84,-0.18,-0.23,-2.8,-3.02,2019
193,Illinois-Chicago,Horizon,16,16,74.7,74.5,0.19,-1.99,-0.03,-3.13,-3.15,2019
194,California,Pac-12,8,23,68.4,77,-8.58,5.42,-1.37,-1.79,-3.16,2019
195,Sam Houston State,Southland,21,12,75,69.9,5.12,-5.84,-0.98,-2.2,-3.17,2019
196,Cal State Fullerton,Big West,16,18,71.7,71,0.68,-1.14,-1.33,-1.96,-3.29,2019
197,Hampton,Big South,18,17,81.3,76.3,5.09,-5.06,5.13,-8.47,-3.34,2019
198,Valparaiso,MVC,15,18,66.8,66.3,0.55,-1,-6.43,3.05,-3.38,2019
199,Princeton,Ivy,16,12,69.6,69.7,-0.11,-0.89,-5.32,1.89,-3.43,2019
200,North Florida,A-Sun,16,17,75.3,76.7,-1.39,-0.7,2.47,-5.95,-3.47,2019
201,Purdue-Fort Wayne,Summit,18,15,82.7,77.5,5.21,-3.6,5.44,-8.9,-3.47,2019
202,Presbyterian,Big South,20,16,78.3,72.5,5.75,-5.35,1.66,-5.21,-3.56,2019
203,La Salle,A-10,10,21,67.5,72.4,-4.9,1.29,-2.29,-1.32,-3.61,2019
204,Campbell,Big South,20,13,75.6,70.5,5.06,-4.39,-1.06,-2.56,-3.62,2019
205,NJIT,A-Sun,22,13,70.6,68.6,2.03,-4.74,-4.14,0.52,-3.63,2019
206,Appalachian State,Sun Belt,11,21,79.9,79.3,0.56,0.1,4.56,-8.29,-3.73,2019
207,Evansville,MVC,11,21,69.8,72.4,-2.59,0.13,-1.45,-2.39,-3.84,2019
208,California Baptist,WAC,16,15,77.5,72.3,5.23,-4.12,1.7,-5.6,-3.89,2019
209,Northern Colorado,Big Sky,21,11,76.6,69.7,6.91,-6.76,-3,-0.92,-3.92,2019
210,Hartford,AEC,18,15,75.1,72.9,2.12,-4.89,0.8,-4.75,-3.95,2019
211,North Dakota State,Summit,19,16,73,72.6,0.43,-2.07,-1.85,-2.16,-4.01,2019
212,American,Patriot,15,15,72,69,3.03,-7.23,-3.24,-0.95,-4.19,2019
213,Air Force,MWC,14,18,68.1,71.7,-3.59,0.24,-3.38,-0.9,-4.28,2019
214,Weber State,Big Sky,18,15,79.3,74.4,4.94,-6.12,1.08,-5.46,-4.37,2019
215,South Alabama,Sun Belt,17,17,72.9,72.5,0.38,-2.71,-2.98,-1.48,-4.46,2019
216,Florida International,CUSA,20,14,82.3,80.4,1.88,-1.45,7.04,-11.59,-4.55,2019
217,Cal State Long Beach,Big West,15,19,74.9,76,-1.15,-0.44,1.1,-5.67,-4.57,2019
218,Iona,MAAC,17,16,76.7,76,0.73,-5.5,2.92,-7.69,-4.78,2019
219,William & Mary,CAA,14,17,74.9,76.9,-2.06,-2.08,0.32,-5.1,-4.78,2019
220,Little Rock,Sun Belt,10,21,74.2,75.9,-1.68,-2.07,-1.06,-3.8,-4.87,2019
221,Rider,MAAC,16,15,76.8,75.3,1.55,-6.51,2.68,-7.64,-4.96,2019
222,Fordham,A-10,12,20,65.9,66.9,-1.03,-2.4,-7.72,2.7,-5.02,2019
223,Florida Gulf Coast,A-Sun,14,18,71.3,73.8,-2.5,-1.48,-2.58,-2.54,-5.11,2019
224,Cal State Bakersfield,WAC,18,16,70.9,70.9,0,-2.63,-4.83,-0.29,-5.12,2019
225,Columbia,Ivy,10,18,73.5,73.3,0.25,-2.14,-0.71,-4.47,-5.18,2019
226,East Carolina,AAC,10,21,67.4,74.2,-6.81,1.31,-3.11,-2.39,-5.49,2019
227,South Dakota,Summit,13,17,70.6,71.2,-0.6,-3.06,-4.52,-1,-5.52,2019
228,Texas Southern,SWAC,24,14,81.6,79.2,2.47,-6.99,6.66,-12.2,-5.55,2019
229,High Point,Big South,16,15,68.2,67.9,0.32,-4.39,-8.54,2.91,-5.63,2019
230,Dartmouth,Ivy,11,19,72,70.5,1.47,-3,-3.56,-2.19,-5.75,2019
231,Maryland-Baltimore County,AEC,21,13,67.5,64,3.5,-5.85,-8.03,2.18,-5.85,2019
232,Lamar,Southland,20,13,78.7,70.4,8.33,-7.22,-1.2,-4.74,-5.94,2019
233,Fairleigh Dickinson,NEC,21,14,74.9,71.9,3,-7.24,-0.7,-5.39,-6.09,2019
234,Middle Tennessee,CUSA,11,21,66.9,72.3,-5.38,1.44,-5.58,-0.51,-6.09,2019
235,Cornell,Ivy,15,16,69.3,71.3,-2,-2.02,-3.98,-2.14,-6.12,2019
236,Troy,Sun Belt,12,18,72.6,74.7,-2.1,-1.01,-2.32,-3.8,-6.12,2019
237,UC Davis,Big West,11,20,65.7,68.6,-2.9,-1.5,-7.66,1.4,-6.26,2019
238,Western Michigan,MAC (West),8,24,70.2,76.2,-6.03,1.48,-2.16,-4.1,-6.26,2019
239,Detroit Mercy,Horizon,11,20,73.5,79.5,-5.97,-0.36,0.65,-6.98,-6.33,2019
240,Holy Cross,Patriot,16,17,67.2,69.6,-2.42,-4.01,-7.43,1,-6.43,2019
241,Cal State Northridge,Big West,13,21,76.5,79.4,-2.94,-3.39,3.4,-9.95,-6.54,2019
242,Rice,CUSA,13,19,74,77.5,-3.56,-2.06,2.19,-8.75,-6.56,2019
243,Boston University,Patriot,15,18,72.3,72.3,-0.06,-5.39,-3.36,-3.25,-6.61,2019
244,Kansas City,WAC,11,21,69.4,73.2,-3.78,-1.55,-4.92,-1.69,-6.61,2019
245,George Washington,A-10,9,24,63.5,71.4,-7.85,1.2,-5.55,-1.1,-6.65,2019
246,Tulane,AAC,4,27,67.2,77.5,-10.35,3.63,-3.43,-3.3,-6.72,2019
247,Eastern Washington,Big Sky,16,18,72.4,74.3,-1.97,-4.17,-3.2,-3.58,-6.77,2019
248,Quinnipiac,MAAC,16,15,74,72.7,1.26,-8.03,-0.78,-6,-6.78,2019
249,Drexel,CAA,13,19,75.8,77.3,-1.56,-2.93,0.81,-7.83,-7.02,2019
250,Arkansas State,Sun Belt,13,19,73.7,77.3,-3.63,-1.23,-0.61,-6.49,-7.1,2019
251,Prairie View,SWAC,22,13,75.1,72.8,2.29,-9.17,-0.86,-6.43,-7.29,2019
252,Eastern Kentucky,OVC,13,18,82.6,83.1,-0.48,-2.47,5.93,-13.33,-7.4,2019
253,Army,Patriot,13,19,70.9,72,-1.16,-4.73,-5.17,-2.4,-7.57,2019
254,Southeastern Louisiana,Southland,17,16,67.4,67.5,-0.12,-6.3,-8.89,1.3,-7.59,2019
255,Morehead State,OVC,13,20,73.7,77.1,-3.39,-1.76,-3.18,-4.56,-7.73,2019
256,Youngstown State,Horizon,12,20,75.5,78.9,-3.47,-2.05,-0.53,-7.26,-7.78,2019
257,Chattanooga,Southern,12,20,70.9,74.3,-3.38,-0.76,-4.75,-3.12,-7.87,2019
258,Sacred Heart,NEC,15,17,79.9,78.4,1.53,-8.11,2.75,-10.64,-7.88,2019
259,Siena,MAAC,17,16,64.6,66,-1.42,-6.47,-9.88,1.99,-7.9,2019
260,Delaware,CAA,17,16,71.3,72.1,-0.85,-4.82,-4.39,-3.52,-7.91,2019
261,Montana State,Big Sky,15,17,78.2,79.8,-1.56,-5.81,2.32,-10.23,-7.91,2019
262,The Citadel,Southern,12,18,85.1,86.1,-1.03,0.03,7.35,-15.28,-7.94,2019
263,Cleveland State,Horizon,10,21,74.2,78.6,-4.42,-1.52,-0.97,-6.99,-7.96,2019
264,Norfolk State,MEAC,22,14,73.7,69.5,4.14,-8.74,-3.86,-4.18,-8.04,2019
265,UNC Wilmington,CAA,10,23,76.2,80.9,-4.7,-2.04,1.3,-9.39,-8.1,2019
266,UTEP,CUSA,8,21,64.1,69,-4.9,-1.71,-9.17,0.94,-8.23,2019
267,Jacksonville,A-Sun,12,20,74.5,75.1,-0.53,-4.74,-1.95,-6.32,-8.27,2019
268,Massachusetts-Lowell,AEC,15,17,76.8,75.6,1.13,-6.95,1.11,-9.39,-8.28,2019
269,Charlotte,CUSA,8,21,61.2,68.7,-7.45,-0.89,-10.37,2.02,-8.34,2019
270,Longwood,Big South,16,18,70.8,70.8,-0.03,-6.62,-5.65,-2.78,-8.43,2019
271,Towson,CAA,10,22,67.8,71.7,-3.88,-3.57,-7.31,-1.13,-8.44,2019
272,James Madison,CAA,14,19,70.4,73,-2.64,-4.07,-5.31,-3.22,-8.52,2019
273,Saint Francis (PA),NEC,18,15,76.3,76.1,0.21,-6.16,-1.54,-7.19,-8.74,2019
274,North Dakota,Summit,12,18,74,73.2,0.8,-3.55,-4.51,-4.28,-8.78,2019
275,Sacramento State,Big Sky,15,16,70.9,69.5,1.35,-6.78,-6.67,-2.1,-8.78,2019
276,Canisius,MAAC,15,17,70.3,74.3,-3.94,-4.85,-3.01,-5.78,-8.79,2019
277,New Orleans,Southland,19,14,72.2,70.5,1.79,-6.47,-5.29,-3.59,-8.88,2019
278,Milwaukee,Horizon,9,22,69.2,74.7,-5.45,-2.5,-6.34,-2.56,-8.9,2019
279,Southern Utah,Big Sky,17,17,75.7,75.5,0.21,-6.22,-2.99,-5.93,-8.91,2019
280,Portland State,Big Sky,16,16,77.3,75.1,2.22,-5.78,-1.4,-7.56,-8.95,2019
