Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
30,Louisiana State,SEC,24,15,71.4,68.3,3.08,10.58,2.63,9.26,11.89,1987
31,Houston,SWC,18,12,67.9,60.6,7.33,4.5,-1.26,13.08,11.82,1987
32,Notre Dame,Ind,24,8,65.1,59.4,5.66,6.03,-5.45,17.17,11.72,1987
33,Georgia,SEC,18,12,73.9,68.9,5.07,8.91,4.38,7.03,11.41,1987
34,Kentucky,SEC,18,11,67.8,67,0.72,10.6,0.23,11.1,11.33,1987
35,Missouri,Big 8,24,10,74.2,68.7,5.44,6.37,5.41,5.9,11.31,1987
36,Georgia Tech,ACC,16,13,70.7,68.5,2.24,8.99,2.57,8.66,11.23,1987
37,New Orleans,Ind,26,4,81.7,69.8,11.9,-0.8,9.58,1.55,11.13,1987
38,NC State,ACC,20,15,77.5,74.8,2.71,8.08,8.31,2.71,11.03,1987
39,UTEP,WAC,25,7,77.4,69,8.47,2.6,7.2,3.78,10.99,1987
40,Kansas State,Big 8,20,11,78.8,72.2,6.61,7.16,7.85,2.74,10.59,1987
41,Vanderbilt,SEC,18,16,73.5,72.7,0.82,9.78,5.84,4.35,10.19,1987
42,West Virginia,A-10,23,8,68.7,60.7,7.97,2.22,-2.5,12.69,10.18,1987
43,Missouri State,Mid-Cont,28,6,,,,-1.64,-3.67,13.37,9.7,1987
44,Brigham Young,WAC,21,11,82.3,77.2,5.16,4.2,11.24,-1.57,9.67,1987
45,Arkansas,SWC,19,14,78.1,73.8,4.36,5.17,10.78,-1.25,9.53,1987
46,Tulsa,MVC,22,8,69.9,63.5,6.43,3.14,-0.41,9.91,9.5,1987
47,Oregon State,Pac-10,19,11,68.3,63.7,4.63,5.26,-0.48,9.91,9.43,1987
48,Mississippi,SEC,15,14,70.2,68.3,1.93,8.62,2.26,7.06,9.33,1987
49,Navy,CAA,26,6,77.3,65.8,11.47,-1.43,4.15,4.68,8.83,1987
50,Louisville,Metro,18,14,73.1,71.9,1.16,7.61,3.67,5.01,8.68,1987
51,Southern Methodist,SWC,16,13,73.2,67.6,5.59,3.04,4.97,3.65,8.61,1987
52,San Diego,WCAC,24,6,69.5,60.3,9.13,-0.01,-3.46,12,8.54,1987
53,Cal State Fullerton,PCAA,17,13,70,65.1,4.97,5.82,-3.4,11.72,8.32,1987
54,Florida State,Metro,19,11,83.7,78.4,5.3,3.95,13.18,-4.91,8.27,1987
55,Washington,Pac-10,20,15,75,71.4,3.54,4.42,5.89,2.23,8.13,1987
56,Wyoming,WAC,24,10,71,65.7,5.35,3.02,-1.14,9.04,7.9,1987
57,Jacksonville,Sun Belt,19,11,80.2,74.4,5.8,1.96,8.15,-0.52,7.63,1987
58,Bradley,MVC,17,12,83.6,78.9,4.69,2.96,12.65,-5.05,7.6,1987
59,Villanova,Big East,15,16,72.3,72.2,0.06,7.33,3.1,4.26,7.36,1987
60,Southern Mississippi,Metro,23,11,82,75.6,6.35,2.1,9.67,-2.33,7.34,1987
61,Wichita State,MVC,22,11,68,64,4.03,3.32,-1.98,9.1,7.13,1987
62,Louisiana Tech,Southland,22,8,71.8,66,5.8,3.06,0.05,6.97,7.02,1987
63,Boise State,Big Sky,22,8,73.2,62.4,10.8,-1.81,-2.12,9.12,7.01,1987
64,UC Santa Barbara,PCAA,16,12,76.4,71.4,5,3.23,2.4,4.33,6.73,1987
65,California,Pac-10,20,15,70.1,68.6,1.43,5.68,1.18,5.43,6.62,1987
66,Iowa State,Big 8,13,15,75.4,72.9,2.57,5.67,4.7,1.89,6.59,1987
67,Utah,WAC,17,13,69.9,65.5,4.4,2.68,-1.79,8.36,6.57,1987
68,San Jose State,PCAA,16,14,67.2,65.9,1.23,5.08,-1.98,8.55,6.56,1987
69,Wake Forest,ACC,14,15,68.9,68.1,0.83,5.66,-1.93,8.42,6.49,1987
70,Texas Tech,SWC,15,14,64.3,64,0.28,7.15,-3.77,10.03,6.26,1987
71,Seton Hall,Big East,15,14,77.6,74.9,2.72,4.21,6.78,-0.57,6.21,1987
72,Michigan State,Big Ten,11,17,75.2,77,-1.75,7.95,4.51,1.69,6.2,1987
73,La Salle,MAAC,20,13,76,70,5.94,0.21,3.84,2.3,6.15,1987
74,Central Michigan,MAC,22,8,74.5,65.7,8.8,0.25,1,5.13,6.14,1987
75,Marquette,Ind,16,13,72.9,69.2,3.69,2.4,1.87,4.22,6.09,1987
76,Cleveland State,Mid-Cont,25,8,83.5,72.5,11.03,-2.98,9.38,-3.51,5.86,1987
77,Illinois State,MVC,19,13,70.5,68,2.5,2.8,0.67,4.94,5.61,1987
78,Saint Louis,MW Coll,25,10,72.5,64,8.49,-1.27,-0.91,6.43,5.52,1987
79,New Mexico,WAC,25,10,80.8,76.5,4.26,1.24,9.86,-4.39,5.47,1987
80,Texas A&M,SWC,17,14,67,65,1.94,3.35,-1.54,6.89,5.35,1987
81,Wisconsin,Big Ten,14,17,70.7,71.4,-0.65,8.27,-0.57,5.56,4.98,1987
82,Baylor,SWC,18,13,68.3,66.5,1.74,4.47,-1.48,6.4,4.92,1987
83,South Carolina,Metro,15,14,67,66.3,0.69,4.97,-6.17,10.95,4.78,1987
84,Drake,MVC,17,14,66.6,63.5,3.1,2.97,-6.7,11.46,4.76,1987
85,New Mexico State,PCAA,15,15,69.3,68.4,0.9,4.56,-3.45,8.2,4.74,1987
86,UAB,Sun Belt,21,11,75.8,72.6,3.22,4.2,3.77,0.86,4.63,1987
87,Maryland,ACC,9,17,71.7,73.3,-1.54,6.14,2.23,2.37,4.6,1987
88,Oregon,Pac-10,16,14,66.5,66.7,-0.23,5.11,-2.28,6.87,4.59,1987
89,Arizona State,Pac-10,11,17,72,73,-1.04,5.61,3.77,0.81,4.58,1987
90,Arkansas State,Southland,21,13,68.7,62,6.76,1.2,-4.8,9.13,4.33,1987
91,Niagara,ECACN,21,10,85.7,76.6,9.13,-4.42,11.35,-7.07,4.28,1987
92,Northeastern,ECACN,27,7,83.6,74.8,8.74,-2.22,8.36,-4.36,4.01,1987
93,Stanford,Pac-10,15,13,71.5,71.5,-0.04,4.85,3.4,0.59,3.99,1987
94,Rhode Island,A-10,20,10,80.7,73.8,6.97,0.79,7.11,-3.17,3.94,1987
95,Gonzaga,WCAC,18,10,73.5,65.9,7.68,-1.31,0.7,3.17,3.86,1987
96,Middle Tennessee,OVC,22,7,85.8,77.4,8.31,-2.45,8.53,-4.86,3.67,1987
97,UC Irvine,PCAA,14,14,86.6,87.7,-1.04,4.69,17.68,-14.02,3.65,1987
98,UNC Wilmington,CAA,18,12,68.9,64.3,4.67,-1.31,-3.23,6.85,3.62,1987
99,Loyola (IL),MW Coll,16,13,80.7,78.8,1.83,1.52,8.95,-5.6,3.35,1987
100,Montana State,Big Sky,21,8,86.2,79.5,6.76,-1.81,13.25,-10.14,3.11,1987
101,Saint Joseph's,A-10,16,13,76.9,76.3,0.59,2.49,6.07,-3,3.07,1987
102,Penn State,A-10,15,12,71.9,67.6,4.3,-0.29,-1.72,4.75,3.03,1987
103,Nebraska,Big 8,21,12,74.9,74.4,0.55,4.79,2.41,0.51,2.92,1987
104,Santa Clara,WCAC,18,14,68.8,66,2.81,1.86,-2.4,5.29,2.9,1987
105,Charlotte,Sun Belt,18,14,76.1,71.4,4.72,2.62,3.65,-0.78,2.87,1987
106,Marshall,Southern,25,6,80.5,72.8,7.61,-4.96,5.96,-3.31,2.65,1987
107,Austin Peay,OVC,20,12,80.3,76.6,3.69,0.51,4.01,-1.42,2.58,1987
108,Virginia Commonwealth,Sun Belt,17,14,70.8,69.7,1.13,1.28,-0.79,3.36,2.57,1987
109,Akron,OVC,21,9,77.1,68.9,8.13,-3.66,-0.14,2.69,2.56,1987
110,Southern California,Pac-10,9,19,61.3,65,-3.71,6.67,-7.5,9.79,2.3,1987
111,Eastern Kentucky,OVC,19,11,87,78.8,8.2,-2.45,9.03,-6.92,2.11,1987
112,Texas,SWC,14,17,63.5,66.1,-2.58,5.51,-6.01,8.11,2.1,1987
113,Boston College,Big East,11,18,64.6,68,-3.34,5.32,-4.78,6.76,1.97,1987
114,Kent State,MAC,19,10,74.3,68.4,5.9,-2.13,-0.88,2.79,1.91,1987
115,Xavier,MW Coll,19,13,79,74.3,4.66,-0.17,4.08,-2.32,1.75,1987
116,Utah State,PCAA,15,16,82.8,85.6,-2.81,4.3,12.39,-10.77,1.63,1987
117,Colorado,Big 8,9,19,63.4,69,-5.61,6.88,-5.62,6.96,1.35,1987
118,Cal State Long Beach,PCAA,12,19,71.4,76.7,-5.26,6.43,1.37,-0.14,1.23,1987
119,Minnesota,Big Ten,9,19,67.9,74.7,-6.75,8.18,-1.7,2.69,0.99,1987
120,Boston University,ECACN,18,12,74,68.8,5.13,-3.51,-1.86,2.66,0.8,1987
121,Dayton,Ind,13,15,68.9,71.1,-2.21,3.41,-0.81,1.59,0.79,1987
122,South Alabama,Sun Belt,14,14,79,76.7,2.25,0.12,5.91,-5.27,0.64,1987
123,McNeese State,Southland,14,14,70.2,69.6,0.64,1.53,-2.12,2.66,0.53,1987
124,Oklahoma State,Big 8,8,20,69.4,76.8,-7.43,8.55,-0.46,0.97,0.52,1987
125,George Mason,CAA,15,13,70.5,68.5,2.04,-0.8,-2.45,2.61,0.16,1987
126,Lamar,Southland,14,15,66.7,66.3,0.45,1.18,-5.85,5.95,0.1,1987
127,Pepperdine,WCAC,12,18,74.1,75.9,-1.8,2.03,3.79,-3.7,0.1,1987
128,Montana,Big Sky,18,11,76.7,71.9,4.79,-1.05,2.39,-2.33,0.07,1987
129,Davidson,Southern,20,10,76.1,68.6,7.43,-5.31,0.34,-0.54,-0.2,1987
130,Pennsylvania,Ivy,13,14,78.9,79.3,-0.41,0.08,5.11,-5.44,-0.33,1987
131,South Florida,Sun Belt,8,20,65.1,68.8,-3.71,4.3,-7.42,7.07,-0.35,1987
132,Eastern Michigan,MAC,14,15,76.8,71.8,4.97,-1.95,1.94,-2.33,-0.39,1987
133,Saint Peter's,MAAC,21,8,67.7,62.4,5.24,-4.64,-7.02,6.63,-0.39,1987
134,Southern Illinois,MVC,12,17,74.4,77.9,-3.52,3.54,6.54,-7.15,-0.61,1987
135,Connecticut,Big East,9,19,62.1,68.6,-6.46,5.84,-7.01,6.39,-0.62,1987
136,North Carolina A&T,MEAC,24,6,74.6,63.1,11.5,-12.2,-3.24,2.58,-0.66,1987
137,Saint Mary's (CA),WCAC,17,13,61.5,58.9,2.63,0.26,-14.16,13.41,-0.74,1987
138,James Madison,CAA,20,10,75.5,73.6,1.93,-1.84,3.81,-4.62,-0.81,1987
139,Nevada,Big Sky,15,15,80.4,82.2,-1.8,1.7,7.6,-8.49,-0.89,1987
140,Mississippi State,SEC,7,21,57.9,65.5,-7.54,10.78,-12.5,11.53,-0.97,1987
141,Evansville,MW Coll,16,12,70.1,70.6,-0.5,-0.38,-2.54,1.53,-1.01,1987
142,Virginia Tech,Metro,10,18,72.6,76.1,-3.46,4.13,1.55,-2.56,-1.02,1987
143,North Texas,Southland,11,17,80,78.5,1.46,0.24,8.15,-9.27,-1.12,1987
144,Cincinnati,Metro,12,16,67.9,70.3,-2.39,2.75,-3.77,2.64,-1.13,1987
145,Creighton,MVC,9,19,66.6,72.5,-5.89,5.44,-1.82,0.68,-1.14,1987
146,Idaho State,Big Sky,15,16,68.7,67.2,1.52,0.37,-5.36,4.19,-1.17,1987
147,Stetson,TAAC,18,13,72.5,71.5,1,-1.86,-2.74,1.54,-1.19,1987
148,Chattanooga,Southern,21,8,74.7,69.6,5.14,-6.05,-0.36,-1,-1.36,1987
149,Colorado State,WAC,13,16,66.3,69.7,-3.38,2.95,-5.94,4.58,-1.36,1987
150,San Francisco,WCAC,16,12,72.6,71.3,1.29,0,-0.66,-0.8,-1.45,1987
151,Washington State,Pac-10,10,18,65.3,71,-5.64,4.15,-4.6,3.13,-1.46,1987
152,Richmond,CAA,15,14,67.4,67.6,-0.1,-1.38,-4.16,2.67,-1.49,1987
153,Texas-Rio Grande Valley,Ind,16,12,77.8,73.1,4.68,-3.17,2.58,-4.21,-1.63,1987
154,Charleston Southern,Big South,21,9,81.5,71.6,9.9,-10.01,2.98,-4.84,-1.85,1987
155,Portland,WCAC,14,14,66.2,67.6,-1.43,1.64,-5.28,3.4,-1.88,1987
156,George Washington,A-10,10,19,77.6,78.4,-0.83,1.64,4.95,-7.09,-2.14,1987
157,Pacific,PCAA,10,17,63.3,68.7,-5.41,4.57,-7.35,5.2,-2.15,1987
158,Green Bay,Mid-Cont,15,14,60.3,59.1,1.21,-2.64,-13.2,10.98,-2.22,1987
159,Little Rock,TAAC,26,11,71.3,69.1,2.19,-3.56,-5.46,3.05,-2.41,1987
160,Morehead State,OVC,14,14,79.6,74,5.61,-2.43,-0.11,-2.4,-2.51,1987
161,Fordham,MAAC,14,16,77.3,77.1,0.17,-2.48,4.53,-7.12,-2.58,1987
162,Idaho,Big Sky,16,14,66.3,65.7,0.57,-0.6,-7.08,4.48,-2.6,1987
163,Houston Baptist,TAAC,18,11,78.1,71.6,6.48,-6.74,-0.61,-2.05,-2.66,1987
164,Cornell,Ivy,15,11,74.5,72.5,1.96,-3.77,-1.21,-1.48,-2.69,1987
165,Siena,ECACN,17,12,75.3,72.5,2.83,-4.39,-1.24,-1.48,-2.72,1987
166,Duquesne,A-10,12,17,69.4,72.8,-3.41,1.99,-1.81,-0.94,-2.75,1987
167,Southern,SWAC,19,12,87.3,65.7,21.61,-8.79,10.86,-13.64,-2.79,1987
168,Fairleigh Dickinson,ECACM,19,10,75.3,68.9,6.41,-7.49,-1.73,-1.08,-2.81,1987
169,Oral Roberts,MW Coll,11,17,66.9,70.1,-3.18,0.33,-6.22,3.38,-2.85,1987
170,Canisius,ECACN,16,12,71.6,70.1,1.46,-4.23,-3.72,0.86,-2.86,1987
171,Old Dominion,Sun Belt,6,22,65.7,72.8,-7.11,3.77,-5.46,2.48,-2.98,1987
172,Miami (FL),Ind,15,16,75.2,75.3,-0.1,-0.02,-0.71,-2.38,-3.09,1987
173,Butler,MW Coll,12,16,72.7,73.8,-1.11,-2.07,-0.45,-2.74,-3.19,1987
174,Louisiana-Monroe,Southland,13,15,66.6,67.1,-0.5,-1.58,-7.19,3.95,-3.24,1987
175,Fresno State,PCAA,9,20,58.2,63.8,-5.59,4.35,-13.19,9.84,-3.35,1987
176,Tennessee State,OVC,15,12,72.7,67.9,4.89,-5.17,-6.01,2.49,-3.52,1987
177,Marist,ECACM,20,10,68.5,62.9,5.6,-8.23,-10.04,6.41,-3.63,1987
178,Air Force,WAC,12,15,71.3,72.1,-0.78,0.37,-2.38,-1.34,-3.72,1987
179,Stephen F. Austin,GSC,22,8,68.8,63.3,5.5,-8.59,-9.07,5.23,-3.84,1987
180,East Carolina,CAA,12,16,69,70.3,-1.32,-0.07,-4.76,0.85,-3.91,1987
181,Fairfield,MAAC,15,16,65.8,66.5,-0.65,-3.17,-6.89,2.98,-3.91,1987
182,Iona,MAAC,16,14,72.4,72.6,-0.17,-3.07,0.25,-4.21,-3.96,1987
183,Furman,Southern,17,12,73.1,71.1,2,-3.05,-2.69,-1.37,-4.05,1987
184,Ohio,MAC,14,14,70.3,71.5,-1.21,-1.61,-5.09,1.02,-4.07,1987
185,Massachusetts,A-10,11,16,64.5,68.5,-4.04,0.69,-8.43,4.35,-4.08,1987
186,Western Michigan,MAC,12,16,74.7,78.2,-3.46,-0.56,2.3,-6.59,-4.29,1987
187,Princeton,Ivy,16,9,66,65.5,0.52,-3.17,-12.21,7.87,-4.35,1987
188,Georgia Southern,TAAC,20,11,70.7,67.7,2.97,-6.05,-7.17,2.74,-4.43,1987
189,Hawaii,WAC,7,21,74.6,82.4,-7.75,3.12,2.96,-7.44,-4.48,1987
190,Yale,Ivy,14,12,76,75.2,0.77,-4.85,0.89,-5.42,-4.53,1987
191,Lafayette,ECC,16,13,75.2,71.4,3.86,-8.42,-3.14,-1.42,-4.56,1987
192,Northern Arizona,Big Sky,11,17,70.8,72.1,-1.32,-1.83,-5.45,0.85,-4.59,1987
193,Loyola Marymount,WCAC,12,16,85.3,87.6,-2.39,1.14,11.33,-15.94,-4.61,1987
194,Illinois-Chicago,Mid-Cont,17,15,83.2,80.3,2.81,-1.92,8.29,-12.92,-4.63,1987
195,Rutgers,A-10,8,20,70.2,75.2,-5,2.1,-0.48,-4.28,-4.76,1987
196,Bowling Green State,MAC,15,14,66.2,70.9,-4.69,-0.52,-7.79,2.94,-4.85,1987
197,Army,MAAC,14,15,67.5,67.2,0.28,-2.98,-8.46,3.55,-4.91,1987
198,Howard,MEAC,24,4,81.3,73.5,7.79,-12.08,-2.3,-2.88,-5.18,1987
199,Toledo,MAC,11,17,74,75.1,-1.14,-1.69,-0.78,-4.47,-5.25,1987
200,Indiana State,MVC,9,20,64.1,68.1,-4,2.4,-8.09,2.77,-5.32,1987
201,Northern Iowa,Mid-Cont,13,15,72.4,73.4,-0.93,-3.08,-2.1,-3.32,-5.42,1987
202,Rice,SWC,8,19,62.6,67.5,-4.93,4.31,-8.33,2.89,-5.44,1987
203,Miami (OH),MAC,14,14,71.1,73.3,-2.18,-1.99,-3.33,-2.18,-5.5,1987
204,Northwestern,Big Ten,7,21,62.6,75.9,-13.25,10.04,-7.35,1.78,-5.56,1987
205,Weber State,Big Sky,7,22,71.9,77.9,-6.03,2.13,-2.05,-3.63,-5.68,1987
206,Hartford,ECACN,14,14,65.1,66,-0.89,-4.84,-10.4,4.67,-5.74,1987
207,Louisiana,Ind,11,17,70.7,76.6,-5.89,1.1,-1.49,-4.26,-5.74,1987
208,Murray State,OVC,13,15,70.3,13.3,56.96,-0.99,-6.9,0.99,-5.91,1987
209,Ball State,MAC,9,18,74.1,77.7,-3.59,-2.12,-0.14,-5.83,-5.97,1987
210,American,CAA,13,14,76.9,77.6,-0.63,-0.98,0.72,-6.83,-6.11,1987
211,Bucknell,ECC,22,9,79,75.1,3.87,-7.03,0.83,-7.11,-6.28,1987
212,St. Bonaventure,A-10,5,23,65.5,72.6,-7.07,3.11,-7.96,1.58,-6.39,1987
213,San Diego State,WAC,5,25,73.7,82.5,-8.83,2.62,2.03,-8.68,-6.66,1987
214,Dartmouth,Ivy,15,11,77.4,76.3,1.12,-6.36,-0.39,-6.32,-6.71,1987
215,The Citadel,Southern,13,15,77.3,75.5,1.71,-5.53,0.17,-6.94,-6.78,1987
216,UNC Asheville,Big South,15,11,73.8,71,2.73,-7.01,-5.55,-1.43,-6.97,1987
217,Youngstown State,OVC,11,17,74.4,77.9,-3.46,-2.22,-2.4,-4.98,-7.38,1987
218,UTSA,TAAC,13,15,79.6,78.8,0.86,-7.21,3.48,-10.89,-7.4,1987
219,Chicago State,Ind,11,17,75.6,79,-3.32,-0.49,0.43,-7.91,-7.49,1987
220,Northern Illinois,Ind,9,19,75.8,80.4,-4.61,-0.85,1.72,-9.32,-7.61,1987
221,Western Illinois,Mid-Cont,12,16,78.7,78.1,0.61,-3.71,0.47,-8.1,-7.63,1987
222,Harvard,Ivy,9,17,82.8,83.4,-0.65,-5.33,6.18,-13.93,-7.75,1987
223,Columbia,Ivy,12,14,74.5,75.1,-0.62,-4.55,-4.52,-3.3,-7.81,1987
224,Lehigh,ECC,15,14,76.8,77.1,-0.28,-6.22,0.35,-8.42,-8.07,1987
225,Hardin-Simmons,TAAC,13,15,77.6,79.5,-1.96,-5.02,1.69,-9.86,-8.18,1987
226,Northwestern State,GSC,15,13,69.6,68.2,1.39,-6.78,-8.42,0.18,-8.24,1987
227,Wagner,ECACM,16,13,79.1,75.6,3.52,-8.06,3.79,-12.21,-8.42,1987
228,Drexel,ECC,14,14,79.2,81.3,-2.07,-6.18,2.67,-11.11,-8.44,1987
229,Georgia State,TAAC,11,17,81.5,80.8,0.64,-4.04,2.86,-11.36,-8.5,1987
230,Jackson State,SWAC,15,14,63.3,62.7,0.55,-8.69,-15.53,6.74,-8.79,1987
231,Loyola (MD),ECACM,15,14,78.8,78.1,0.72,-7.29,2.16,-11.14,-8.98,1987
232,Sam Houston State,GSC,16,12,71.9,71.4,0.57,-8.81,-3.48,-5.68,-9.16,1987
233,Holy Cross,MAAC,9,19,64.9,70.2,-5.29,-3.19,-9.22,0,-9.23,1987
234,Towson,ECC,14,16,70.3,71,-0.77,-6.56,-9.19,-0.4,-9.59,1987
235,Mercer,TAAC,12,16,69.4,70.4,-0.93,-7.62,-7.02,-2.68,-9.7,1987
236,Saint Francis (PA),ECACM,11,16,78.3,79,-0.67,-6.76,1.07,-10.78,-9.71,1987
237,Detroit Mercy,MW Coll,7,21,65.9,75.2,-9.25,1.48,-6.81,-2.94,-9.75,1987
238,Campbell,Big South,17,13,75.9,73.3,2.53,-9.56,-2.89,-6.9,-9.79,1987
239,Valparaiso,Mid-Cont,12,16,65,70.4,-5.39,-2.21,-10.65,0.73,-9.92,1987
240,William & Mary,CAA,5,22,61,68.6,-7.56,-0.48,-11.87,1.92,-9.96,1987
241,Florida A&M,MEAC,12,16,78.5,74.5,4.04,-9.72,-1.37,-8.69,-10.06,1987
242,Rider,ECC,12,16,79.3,81,-1.68,-6.46,2.2,-12.58,-10.38,1987
243,Winthrop,Big South,8,20,66.6,68.9,-2.32,-5.38,-10.87,0.45,-10.41,1987
244,Robert Morris,ECACM,13,14,64.6,64.9,-0.22,-7.78,-13.16,2.58,-10.57,1987
245,Coastal Carolina,Big South,12,16,70.8,73,-2.29,-5.57,-6.47,-4.13,-10.61,1987
246,Eastern Illinois,Mid-Cont,9,19,63.7,71.3,-7.61,-0.55,-10.71,-0.05,-10.76,1987
247,Radford,Big South,15,14,71.6,71.9,-0.31,-8.92,-6.07,-4.69,-10.76,1987
248,Mississippi Valley State,SWAC,13,15,80.6,83.9,-3.32,-7.29,2.82,-13.7,-10.88,1987
249,Grambling,SWAC,16,14,73,75.5,-2.53,-7.88,-5.69,-5.54,-11.23,1987
250,Alabama State,SWAC,14,14,82,82.7,-0.68,-11.13,3.72,-15.57,-11.85,1987
251,Brown,Ivy,9,18,79.1,85.9,-6.78,-3.95,1.52,-13.58,-12.06,1987
252,Texas State,GSC,13,15,74.1,76.6,-2.46,-7.18,-2.3,-9.76,-12.06,1987
253,Western Carolina,Southern,10,19,68.2,73.6,-5.31,-3.76,-8.45,-3.65,-12.1,1987
254,Central Florida,Ind,12,15,71.1,74.4,-3.22,-7.01,-7.03,-5.12,-12.14,1987
255,VMI,Southern,11,17,71.1,75.8,-4.68,-4.24,-5.81,-6.47,-12.28,1987
256,UT Arlington,Southland,10,18,78.8,82,-3.21,-6.47,-1.06,-11.74,-12.8,1987
257,Vermont,ECACN,5,23,76.7,84.2,-7.5,-4.64,0.93,-13.95,-13.02,1987
258,Utica,Ind,10,16,69.4,73.4,-4,-7.34,-8.94,-4.22,-13.16,1987
259,Delaware,ECC,12,16,70.8,74.1,-3.32,-6.88,-7.66,-5.51,-13.17,1987
260,Centenary (LA),TAAC,10,17,78.4,,,-5.65,-0.88,-12.33,-13.21,1987
261,Appalachian State,Southern,7,21,65,73.2,-8.25,-2.67,-11.38,-2.26,-13.63,1987
262,Maryland-Baltimore County,Ind,12,16,67.5,70.3,-2.71,-10.79,-11.05,-2.9,-13.95,1987
263,Maine,ECACN,10,18,68,77.5,-9.57,-4.3,-6.59,-7.45,-14.04,1987
264,Nicholls State,GSC,9,18,68.5,78.5,-9.96,-9.34,-8.45,-6.04,-14.49,1987
265,Hofstra,ECC,9,19,72.2,80.3,-8.07,-6.45,-5.3,-9.22,-14.52,1987
266,Long Island University,ECACM,13,14,77.7,77,0.7,-11.46,-1.48,-13.39,-14.86,1987
267,New Hampshire,ECACN,4,24,63.7,74,-10.32,-4.73,-12.27,-2.82,-15.09,1987
268,Central Connecticut State,Ind,8,21,65.6,71.9,-6.28,-9.33,-10.22,-4.89,-15.11,1987
269,Southeastern Louisiana,GSC,10,21,68.3,74,-5.74,-6.52,-10.01,-5.13,-15.13,1987
270,St. Francis (NY),ECACM,11,16,64.7,67.6,-2.85,-10.55,-14.92,-0.46,-15.38,1987
271,Eastern Washington,Ind,5,23,63.4,75.9,-12.46,-1.42,-11.86,-3.77,-15.63,1987
272,Texas Southern,SWAC,11,18,69.8,73.9,-4.17,-8.93,-8.02,-7.63,-15.65,1987
273,Monmouth,ECACM,8,19,66.1,72.8,-6.67,-7.12,-11.53,-4.22,-15.74,1987
274,Manhattan,MAAC,6,21,71.1,78.2,-7.07,-4.29,-5.59,-10.26,-15.85,1987
275,Brooklyn,Ind,10,18,71.4,76.6,-5.18,-9.77,-6.06,-9.86,-15.93,1987
276,South Carolina State,MEAC,14,15,68.1,70.7,-2.59,-12.92,-11.3,-4.69,-15.99,1987
277,Samford,TAAC,4,22,68.2,77.5,-9.27,-5.29,-9.64,-6.66,-16.29,1987
278,East Tennessee State,Southern,7,21,69.6,80.1,-10.54,-3.15,-7.05,-9.84,-16.9,1987
