Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
42,Washington State,Pac-10,26,8,66.9,59.5,7.32,6,0.87,12.46,13.33,2007
43,Connecticut,Big East,17,14,70.4,62.5,7.84,6.09,3.92,9.3,13.22,2007
44,Oklahoma,Big 12,16,15,66.8,59.6,7.23,7.23,0.24,12.79,13.02,2007
45,Nevada-Las Vegas,MWC,30,7,74.9,66.8,8.16,5.37,6.49,6.5,12.98,2007
46,Virginia,ACC,21,11,77,70.8,6.13,7.96,10.39,2.5,12.89,2007
47,Vanderbilt,SEC (East),22,12,76.3,70.2,6.09,7.79,9.91,2.85,12.76,2007
48,Louisiana State,SEC (West),17,15,68,62.7,5.31,7.44,1.87,10.88,12.75,2007
49,Creighton,MVC,22,11,67.3,60.9,6.33,6.24,2.95,9.62,12.57,2007
50,DePaul,Big East,20,14,67.6,63.3,4.35,8.53,2.35,10.09,12.44,2007
51,Gonzaga,WCC,23,11,78.5,70.1,8.38,3.77,10.18,1.97,12.15,2007
52,Brigham Young,MWC,25,9,78.1,69,9.03,3.95,10.48,0.89,11.38,2007
53,Stanford,Pac-10,18,13,69.5,67.1,2.42,9.06,5.44,5.72,11.16,2007
54,Akron,MAC (East),26,7,75.3,61,14.27,-1.9,5.16,5.74,10.9,2007
55,Bradley,MVC,22,13,74.7,70.7,4.03,7.22,11.31,-0.42,10.89,2007
56,Alabama,SEC (West),20,12,74,69.5,4.56,6.24,7.77,3.04,10.81,2007
57,Missouri,Big 12,18,12,77.6,71.9,5.73,5.03,11.97,-1.2,10.77,2007
58,Michigan,Big Ten,22,13,64.3,60.5,3.8,6.79,0.81,9.78,10.59,2007
59,Nevada,WAC,29,5,77.4,67.5,9.88,1.09,9.57,1.01,10.58,2007
60,Kansas State,Big 12,23,12,70.5,65.1,5.4,5.53,2.87,7.48,10.35,2007
61,Wichita State,MVC,17,14,68.6,64.1,4.52,6.36,2.65,7.4,10.05,2007
62,Washington,Pac-10,19,13,76.5,73,3.53,6.5,11.22,-1.18,10.03,2007
63,Mississippi,SEC (West),21,13,73.1,69.3,3.82,6.38,6.85,3.05,9.9,2007
64,Providence,Big East,18,13,76,71.7,4.29,6.69,9.13,0.73,9.85,2007
65,Texas Tech,Big 12,21,13,71.7,69.1,2.59,7.16,5.79,3.92,9.71,2007
66,Oklahoma State,Big 12,22,13,75,70.3,4.69,6.34,6.36,3.28,9.63,2007
67,Virginia Commonwealth,CAA,28,7,75,65.7,9.37,0.2,7.77,1.73,9.5,2007
68,Massachusetts,A-10,24,9,77.3,68.8,8.52,0.97,8.96,0.53,9.49,2007
69,Winthrop,Big South,29,5,74.9,61.4,13.44,-1.2,0.71,8.46,9.17,2007
70,Iowa,Big Ten,17,14,68.4,65.6,2.77,6.35,5.45,3.67,9.12,2007
71,California,Pac-10,16,17,69.5,69.1,0.36,8.67,5.63,3.01,8.64,2007
72,NC State,ACC,20,16,71.7,71.5,0.17,8.36,6.61,1.92,8.53,2007
73,Davidson,Southern (South),29,5,81.3,68.7,12.62,-2.26,10.36,-2.06,8.31,2007
74,Northern Iowa,MVC,18,13,65.8,62.8,3,6.05,-1.37,9.41,8.05,2007
75,Old Dominion,CAA,24,9,69.4,62,7.39,0.44,2.25,5.58,7.83,2007
76,San Diego State,MWC,22,11,72.4,68.2,4.24,3.9,3.7,3.45,7.16,2007
77,Hawaii,WAC,18,13,72.4,66.5,5.9,1.09,3.45,3.54,6.99,2007
78,Nebraska,Big 12,17,14,66.8,64.2,2.68,5.35,-0.23,7.16,6.94,2007
79,Auburn,SEC (West),17,15,73.1,72.1,1.03,7.47,6.07,0.7,6.77,2007
80,Santa Clara,WCC,21,10,68.7,63.1,5.65,1.58,-0.9,7.24,6.34,2007
81,Wake Forest,ACC,15,16,73.8,76.4,-2.61,9.31,8.71,-2.64,6.08,2007
82,Seton Hall,Big East,13,16,74.7,72.8,1.9,5.37,9.05,-3.1,5.94,2007
83,Houston,CUSA,18,15,73.2,70.5,2.64,3.12,6.35,-0.6,5.75,2007
84,Illinois State,MVC,15,16,66.7,65,1.68,4.63,0.44,5.29,5.73,2007
85,George Washington,A-10,23,9,70.2,64.6,5.63,0.64,2.23,3.38,5.61,2007
86,Miami (FL),ACC,12,20,71.2,72.9,-1.66,7.15,4.83,0.66,5.49,2007
87,Drexel,CAA,23,9,66.5,60.6,5.88,0.52,-2.29,7.71,5.43,2007
88,Baylor,Big 12,15,16,75.3,73,2.29,3.88,6.73,-1.31,5.42,2007
89,Kent State,MAC (East),21,11,68.6,62.4,6.16,1.28,-0.01,5.26,5.25,2007
90,Evansville,MVC,14,17,68.7,68.2,0.58,4.55,3.06,2.07,5.13,2007
91,Saint Joseph's,A-10,18,14,67.6,64.4,3.16,2.23,-0.81,5.91,5.11,2007
92,New Mexico State,WAC,25,9,78,72.4,5.59,0.01,7.06,-2.02,5.04,2007
93,Northwestern,Big Ten,13,18,56.5,58.7,-2.29,7.82,-6.32,11.24,4.92,2007
94,Miami (OH),MAC (East),18,15,59.5,57.4,2.03,2.78,-7.5,12.31,4.81,2007
95,Central Florida,CUSA,22,9,72.8,65.2,7.68,-1.48,2.58,2.17,4.74,2007
96,Appalachian State,Southern (North),25,8,76,67.8,8.15,-1.19,4.5,0.18,4.68,2007
97,Oral Roberts,Mid-Cont,23,11,71.8,64.9,6.88,-1.04,1.83,2.71,4.54,2007
98,St. John's (NY),Big East,16,15,63.8,64.8,-0.94,6.85,-2,6.51,4.51,2007
99,Fresno State,WAC,22,10,71.3,66.2,5.16,-0.14,1.46,3.01,4.47,2007
100,Tulsa,CUSA,20,11,68.4,62.3,6.06,-0.11,-1.68,6.12,4.44,2007
101,Loyola (IL),Horizon,21,11,69.9,64.8,5.06,0.78,2.48,1.84,4.31,2007
102,UTEP,CUSA,14,17,75.6,71.6,4.03,0.24,6.52,-2.25,4.27,2007
103,Saint Mary's (CA),WCC,17,15,70.2,65.3,4.94,1.03,1.09,3.08,4.17,2007
104,George Mason,CAA,18,15,63.3,59.1,4.21,-0.05,-4.51,8.67,4.16,2007
105,Pennsylvania,Ivy,22,9,74.1,67.7,6.35,-1.64,5.09,-0.93,4.16,2007
106,Colorado State,MWC,17,13,72.6,71,1.6,3.71,4.44,-0.35,4.09,2007
107,UAB,CUSA,15,16,66.2,65,1.13,3.83,-1.62,5.59,3.97,2007
108,Cincinnati,Big East,11,19,64.6,67.7,-3.17,6.97,-0.52,4.32,3.8,2007
109,Utah State,WAC,23,12,70.5,67.1,3.37,1.19,1.61,2.19,3.8,2007
110,South Carolina,SEC (East),14,16,64.7,68.8,-4.07,7.86,-0.6,4.39,3.79,2007
111,Drake,MVC,17,15,74.9,74.2,0.75,4.58,8.29,-4.65,3.64,2007
112,Southern Mississippi,CUSA,20,11,69.3,62.4,6.97,0.17,-0.58,3.94,3.36,2007
113,Holy Cross,Patriot,25,9,63.9,57.5,6.38,-3.06,-4.88,8.21,3.32,2007
114,Arizona State,Pac-10,8,22,58.5,61.8,-3.27,7.95,-8.28,11.59,3.31,2007
115,Penn State,Big Ten,11,19,65.4,67.9,-2.53,5.79,0.46,2.8,3.25,2007
116,New Mexico,MWC,15,17,75.3,73.3,2.03,2.89,6.05,-2.86,3.19,2007
117,Saint Louis,A-10,20,13,66,65.1,0.94,2.91,-3.47,6.6,3.13,2007
118,Texas A&M-Corpus Christi,Southland (West),26,7,79.2,69.8,9.48,-4.8,6.79,-3.72,3.07,2007
119,Boise State,WAC,17,14,76.1,72.1,4.06,0,6.07,-3.07,3,2007
120,Temple,A-10,12,18,75,74.1,0.97,1.91,6.91,-4.03,2.88,2007
121,Bucknell,Patriot,22,9,63.4,57.8,5.61,-3.03,-3.85,6.69,2.84,2007
122,Dayton,A-10,19,12,66.9,66.2,0.77,1.97,-1.14,3.89,2.75,2007
123,Toledo,MAC (West),19,13,69,68.1,0.88,1.83,1.74,0.97,2.71,2007
124,Hofstra,CAA,22,10,73.1,69.8,3.34,-0.6,5.76,-3.23,2.53,2007
125,South Florida,Big East,12,18,65.7,67,-1.3,4.37,-0.57,2.9,2.34,2007
126,Ohio,MAC (East),19,13,72.8,70.3,2.53,0.22,4.22,-1.93,2.29,2007
127,Wyoming,MWC,17,15,73.9,74.8,-0.88,3.52,6.47,-4.2,2.27,2007
128,Cal State Long Beach,Big West,24,8,80.5,75.3,5.22,-2.07,9.11,-6.87,2.24,2007
129,Indiana State,MVC,13,18,61.5,65.6,-4.06,6.84,-2.74,4.91,2.18,2007
130,Western Michigan,MAC (West),16,16,71.5,70.4,1.03,2.04,4.51,-2.4,2.11,2007
131,Utah,MWC,11,19,69.2,72.2,-3,5.06,2.59,-0.53,2.06,2007
132,Wright State,Horizon,23,10,64.4,62.2,2.24,-0.31,-4.09,6.03,1.94,2007
133,Iowa State,Big 12,15,16,63.6,65.4,-1.77,5.19,-4.28,6.13,1.85,2007
134,Marist,MAAC,25,9,74.9,68.7,6.21,-4.29,4,-2.35,1.65,2007
135,Rhode Island,A-10,19,14,76.1,76,0.12,2.32,8.03,-6.48,1.54,2007
136,Fordham,A-10,18,12,65.5,64.2,1.3,-0.1,-5.34,6.55,1.21,2007
137,Western Kentucky,Sun Belt (East),22,11,78.2,72.3,5.88,-3.71,6.61,-5.61,1,2007
138,Minnesota,Big Ten,9,22,60.6,66.2,-5.58,8.05,-1.83,2.61,0.78,2007
139,College of Charleston,Southern (South),22,11,69.4,65.6,3.76,-3.06,-1.25,1.95,0.7,2007
140,Tulane,CUSA,17,13,69.2,68,1.17,0.63,2.01,-1.53,0.49,2007
141,Oakland,Mid-Cont,19,14,69.7,67.8,1.82,-0.41,0.74,-0.49,0.25,2007
142,Vermont,AEC,25,8,70,64.8,5.21,-5.15,0.62,-0.56,0.06,2007
143,Charlotte,A-10,14,16,70,71.7,-1.67,1.38,0.8,-1.09,-0.29,2007
144,Belmont,A-Sun,23,10,72.4,64.5,7.94,-4.71,0.1,-0.49,-0.39,2007
145,Southern Methodist,CUSA,14,17,62.7,62.6,0.13,0.73,-6.27,5.82,-0.45,2007
146,Illinois-Chicago,Horizon,14,18,69.5,70.5,-1.03,1.09,1.97,-2.44,-0.46,2007
147,Green Bay,Horizon,18,15,67.6,65.8,1.79,-0.86,-1.02,0.5,-0.52,2007
148,Oregon State,Pac-10,11,21,63.4,69.4,-6.06,6.23,-2.32,1.58,-0.74,2007
149,UC Santa Barbara,Big West,18,11,71.2,67.4,3.79,-3.47,-1.73,0.92,-0.81,2007
150,Sam Houston State,Southland (West),21,10,77.3,68.6,8.74,-5.35,3.59,-4.72,-1.13,2007
151,Siena,MAAC,20,12,76.2,71.3,4.84,-4.72,4.83,-5.99,-1.16,2007
152,Towson,CAA,15,17,68,67.9,0.06,-0.56,-0.52,-0.66,-1.17,2007
153,Valparaiso,Mid-Cont,16,15,66.3,65.6,0.68,-1.3,-4.59,3.35,-1.24,2007
154,San Francisco,WCC,13,18,74.2,76,-1.77,0.95,3.96,-5.31,-1.35,2007
155,High Point,Big South,22,10,75.2,68.8,6.41,-4.99,-0.53,-0.85,-1.37,2007
156,TCU,MWC,13,17,63.1,66.8,-3.7,2.11,-4.71,3.13,-1.59,2007
157,Albany (NY),AEC,23,10,67.9,65.1,2.85,-4.75,-1.94,0.34,-1.6,2007
158,San Diego,WCC,18,14,75.1,74,1.09,-1.15,4.47,-6.07,-1.6,2007
159,Rice,CUSA,16,16,69.4,69.7,-0.22,1.43,-0.7,-0.97,-1.67,2007
160,Marshall,CUSA,13,19,66,70.2,-4.22,2.33,-0.74,-1.15,-1.89,2007
161,Cal State Fullerton,Big West,20,10,82.1,76.4,5.7,-5.3,9.6,-11.51,-1.91,2007
162,Detroit Mercy,Horizon,11,19,63.8,66.7,-2.97,1.01,-4.31,2.35,-1.96,2007
163,South Alabama,Sun Belt (East),20,12,71.3,67.3,3.91,-4.18,-1.61,-0.4,-2.01,2007
164,Rutgers,Big East,10,19,59.8,66.2,-6.41,5.86,-6.11,3.86,-2.25,2007
165,Cal Poly,Big West,19,11,75.5,72,3.5,-3.83,1.4,-3.74,-2.33,2007
166,East Tennessee State,A-Sun,24,10,73.1,67.3,5.85,-5.44,0.16,-2.52,-2.37,2007
167,Lipscomb,A-Sun,18,13,67.8,65.1,2.71,-4.62,-6.13,3.52,-2.62,2007
168,Tennessee Tech,OVC,19,13,75.1,71.7,3.41,-4.85,3.21,-5.86,-2.65,2007
169,American,Patriot,16,14,64.8,62.2,2.67,-4.38,-4.3,1.62,-2.68,2007
170,UNC Greensboro,Southern (North),16,14,69.4,68.5,0.93,-3.69,-0.74,-2.02,-2.76,2007
171,Youngstown State,Horizon,14,17,66,67.7,-1.68,1.19,-2.23,-0.86,-3.09,2007
172,North Texas,Sun Belt (West),23,11,77,71.2,5.79,-6.59,2.55,-5.66,-3.11,2007
173,Northern Arizona,Big Sky,18,12,83,80.8,2.23,-3.28,9.35,-12.63,-3.28,2007
174,Niagara,MAAC,23,12,75.8,74.5,1.29,-4.7,4.08,-7.49,-3.41,2007
175,Austin Peay,OVC,21,12,70,67,3,-5.09,-0.04,-3.41,-3.45,2007
176,Northwestern State,Southland (East),17,15,78.8,77.6,1.22,-4.05,7.75,-11.35,-3.6,2007
177,Central Connecticut State,NEC,22,12,68.9,66.1,2.85,-6.48,-4.19,0.56,-3.63,2007
178,IUPUI,Mid-Cont,15,15,68,67.5,0.43,-3.39,-2.64,-1.07,-3.71,2007
179,Loyola (MD),MAAC,18,13,71.4,69.3,2.1,-5.44,0.92,-4.69,-3.77,2007
180,UC Irvine,Big West,15,18,66.2,67,-0.73,-1.43,-5.78,2.02,-3.77,2007
181,William & Mary,CAA,15,15,63.5,64.2,-0.67,-2.53,-4.72,0.92,-3.8,2007
182,Yale,Ivy,14,13,68.1,66.3,1.81,-3.67,-2.35,-1.56,-3.91,2007
183,Buffalo,MAC (East),12,19,68,71.8,-3.77,-0.15,-0.24,-3.69,-3.92,2007
184,Northeastern,CAA,13,19,62.2,66.5,-4.28,0.3,-5.25,1.28,-3.98,2007
185,Weber State,Big Sky,20,12,70.8,69.2,1.63,-3.33,-3.29,-0.74,-4.03,2007
186,Colorado,Big 12,7,20,69.1,80.1,-10.96,7.33,2.64,-6.78,-4.14,2007
187,Eastern Washington,Big Sky,15,14,84.2,82.6,1.69,-2.94,10.21,-14.36,-4.15,2007
188,Eastern Kentucky,OVC,21,12,65.2,63.3,1.88,-5.28,-6.16,1.97,-4.19,2007
189,Idaho State,Big Sky,13,17,67.1,67.5,-0.43,-1.17,-6.09,1.88,-4.21,2007
190,Southern Utah,Mid-Cont,16,14,67.1,65.8,1.3,-4.41,-4.15,-0.14,-4.29,2007
191,Sacred Heart,NEC,18,14,78.5,76.9,1.63,-6.04,6.59,-11,-4.41,2007
192,Ball State,MAC (West),9,22,59.6,63.7,-4.06,1.03,-8.86,4.39,-4.47,2007
193,Fairfield,MAAC,13,19,62.4,64.7,-2.31,-2,-6.92,2.44,-4.49,2007
194,Boston University,AEC,12,18,60.1,60,0.03,-4.65,-9.88,5.26,-4.62,2007
195,Cornell,Ivy,16,12,66.3,64,2.29,-5.4,-3.93,-0.7,-4.63,2007
196,Louisiana Tech,WAC,10,20,64.1,69.4,-5.3,0.64,-4.28,-0.38,-4.66,2007
197,Furman,Southern (South),15,16,67.8,68.6,-0.81,-2.68,-3.26,-1.57,-4.82,2007
198,Pacific,Big West,12,19,68.6,71.7,-3.16,-0.87,-3.24,-1.95,-5.19,2007
199,Milwaukee,Horizon,9,22,64.7,71.5,-6.81,2.34,-2.48,-2.79,-5.26,2007
200,Central Michigan,MAC (West),13,18,65.6,70.4,-4.74,-0.6,-2.83,-2.51,-5.34,2007
201,Montana,Big Sky,17,15,72.2,69.6,2.63,-3.53,-2.61,-2.73,-5.34,2007
202,Bowling Green State,MAC (East),13,18,66.5,68.9,-2.42,-1.08,-2.22,-3.26,-5.48,2007
203,Stephen F. Austin,Southland (West),15,14,66.8,62.2,4.52,-6.38,-10.38,4.84,-5.54,2007
204,Robert Morris,NEC,17,11,75.2,71.2,3.96,-8.07,1.05,-6.67,-5.62,2007
205,La Salle,A-10,10,20,71.7,74.7,-3.03,-1.87,0.96,-6.62,-5.66,2007
206,Duquesne,A-10,10,19,78.3,84.5,-6.17,0.5,9.43,-15.1,-5.67,2007
207,Loyola Marymount,WCC,13,18,65.5,71.9,-6.39,1.8,-4.47,-1.21,-5.68,2007
208,Pepperdine,WCC,8,23,77.1,83.2,-6.13,0.23,6.7,-12.61,-5.9,2007
209,Middle Tennessee,Sun Belt (East),15,17,62.3,63.8,-1.41,-3.96,-10.33,4.4,-5.93,2007
210,Chattanooga,Southern (North),15,18,68.5,68.4,0.15,-2.18,-5.61,-0.33,-5.94,2007
211,Portland State,Big Sky,19,13,78.2,75.3,2.97,-4.57,3.01,-8.96,-5.95,2007
212,Cal State Northridge,Big West,14,17,75.5,75.9,-0.42,-1.88,0.13,-6.26,-6.12,2007
213,Liberty,Big South,14,17,76.4,74.1,2.29,-3.25,-0.42,-5.83,-6.25,2007
214,Kansas City,Mid-Cont,12,20,71.6,74.9,-3.34,-1.8,0.92,-7.19,-6.26,2007
215,Columbia,Ivy,16,12,65.8,63.9,1.89,-5.27,-6.75,0.4,-6.36,2007
216,UNC Wilmington,CAA,7,22,64.5,70.9,-6.41,0.01,-4.24,-2.16,-6.41,2007
217,Arkansas State,Sun Belt (West),18,15,72.5,72,0.52,-5.63,-1.19,-5.27,-6.47,2007
218,Chicago State,Ind,9,20,72.8,77.7,-4.9,1.3,2.44,-9.04,-6.59,2007
219,Cleveland State,Horizon,10,21,63.7,68.7,-5,1.31,-5.49,-1.1,-6.59,2007
220,Murray State,OVC,16,14,66.4,65.8,0.67,-5.92,-5.14,-1.45,-6.59,2007
221,Northern Illinois,MAC (West),7,23,66.9,72.1,-5.13,-0.85,-3.07,-3.6,-6.67,2007
222,Delaware State,MEAC,21,13,59.7,58.8,0.97,-6.58,-13.13,6.42,-6.7,2007
223,Samford,OVC,16,16,59.3,60.4,-1.13,-4.78,-12.3,5.59,-6.72,2007
224,Eastern Michigan,MAC (West),13,19,63.7,69,-5.25,-0.63,-5.48,-1.35,-6.83,2007
225,Georgia Southern,Southern (South),15,16,69.2,68.3,0.9,-2.71,-3.88,-3.03,-6.9,2007
226,Brown,Ivy,11,18,60.7,63.4,-2.79,-4.21,-8.19,1.16,-7.03,2007
227,Coastal Carolina,Big South,15,15,74.4,71.4,3,-5.66,-1.54,-5.66,-7.2,2007
228,San Jose State,WAC,5,25,61.9,71.4,-9.47,2.21,-7.32,0.06,-7.26,2007
229,Richmond,A-10,8,22,60.6,68.2,-7.63,0.72,-10.4,2.85,-7.56,2007
230,Navy,Patriot,14,16,61.8,62.7,-0.9,-3.77,-6.39,-1.29,-7.69,2007
231,Lehigh,Patriot,12,19,63.9,64,-0.1,-3.99,-6.81,-0.98,-7.79,2007
232,New Orleans,Sun Belt (West),14,17,73.2,74.6,-1.39,-5.62,-0.18,-7.68,-7.86,2007
233,Lamar,Southland (East),15,17,74,76.2,-2.22,-3.54,0.46,-8.35,-7.89,2007
234,Binghamton,AEC,13,16,65.7,66.1,-0.45,-6.96,-5.54,-2.53,-8.06,2007
235,Manhattan,MAAC,13,17,65.9,69.2,-3.27,-4.78,-5.23,-2.89,-8.12,2007
236,Georgia State,CAA,11,20,64.3,71.8,-7.52,-0.14,-4.58,-3.56,-8.14,2007
237,Canisius,MAAC,12,19,69.5,72.5,-3.06,-5.16,-2.17,-6.05,-8.22,2007
238,Rider,MAAC,16,15,70,73.6,-3.68,-4.88,-0.38,-7.93,-8.31,2007
239,Troy,Sun Belt (East),13,17,74.1,75.9,-1.83,-5.25,1.3,-9.68,-8.39,2007
240,Princeton,Ivy,11,17,50.4,53.3,-2.96,-5.7,-22.32,13.8,-8.52,2007
241,Portland,WCC,9,23,61.2,69.7,-8.47,0.81,-9.98,1.29,-8.69,2007
242,VMI,Big South,14,19,100.9,98.2,2.76,-5.44,24.76,-33.48,-8.72,2007
243,Hartford,AEC,13,18,62.1,65.5,-3.35,-5.44,-6.94,-1.85,-8.79,2007
244,Mount St. Mary's,NEC,11,20,65.2,68.4,-3.16,-5.65,-7.5,-1.31,-8.81,2007
245,Southeastern Louisiana,Southland (East),16,14,68.3,68.9,-0.6,-5.98,-6.88,-1.98,-8.87,2007
246,Jacksonville,A-Sun,15,14,73.3,75.5,-2.21,-4.01,0.64,-9.52,-8.88,2007
247,UNC Asheville,Big South,12,19,69.3,73.5,-4.16,-2.23,-5.07,-3.82,-8.9,2007
248,Monmouth,NEC,12,18,64.6,67.6,-3,-5.96,-8.33,-0.63,-8.96,2007
249,Army,Patriot,15,16,61.2,61,0.13,-4.52,-11.58,2.53,-9.06,2007
250,Centenary (LA),Mid-Cont,10,21,68.5,75.1,-6.55,-2.62,-3.07,-6.1,-9.17,2007
251,Texas-Rio Grande Valley,Ind,14,15,68.4,66.8,1.62,-5.53,-6.13,-3.05,-9.18,2007
252,Quinnipiac,NEC,14,15,72,73,-1.03,-7.62,-1.41,-7.82,-9.22,2007
253,Western Carolina,Southern (North),11,20,70.3,73.6,-3.26,-1.66,-1.69,-7.74,-9.42,2007
254,Maryland-Baltimore County,AEC,12,19,60.5,65,-4.55,-4.92,-9.37,-0.1,-9.47,2007
255,Wofford,Southern (South),10,20,71,75.2,-4.23,-2.49,-0.56,-8.93,-9.49,2007
256,Louisiana-Monroe,Sun Belt (West),18,14,72,72.4,-0.38,-6.01,-1.7,-7.86,-9.56,2007
257,Harvard,Ivy,12,16,72.3,77.4,-5.11,-4.56,4.22,-13.89,-9.67,2007
258,Fairleigh Dickinson,NEC,14,16,73.1,75.1,-2.03,-6.67,-0.19,-9.52,-9.71,2007
259,Florida A&M,MEAC,21,14,70.5,70.5,0,-7.49,-2.66,-7.07,-9.73,2007
260,Little Rock,Sun Belt (West),13,17,66,69.2,-3.2,-5.56,-7.72,-2.14,-9.87,2007
261,Hampton,MEAC,15,16,68.2,68.6,-0.48,-8.9,-4.7,-5.4,-10.1,2007
262,Morehead State,OVC,12,18,64.5,65.4,-0.87,-7.51,-8.63,-1.48,-10.12,2007
263,James Madison,CAA,7,23,64,72.6,-8.63,-1.11,-5.3,-4.88,-10.18,2007
264,Florida Atlantic,Sun Belt (East),16,15,74.9,78,-3.16,-4.34,1.97,-12.2,-10.24,2007
265,Colgate,Patriot,10,19,57,61.1,-4.1,-4.3,-12.9,2.63,-10.27,2007
266,Stony Brook,AEC,9,20,59.9,64.3,-4.45,-5.55,-10.02,-0.28,-10.3,2007
267,East Carolina,CUSA,6,24,59.3,67.5,-8.2,1.15,-10.21,-0.16,-10.37,2007
268,Maine,AEC,12,18,65.4,67.5,-2.13,-5.25,-5.69,-4.85,-10.54,2007
269,Purdue-Fort Wayne,Ind,12,17,68.3,70,-1.62,-0.71,-3.24,-7.31,-10.54,2007
270,Campbell,A-Sun,14,17,78.5,78.9,-0.42,-5.42,4.3,-15.18,-10.88,2007
271,Louisiana,Sun Belt (West),9,21,67.1,72.7,-5.57,-4.85,-6.45,-4.43,-10.88,2007
272,Elon,Southern (North),7,23,62.5,70.4,-7.93,-1.48,-9.59,-1.64,-11.23,2007
273,McNeese State,Southland (East),15,17,63.4,67.3,-3.94,-4.66,-10.1,-1.24,-11.34,2007
274,Delaware,CAA,5,26,60.5,69.8,-9.35,-2.06,-8.66,-2.76,-11.41,2007
275,St. Francis (NY),NEC,9,22,63.1,69,-5.97,-5.54,-9,-2.51,-11.51,2007
276,Radford,Big South,8,22,70.3,75.2,-4.97,-4.25,-3.86,-7.71,-11.57,2007
277,North Carolina A&T,MEAC,15,17,73.4,72.4,1,-10.09,-1.02,-10.66,-11.68,2007
278,Montana State,Big Sky,11,19,68,72,-4.03,-4.23,-5.95,-5.81,-11.75,2007
