Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
45,George Washington,A-10 (West),22,8,76.9,67.4,9.57,1.05,9.66,0.96,10.62,2005
46,Milwaukee,Horizon,26,6,75,64.3,10.66,1.45,8.29,2.13,10.42,2005
47,UAB,CUSA,22,11,77.5,71.8,5.64,4.77,10.91,-0.5,10.41,2005
48,Indiana,Big Ten,15,14,63.8,63.6,0.17,10.02,1.29,8.91,10.19,2005
49,Creighton,MVC,23,11,71.2,64.9,6.29,3.85,4.55,5.59,10.14,2005
50,Northern Iowa,MVC,21,11,72.2,66.5,5.75,5.29,5.47,4.65,10.12,2005
51,Providence,Big East,14,17,74.5,72.3,2.13,8.87,10.11,-0.07,10.04,2005
52,Kansas State,Big 12,17,12,69.1,65.9,3.17,7.72,3.76,6.22,9.98,2005
53,Missouri State,MVC,19,13,73.1,67.7,5.38,4.52,7.26,2.64,9.89,2005
54,Georgetown,Big East,19,13,64.4,61.1,3.31,6.54,-0.28,10.14,9.86,2005
55,Charlotte,CUSA,21,8,77.8,72.2,5.66,3.97,11.8,-2.17,9.62,2005
56,Wichita State,MVC,22,10,71.9,66.6,5.25,4.37,5.3,4.32,9.62,2005
57,UTEP,WAC,27,8,74.7,65.1,9.66,0.91,7.28,2.32,9.6,2005
58,Miami (FL),ACC,16,13,71.4,69.7,1.76,7.77,5.01,4.52,9.53,2005
59,Nebraska,Big 12,14,14,68,63.9,4.11,6.39,1.65,7.74,9.39,2005
60,Notre Dame,Big East,17,12,67.3,64.1,3.21,6.18,2.92,6.47,9.39,2005
61,Nevada,WAC,25,7,69.5,61.7,7.84,3.02,0.77,8.48,9.25,2005
62,Arizona State,Pac-10,18,14,76,72.2,3.84,5.36,9.14,0.06,9.2,2005
63,UCLA,Pac-10,18,11,73.7,71.7,2.07,7.08,7.63,1.53,9.15,2005
64,Stanford,Pac-10,18,13,70.1,68.8,1.26,8.12,4.29,4.8,9.09,2005
65,DePaul,CUSA,20,11,68.4,64.1,4.32,4.62,2.74,6.2,8.94,2005
66,Pacific,Big West,27,4,72.8,64.9,7.97,1.15,5.18,3.76,8.94,2005
67,Air Force,MWC,18,12,61.2,54.3,6.87,2.61,-6.93,15.53,8.61,2005
68,Tennessee,SEC (East),14,17,69,68.9,0.1,8.38,4.66,3.82,8.47,2005
69,Vermont,AEC,25,7,71.8,62.1,9.75,-1.95,3.58,4.22,7.8,2005
70,Saint Joseph's,A-10 (East),24,12,63.7,58.6,5.11,3.31,-2.8,10.57,7.77,2005
71,Miami (OH),MAC (East),19,11,65.7,61.3,4.4,3.65,-2.27,10.02,7.75,2005
72,Virginia,ACC,14,15,72.8,76,-3.14,10.62,7.32,0.17,7.48,2005
73,Missouri,Big 12,16,17,64.4,66.3,-1.94,9.24,-0.04,7.34,7.3,2005
74,Akron,MAC (East),19,10,71.8,65.6,6.21,1.68,2.86,4.17,7.03,2005
75,Xavier,A-10 (West),17,12,70.1,65,5.07,1.9,3.8,3.16,6.97,2005
76,Florida State,ACC,12,19,68.6,70,-1.35,8.99,2.19,4.63,6.82,2005
77,Saint Mary's (CA),WCC,25,9,69.8,64.1,5.74,2.4,1.01,5.67,6.68,2005
78,Temple,A-10 (East),16,14,63.8,61.4,2.37,4.31,-1.92,8.6,6.68,2005
79,Marquette,CUSA,19,12,67.1,64.8,2.32,4.7,1.51,5.06,6.57,2005
80,Oregon,Pac-10,14,13,70.9,71.1,-0.22,6.67,4.63,1.82,6.45,2005
81,Washington State,Pac-10,12,16,55.9,56.9,-1,7.38,-11.87,18.26,6.38,2005
82,Western Michigan,MAC (West),20,13,72.9,67.2,5.76,2.35,4.17,2.12,6.29,2005
83,Rice,WAC,19,12,74.2,70,4.23,3.07,5.93,0.28,6.21,2005
84,Nevada-Las Vegas,MWC,17,14,73.3,72.4,0.87,5.61,7.02,-0.92,6.11,2005
85,Old Dominion,CAA,28,6,71.5,61.1,10.32,-2.59,0.35,5.62,5.97,2005
86,Buffalo,MAC (East),23,10,74.6,71,3.58,2.36,7,-1.06,5.93,2005
87,Purdue,Big Ten,7,21,62.9,68.1,-5.14,11.08,0.66,5.27,5.93,2005
88,Holy Cross,Patriot,25,7,66.9,56.8,10.09,-4.21,-1.56,7.45,5.89,2005
89,Louisiana,Sun Belt (West),20,11,72.2,68,4.19,1.9,3.37,2.33,5.7,2005
90,Virginia Tech,ACC,16,14,68.5,68.7,-0.17,5.76,1.54,4.05,5.59,2005
91,Kent State,MAC (East),20,13,70.4,66.9,3.42,2.85,1.84,3.69,5.53,2005
92,Mississippi,SEC (West),14,17,63.8,64.1,-0.29,5.72,-2.04,7.47,5.43,2005
93,Ohio,MAC (East),21,11,71.5,67.9,3.56,1.82,3.99,1.4,5.39,2005
94,TCU,CUSA,21,14,70.4,68.1,2.23,3.51,3.09,2.31,5.39,2005
95,Oral Roberts,Mid-Cont,25,8,77.3,67.6,9.73,-2.06,4.05,1.17,5.22,2005
96,Seton Hall,Big East,12,16,62.7,63.8,-1.04,6.04,-2.49,7.5,5.01,2005
97,Western Kentucky,Sun Belt (East),22,9,77,71.2,5.84,-0.49,7.48,-2.47,5.01,2005
98,St. John's (NY),Big East,9,18,64.4,66.8,-2.44,7.42,-0.51,5.48,4.98,2005
99,Colorado,Big 12,14,16,71.6,73.9,-2.37,8.49,7.31,-2.4,4.91,2005
100,Toledo,MAC (West),16,13,70.9,68.6,2.24,3.25,2.71,2.18,4.89,2005
101,Michigan,Big Ten,13,18,61.6,64,-2.32,7.12,-2.69,7.49,4.8,2005
102,Pennsylvania,Ivy,20,9,68.3,61.7,6.69,-1.98,0.27,4.44,4.71,2005
103,Houston,CUSA,18,14,69.6,68.8,0.72,3.91,2.31,2.32,4.63,2005
104,Denver,Sun Belt (West),20,11,73.1,67,6.13,-0.45,3.01,1.54,4.55,2005
105,Southern California,Pac-10,12,17,74.4,76.8,-2.38,6.87,8.09,-3.61,4.49,2005
106,Northwestern,Big Ten,15,16,59,62,-3.06,7.38,-5.45,9.76,4.32,2005
107,Ball State,MAC (West),15,13,71.1,68.3,2.82,3.31,3.47,0.8,4.27,2005
108,Hawaii,WAC,16,13,68.6,66.4,2.21,1.86,0.88,3.19,4.06,2005
109,Wyoming,MWC,15,13,70.9,70.9,0,3.91,6.06,-2.15,3.91,2005
110,Illinois State,MVC,17,13,66.8,65.4,1.4,3.34,-0.45,4.04,3.59,2005
111,Southern Methodist,WAC,14,14,69.5,67.5,1.96,2.11,1.06,2.54,3.59,2005
112,Dayton,A-10 (West),18,11,64.7,61.6,3.14,0.38,-2.77,6.29,3.52,2005
113,Rutgers,Big East,10,19,64.9,69.9,-4.93,8.75,1.42,1.9,3.32,2005
114,Boston University,AEC,20,9,62.8,55.7,7.1,-3.86,-6.06,9.31,3.25,2005
115,Bradley,MVC,13,15,70,71.3,-1.32,4.56,4.23,-0.99,3.24,2005
116,Niagara,MAAC,20,10,84.6,78.4,6.2,-3.09,13.31,-10.19,3.12,2005
117,Oregon State,Pac-10,17,15,72.8,73.8,-1.09,4.01,4.83,-1.91,2.92,2005
118,San Diego,WCC,16,13,76.6,73.4,3.17,2.24,7.43,-4.55,2.87,2005
119,South Florida,CUSA,14,16,67.6,66.5,1.1,2.03,0.56,2.23,2.78,2005
120,Hofstra,CAA,21,9,71.9,66.1,5.83,-2.53,3.52,-0.77,2.74,2005
121,California,Pac-10,13,16,67.4,70.8,-3.38,5.96,0.06,2.52,2.58,2005
122,Santa Clara,WCC,15,16,74.5,73.6,0.81,2.17,5.02,-2.45,2.57,2005
123,Colorado State,MWC,11,17,70.2,69.4,0.82,3.88,2.82,-0.47,2.36,2005
124,Middle Tennessee,Sun Belt (East),19,12,71.4,65.4,5.94,-1.44,-0.07,2.36,2.29,2005
125,San Francisco,WCC,17,14,69,68.9,0.06,3.32,0.29,1.99,2.29,2005
126,Drake,MVC,13,16,69.3,71.6,-2.31,4.57,3.29,-1.02,2.26,2005
127,Bucknell,Patriot,23,10,63.5,59,4.58,-2.19,-5.26,7.38,2.12,2005
128,Auburn,SEC (West),14,17,70.7,75.2,-4.55,6.61,5.14,-3.07,2.06,2005
129,Bowling Green State,MAC (West),18,11,69.8,68.6,1.14,1.8,1.36,0.65,2.01,2005
130,Virginia Commonwealth,CAA,19,13,70,66.5,3.53,-1.52,1.18,0.83,2.01,2005
131,Drexel,CAA,17,12,69.7,66,3.72,-1.91,0.4,1.42,1.82,2005
132,Cal State Northridge,Big West,18,13,71.9,67.3,4.65,-0.98,1.17,0.56,1.73,2005
133,Pepperdine,WCC,17,14,75,74.2,0.77,1.51,5.8,-4.13,1.67,2005
134,Davidson,Southern (South),23,9,72.4,65.7,6.69,-1.08,1.62,0.02,1.65,2005
135,Detroit Mercy,Horizon,14,16,61.3,60.3,1.03,1,-7.18,8.79,1.62,2005
136,Northern Illinois,MAC (West),11,17,68.4,69.2,-0.79,2.1,-0.14,1.45,1.31,2005
137,Illinois-Chicago,Horizon,15,14,70.2,68.8,1.41,1.11,2.12,-0.97,1.14,2005
138,Fresno State,WAC,16,14,71.4,70.3,1.13,0.31,1.93,-0.8,1.13,2005
139,Louisiana Tech,WAC,14,15,70.3,70.5,-0.17,1.23,0.97,0.09,1.06,2005
140,San Diego State,MWC,11,18,68.6,71.1,-2.52,5.61,3.43,-2.38,1.05,2005
141,Brigham Young,MWC,9,21,65.7,69,-3.27,6.69,-1.16,2.17,1.01,2005
142,George Mason,CAA,16,13,73.3,69.6,3.76,-2.83,3.4,-2.47,0.93,2005
143,Evansville,MVC,11,17,70.9,73,-2.11,2.96,3.79,-2.94,0.86,2005
144,Portland,WCC,15,15,69,68.1,0.9,0.5,0.03,0.74,0.77,2005
145,Tulsa,WAC,9,20,71.4,72.3,-0.9,1.65,2.72,-1.96,0.76,2005
146,Saint Louis,CUSA,9,21,56.4,60.8,-4.37,5.03,-10.67,11.34,0.67,2005
147,Butler,Horizon,13,15,64.7,61,3.64,-0.83,-4.43,5.06,0.63,2005
148,Indiana State,MVC,11,20,61,64.8,-3.84,4.44,-5.64,6.24,0.6,2005
149,Northeastern,AEC,21,10,73.5,70,3.48,-2.97,5.78,-5.27,0.51,2005
150,Winthrop,Big South,27,6,68,59.4,8.61,-6.66,-5.43,5.91,0.48,2005
151,Richmond,A-10 (West),14,15,66.7,69.3,-2.59,3.06,0.3,0.18,0.47,2005
152,Cal State Fullerton,Big West,21,11,75.3,71.5,3.72,-0.84,6.45,-6.15,0.3,2005
153,Murray State,OVC,17,11,71.3,65.8,5.57,-3.46,-0.04,0.33,0.3,2005
154,Massachusetts,A-10 (East),16,12,64.4,65.8,-1.39,1.51,-2.37,2.49,0.12,2005
155,Texas A&M-Corpus Christi,Ind,20,8,75.1,64.9,10.14,-5.48,0.71,-0.79,-0.08,2005
156,Wright State,Horizon,15,15,63.9,64.6,-0.67,0.37,-3.78,3.47,-0.3,2005
157,Little Rock,Sun Belt (East),18,10,67.5,66.8,0.75,0.89,-2.26,1.79,-0.47,2005
158,IUPUI,Mid-Cont,16,13,71.3,68.7,2.66,-2.15,-0.09,-0.47,-0.56,2005
159,College of Charleston,Southern (South),18,10,72.1,67.8,4.32,-5.01,-0.43,-0.26,-0.69,2005
160,Princeton,Ivy,15,13,56.3,54.3,1.96,-1.9,-12.56,11.7,-0.86,2005
161,Southeastern Louisiana,Southland,24,9,63.2,55.8,7.36,-5.23,-11.44,10.57,-0.87,2005
162,Manhattan,MAAC,15,14,73,70.2,2.79,-2.41,0.81,-1.92,-1.12,2005
163,Arkansas State,Sun Belt (East),16,13,76.1,72.3,3.79,-1.87,3.37,-4.55,-1.18,2005
164,Loyola Marymount,WCC,11,17,67.8,70.6,-2.75,2.86,-1.38,0.2,-1.18,2005
165,Georgia,SEC (East),8,20,60.1,67.8,-7.68,6.47,-5.71,4.5,-1.21,2005
166,Chattanooga,Southern (North),20,11,72.7,65.6,7.06,-3.58,-2.1,0.73,-1.37,2005
167,UNC Wilmington,CAA,19,10,65,63.4,1.59,-3.13,-5.7,4.16,-1.55,2005
168,Northwestern State,Southland,21,12,74.7,70.2,4.52,-2.47,1.52,-3.2,-1.67,2005
169,Loyola (IL),Horizon,13,17,67.3,69.4,-2.1,1.01,-1.02,-0.66,-1.68,2005
170,Fordham,A-10 (East),13,16,63.1,64.5,-1.45,-0.34,-4.09,2.31,-1.79,2005
171,Penn State,Big Ten,7,23,63.4,70.7,-7.27,7.32,-1.32,-0.53,-1.85,2005
172,Rider,MAAC,19,11,74.9,71.9,3.03,-4.33,2.08,-3.99,-1.92,2005
173,Green Bay,Horizon,17,11,67.3,68.8,-1.57,-0.09,-0.09,-1.84,-1.94,2005
174,Sam Houston State,Southland,18,12,73.7,67.3,6.4,-3.87,-0.72,-1.43,-2.14,2005
175,Fairfield,MAAC,15,15,68,67,1.03,-3.23,-3.95,1.76,-2.19,2005
176,Lamar,Southland,18,11,80.6,74.7,5.9,-4.39,6.73,-8.92,-2.19,2005
177,Georgia Southern,Southern (South),18,13,80.8,75.2,5.65,-5.32,7.98,-10.31,-2.32,2005
178,Eastern Michigan,MAC (West),12,18,72.6,73.5,-0.87,0.82,4.75,-7.07,-2.33,2005
179,East Carolina,CUSA,9,19,64,69.1,-5.04,5.7,-3.8,1.19,-2.61,2005
180,Albany (NY),AEC,13,15,67.4,64.7,2.68,-5.31,-1.53,-1.1,-2.63,2005
181,Oakland,Mid-Cont,13,19,70.9,73.5,-2.59,0.86,1.82,-4.48,-2.66,2005
182,Eastern Kentucky,OVC,22,9,72.8,67,5.74,-5.18,-1.55,-1.13,-2.68,2005
183,Baylor,Big 12,9,19,66.5,71.7,-5.18,4.1,-0.96,-1.84,-2.79,2005
184,UC Irvine,Big West,16,13,68.7,67.7,1,-1.81,-2.38,-0.43,-2.81,2005
185,Tennessee Tech,OVC,18,11,74.1,68.8,5.31,-5.01,0.49,-3.34,-2.85,2005
186,Saint Peter's,MAAC,15,13,78.6,77.3,1.32,-4.26,6.41,-9.35,-2.94,2005
187,Boise State,WAC,16,18,70.4,74.2,-3.85,0.6,3.94,-6.9,-2.96,2005
188,Southeast Missouri State,OVC,15,14,70.4,68,2.41,-3.78,-2.12,-0.89,-3.02,2005
189,Iona,MAAC,15,16,71.6,71.3,0.32,-3.43,-1.06,-2.05,-3.11,2005
190,American,Patriot,16,12,67.2,66.1,1.11,-4.3,-3.04,-0.15,-3.19,2005
191,New Orleans,Sun Belt (West),13,17,66.7,69.3,-2.57,0.09,-2.85,-0.37,-3.22,2005
192,Valparaiso,Mid-Cont,15,16,70.3,73.1,-2.81,-0.15,0.54,-3.82,-3.29,2005
193,Kansas City,Mid-Cont,16,12,73.6,72.3,1.32,-2.68,1.18,-4.53,-3.34,2005
194,Marshall,MAC (East),6,22,66.8,73.9,-7.11,3.64,-1.28,-2.19,-3.47,2005
195,Montana,Big Sky,18,13,69.4,68.8,0.65,-3.5,-1.44,-2.2,-3.64,2005
196,Austin Peay,OVC,13,19,65.3,67.1,-1.78,-1.97,-4.61,0.86,-3.75,2005
197,Appalachian State,Southern (North),18,12,73.1,69,4.07,-4.04,-0.91,-2.85,-3.76,2005
198,Florida International,Sun Belt (East),13,17,67.6,71.2,-3.6,0.33,-2.15,-1.76,-3.91,2005
199,Furman,Southern (South),16,13,73.1,65.6,7.48,-3.72,-4.48,0.53,-3.96,2005
200,Fairleigh Dickinson,NEC,20,13,73.7,70,3.7,-6.91,1.19,-5.32,-4.13,2005
201,UC Santa Barbara,Big West,11,18,59.2,62.9,-3.62,-0.4,-10.29,6.14,-4.14,2005
202,North Texas,Sun Belt (West),14,14,74,73.7,0.29,-1.01,2.27,-6.55,-4.27,2005
203,UTSA,Southland,15,13,75.9,73.8,2.11,-3.94,3.84,-8.22,-4.38,2005
204,La Salle,A-10 (West),10,19,62.7,68.2,-5.55,1.16,-4.91,0.51,-4.39,2005
205,Binghamton,AEC,12,17,61.5,63.4,-1.9,-2.56,-7.42,2.96,-4.46,2005
206,Tennessee State,OVC,14,17,75.4,78.1,-2.68,-1.25,5.04,-9.55,-4.5,2005
207,Portland State,Big Sky,19,9,73.1,68.6,4.5,-8.19,-0.72,-3.89,-4.61,2005
208,Cleveland State,Horizon,9,17,68.2,72,-3.85,0.58,-0.68,-3.96,-4.64,2005
209,Southern Mississippi,CUSA,11,17,67.8,70.8,-3,1.51,-1.43,-3.38,-4.81,2005
210,Central Florida,A-Sun,24,9,69.8,65.2,4.61,-7.78,-6.35,1.44,-4.91,2005
211,Samford,OVC,15,13,64.4,62.1,2.29,-5.42,-7.88,2.89,-5,2005
212,South Carolina State,MEAC,19,12,67.3,61.4,5.9,-10.93,-5.26,0.24,-5.03,2005
213,Yale,Ivy,11,16,67.8,70.4,-2.63,-2.82,-1.55,-3.9,-5.45,2005
214,Delaware,CAA,11,20,65.1,68.3,-3.19,-2.47,-4.33,-1.34,-5.66,2005
215,Rhode Island,A-10 (East),6,22,57.9,64.1,-6.21,0.52,-8.87,3.17,-5.7,2005
216,Western Illinois,Mid-Cont,11,17,67.1,68.6,-1.5,-1.58,-4.3,-1.49,-5.78,2005
217,Gardner-Webb,A-Sun,18,12,72.4,68.5,3.9,-8.1,-3.13,-2.76,-5.88,2005
218,South Alabama,Sun Belt (West),10,18,62.3,66,-3.75,0.04,-8.45,2.53,-5.92,2005
219,Central Michigan,MAC (West),10,18,66.3,75.1,-8.82,2.75,-1.04,-5.09,-6.13,2005
220,Cal State Long Beach,Big West,10,20,60.7,66.3,-5.67,-0.14,-8.6,2.39,-6.21,2005
221,Wofford,Southern (South),14,14,72.9,70,2.82,-3.76,-0.46,-5.96,-6.42,2005
222,Monmouth,NEC,16,13,63.6,63.2,0.45,-7.03,-8.85,2.27,-6.58,2005
223,Duquesne,A-10 (West),8,22,67.1,74.6,-7.5,0.9,-0.4,-6.2,-6.6,2005
224,Northern Arizona,Big Sky,11,17,76.4,75.5,0.89,-5.38,3.85,-10.47,-6.62,2005
225,Delaware State,MEAC,19,14,61.9,61.7,0.21,-6.89,-9.38,2.71,-6.68,2005
226,Harvard,Ivy,12,15,67.1,69.4,-2.26,-4.47,-1.31,-5.43,-6.73,2005
227,Lehigh,Patriot,14,15,61.5,60.6,0.93,-6.77,-9.18,2.45,-6.73,2005
228,Montana State,Big Sky,14,14,67.6,67.4,0.18,-4.78,-4,-2.73,-6.73,2005
229,Tulane,CUSA,10,18,66.6,72.8,-6.25,0.55,-1.63,-5.16,-6.79,2005
230,Idaho,Big West,8,22,61.9,66,-4.1,-1.55,-7.73,0.79,-6.94,2005
231,Marist,MAAC,11,17,70,72.8,-2.71,-4.31,-2.41,-4.61,-7.02,2005
232,Maine,AEC,14,15,63.6,65,-1.45,-4.21,-6.51,-0.53,-7.03,2005
233,Belmont,A-Sun,14,16,70.3,70,0.23,-7.32,-3.57,-3.51,-7.08,2005
234,UNC Greensboro,Southern (North),18,12,72.3,72.9,-0.53,-2.96,-1.5,-5.72,-7.22,2005
235,Birmingham-Southern,Big South,16,14,65.8,63.1,2.7,-8.24,-8.59,1.35,-7.24,2005
236,Brown,Ivy,12,16,66,67.8,-1.75,-5.54,-2.58,-4.71,-7.29,2005
237,Chicago State,Mid-Cont,9,19,64.6,70.7,-6.14,-1.29,-5.37,-2.06,-7.43,2005
238,Weber State,Big Sky,14,16,65.2,66.7,-1.43,-5.62,-5.51,-2.08,-7.59,2005
239,Cornell,Ivy,13,14,64.2,66.2,-2.04,-5.46,-5.88,-1.77,-7.65,2005
240,High Point,Big South,13,18,74.5,71.2,3.35,-7.39,2.17,-9.85,-7.69,2005
241,San Jose State,WAC,6,23,61,71.1,-10.1,2.41,-7.7,0,-7.7,2005
242,Eastern Illinois,OVC,12,16,68.4,72,-3.64,-3.08,-2.56,-5.19,-7.74,2005
243,Georgia State,A-Sun,14,15,70.7,72.3,-1.66,-5.66,-3.14,-4.95,-8.09,2005
244,Central Connecticut State,NEC,12,16,68.5,69.6,-1.04,-7.23,-4.74,-3.53,-8.26,2005
245,McNeese State,Southland,13,15,74.6,73.9,0.71,-4.28,2.08,-10.49,-8.41,2005
246,Coppin State,MEAC,14,15,60.9,63.2,-2.34,-6.16,-9.65,1.14,-8.51,2005
247,UC Riverside,Big West,9,19,62.3,67,-4.68,-1.28,-8.49,-0.03,-8.52,2005
248,Mercer,A-Sun,16,12,80.1,77.6,2.46,-9.77,4.98,-13.52,-8.54,2005
249,Columbia,Ivy,12,15,64.2,65.7,-1.44,-6.56,-7.01,-1.56,-8.56,2005
250,Stony Brook,AEC,12,17,61.8,65.8,-3.93,-4.66,-7.11,-1.48,-8.59,2005
251,Eastern Washington,Big Sky,8,20,62,67.6,-5.61,-2.35,-10.57,1.96,-8.61,2005
252,Colgate,Patriot,12,16,66,68,-2,-4.97,-5.62,-3,-8.63,2005
253,St. Francis (NY),NEC,13,15,70,70.1,-0.11,-8.66,-2.42,-6.35,-8.77,2005
254,Canisius,MAAC,11,18,72,76.3,-4.28,-4.52,-0.58,-8.21,-8.79,2005
255,Florida Atlantic,A-Sun,10,17,76.8,78.7,-1.89,-7.13,3.72,-12.74,-9.02,2005
256,New Mexico State,Sun Belt (West),6,24,67.5,75.5,-8.03,0.71,-2.32,-6.87,-9.19,2005
257,Hampton,MEAC,17,13,65.8,64,1.77,-10.97,-7.39,-1.81,-9.2,2005
258,Texas-Rio Grande Valley,Ind,12,16,68.4,71.8,-3.36,-1.61,-2.44,-6.77,-9.21,2005
259,Southern Utah,Mid-Cont,13,15,69.8,73.1,-3.32,-4.07,-1.98,-7.37,-9.34,2005
260,UT Arlington,Southland,13,15,70.5,73.3,-2.86,-4.25,-3.59,-5.79,-9.38,2005
261,Saint Francis (PA),NEC,15,13,69.5,70.5,-1,-7.55,-3.13,-6.42,-9.55,2005
262,East Tennessee State,Southern (North),10,19,76.8,78.7,-1.9,-3.25,4.27,-14.02,-9.75,2005
263,Texas State,Southland,14,14,68.4,69.1,-0.79,-5.53,-6.62,-3.13,-9.75,2005
264,Robert Morris,NEC,14,15,69.6,70.2,-0.59,-7.13,-3.26,-6.63,-9.88,2005
265,Wagner,NEC,13,17,62.1,65,-2.93,-6.94,-10.34,0.46,-9.88,2005
266,New Hampshire,AEC,9,19,64.9,69.5,-4.68,-3.95,-4.74,-5.31,-10.06,2005
267,Stephen F. Austin,Southland,12,15,64.9,62.1,2.78,-7.54,-11.78,1.63,-10.15,2005
268,Troy,A-Sun,12,18,74.8,77.5,-2.67,-6.42,1.55,-12.35,-10.8,2005
269,Mississippi Valley State,SWAC,13,15,67,65.9,1.07,-11.95,-6.58,-4.3,-10.88,2005
270,Elon,Southern (North),8,23,60.3,67.4,-7.16,-2.79,-11.89,0.97,-10.92,2005
271,UNC Asheville,Big South,11,17,71.2,75.6,-4.43,-4.37,-0.88,-10.14,-11.02,2005
272,Dartmouth,Ivy,10,17,58.1,64.4,-6.37,-4.12,-12.9,1.7,-11.2,2005
273,Norfolk State,MEAC,13,14,62.1,61.7,0.44,-11.71,-11.48,0.22,-11.27,2005
274,Sacramento State,Big Sky,12,16,69.1,72.9,-3.79,-5.08,-2.2,-9.13,-11.33,2005
275,Siena,MAAC,6,24,64.1,73,-8.93,-2.47,-7.33,-4.07,-11.41,2005
276,Towson,CAA,5,24,62.2,70.2,-8,-3.43,-7.24,-4.19,-11.43,2005
277,Purdue-Fort Wayne,Ind,7,22,61.7,70.6,-8.86,-1.77,-7.52,-4.05,-11.57,2005
278,Lafayette,Patriot,9,19,67.1,74.9,-7.82,-2.91,-1.52,-10.13,-11.65,2005
