Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
58,Old Dominion,Sun Belt,19,12,74.2,71.8,2.45,6.1,8.33,-0.89,7.43,1985
59,Pittsburgh,Big East,17,12,70.7,67.3,3.38,5.61,2.95,4.25,7.2,1985
60,Texas A&M,SWC,19,11,69,64.6,4.4,3.71,1.58,5.61,7.19,1985
61,San Diego State,WAC,23,8,80.4,72.3,8.16,-1.01,10.9,-3.75,7.15,1985
62,Navy,ECACS,26,6,78.4,65.3,13.03,-3.79,7.01,-0.03,6.97,1985
63,Lamar,Southland,20,12,75.1,67.6,7.44,-0.62,4.56,2.1,6.66,1985
64,Miami (OH),MAC,20,11,72.8,68,4.87,2.4,3.96,2.68,6.64,1985
65,South Florida,Sun Belt,18,12,68.3,63.4,4.9,1.64,-0.55,7.09,6.54,1985
66,Missouri,Big 8,18,14,72.1,69.7,2.38,5.67,2.97,3.43,6.4,1985
67,Nebraska,Big 8,16,14,71.8,69,2.87,5.34,2.01,4.25,6.26,1985
68,Weber State,Big Sky,20,9,76.9,66.6,10.28,-2.28,5.45,0.7,6.15,1985
69,Western Kentucky,Sun Belt,14,14,70.3,65,5.21,2.23,2.05,4.11,6.15,1985
70,Santa Clara,WCAC,20,9,73.1,65.6,7.52,0.34,5.29,0.81,6.1,1985
71,South Alabama,Sun Belt,15,13,76.8,70.8,6.04,1.02,6.66,-0.64,6.02,1985
72,Louisiana,Ind,17,14,75,67.9,7.06,0.79,5.09,0.67,5.76,1985
73,Minnesota,Big Ten,13,15,66.6,69.4,-2.79,8.75,2.9,2.67,5.57,1985
74,Bradley,MVC,17,13,70,68.6,1.47,4.34,1.26,4.11,5.37,1985
75,Tulane,Metro,15,13,62.4,60.9,1.54,4,-6.35,11.61,5.26,1985
76,Houston,SWC,16,14,77.8,75.4,2.33,4.94,11.45,-6.21,5.24,1985
77,Oral Roberts,MW City,15,15,74.9,73.3,1.67,3.99,6.44,-1.21,5.23,1985
78,Jacksonville,Sun Belt,15,14,68.6,65.9,2.69,3.18,1.06,3.94,5,1985
79,West Virginia,A-10,20,9,67,62.6,4.48,0.97,0.76,4.14,4.9,1985
80,Ohio,MAC,22,8,67.1,62.9,4.23,0.88,-4.26,9.14,4.88,1985
81,TCU,SWC,16,12,69.8,64,5.75,2.84,-1.31,6.03,4.72,1985
82,Richmond,ECACS,21,11,68.3,62.6,5.72,-1.23,-1.26,5.65,4.39,1985
83,Kansas State,Big 8,14,14,68.2,66.6,1.54,3.29,-0.72,5.05,4.33,1985
84,Fresno State,PCAA,23,9,59.6,53,6.56,-0.24,-10.37,14.58,4.21,1985
85,Cincinnati,Metro,17,14,63.7,65.5,-1.81,6.83,-1.32,5.53,4.2,1985
86,Saint Joseph's,A-10,19,12,64.8,61.5,3.29,0.97,-3.38,7.58,4.19,1985
87,Xavier,MW City,16,13,71.9,69.6,2.28,2.62,3.1,1.09,4.19,1985
88,Detroit Mercy,MW City,16,12,74,73.2,0.79,3.89,5.59,-1.44,4.15,1985
89,Oregon,Pac-10,15,16,61.8,61.9,-0.1,5.27,-2.39,6.49,4.09,1985
90,Oklahoma State,Big 8,12,16,73.7,73.7,-0.04,4.61,6.2,-2.28,3.92,1985
91,Texas,SWC,15,13,65.4,63.8,1.64,4.15,-3.47,7.38,3.91,1985
92,Southern Illinois,MVC,14,14,73,71.8,1.18,3.62,4.53,-0.76,3.77,1985
93,Vanderbilt,SEC,11,17,70.5,72.4,-1.93,5.69,4.67,-0.91,3.76,1985
94,Nevada,Big Sky,21,10,77.9,70.4,7.55,0.96,8.14,-4.38,3.75,1985
95,Connecticut,Big East,13,15,71.1,71.2,-0.07,3.67,3.21,0.39,3.6,1985
96,Wisconsin,Big Ten,14,14,70.3,71.9,-1.64,7.35,3.45,0.06,3.51,1985
97,Pepperdine,WCAC,23,9,75.8,71,4.84,-1.26,6.15,-2.66,3.49,1985
98,New Mexico,WAC,19,13,70.4,66.8,3.63,0.5,0.77,2.61,3.37,1985
99,Creighton,MVC,20,12,74.3,73.2,1.19,5.37,4.57,-1.29,3.29,1985
100,Iona,MAAC,26,5,74.6,67.5,7.19,-3.87,2.54,0.66,3.19,1985
101,Murray State,OVC,19,9,66.9,60,6.86,-4.08,-3.54,6,2.46,1985
102,Toledo,MAC,16,12,69.3,67.1,2.18,0.83,-1.08,3.54,2.46,1985
103,George Washington,A-10,14,14,69.7,64.4,5.32,-1.66,0.99,1.42,2.41,1985
104,Northeastern,ECACN,22,9,79,69.4,9.61,-4.48,6.1,-3.72,2.38,1985
105,Montana,Big Sky,22,8,68.4,61,7.33,-1.93,-2.84,5.17,2.34,1985
106,South Carolina,Metro,15,13,74.7,73.8,0.86,2.97,5.55,-3.38,2.17,1985
107,Indiana State,MVC,14,15,78.1,77.7,0.48,4.44,8.42,-6.3,2.13,1985
108,California,Pac-10,13,15,62.1,61.8,0.25,4.32,-4.94,7.01,2.08,1985
109,Alcorn State,SWAC,23,7,85.2,76.2,9,-5.58,8.84,-6.84,2,1985
110,Kent State,MAC,17,13,71.7,70.2,1.47,1.21,2.3,-0.33,1.97,1985
111,Marshall,Southern,21,13,75.2,69.4,5.82,-2.46,4.43,-2.48,1.94,1985
112,San Jose State,PCAA,16,13,70.4,63.7,6.72,-0.47,-0.79,2.73,1.94,1985
113,Canisius,ECACN,20,10,72.9,64.1,8.8,-5.41,0.92,1,1.92,1985
114,Eastern Michigan,MAC,15,13,75.6,73.8,1.79,0.94,5.28,-3.45,1.83,1985
115,Arizona State,Pac-10,12,16,67.8,71.3,-3.46,5.88,3.66,-1.86,1.8,1985
116,Chattanooga,Southern,24,8,71.4,66.4,5.06,-2.04,-0.35,2.07,1.72,1985
117,Cleveland State,Mid-Cont,21,8,81.5,71.5,10.03,-4.9,9.41,-7.69,1.71,1985
118,Brigham Young,WAC,15,14,75,74.4,0.55,1.15,5.66,-3.96,1.7,1985
119,Tennessee Tech,OVC,19,9,72.2,66.2,5.96,-1.48,0.51,0.97,1.48,1985
120,George Mason,ECACS,18,11,78.8,73.6,5.21,-3.62,8.49,-7.05,1.45,1985
121,McNeese State,Southland,18,10,76.3,71.2,5.04,-0.49,3.76,-2.42,1.35,1985
122,Washington State,Pac-10,13,15,64,65.6,-1.61,4.47,-0.76,2.07,1.31,1985
123,Ball State,MAC,13,16,76.7,75.1,1.66,-0.36,7,-5.71,1.3,1985
124,Southern Mississippi,Metro,7,21,68.5,72.3,-3.79,6.94,1.54,-0.32,1.22,1985
125,Saint Mary's (CA),WCAC,15,12,67.4,62.2,5.19,-0.53,-3.12,4.34,1.21,1985
126,Rutgers,A-10,16,14,71.5,69,2.43,-0.58,5.04,-4.05,0.99,1985
127,Butler,MW City,19,10,68.2,66.9,1.34,0.64,-2.9,3.66,0.76,1985
128,Colorado State,WAC,18,12,69.1,66.7,2.43,-0.95,-2.07,2.8,0.73,1985
129,Fordham,MAAC,19,12,66.9,63.6,3.29,-2.74,-3.6,4.22,0.62,1985
130,Southern,SWAC,19,11,83.8,77.7,6.1,-5.51,10.18,-9.66,0.52,1985
131,Utah,WAC,15,16,71,72,-1.06,2.05,2.23,-1.75,0.48,1985
132,Mercer,TAAC,22,9,78,69.6,8.32,-7.18,5.72,-5.42,0.3,1985
133,Northwestern,Big Ten,6,22,56.3,65,-8.71,11.32,-9.07,9.31,0.24,1985
134,Cal State Fullerton,PCAA,17,13,67.8,65.9,1.87,-0.93,-1.83,2,0.17,1985
135,Utah State,PCAA,17,11,81.9,81.3,0.57,-0.37,13.69,-13.54,0.15,1985
136,Mississippi,SEC,11,17,60.9,66,-5.04,8.6,-6.6,6.64,0.04,1985
137,Saint Louis,MW City,13,15,66,65,1.04,1,-7.11,7.03,-0.08,1985
138,Seton Hall,Big East,10,18,72.3,74.8,-2.46,4.61,5.6,-5.75,-0.15,1985
139,Boise State,Big Sky,16,13,67.8,63,4.76,-1.62,-3.34,3.12,-0.22,1985
140,Providence,Big East,11,20,65.1,71.5,-6.48,6.58,-0.43,0.15,-0.28,1985
141,Youngstown State,OVC,19,11,69.5,67.5,1.97,-2.04,-0.65,0.16,-0.49,1985
142,Drake,MVC,12,15,66.3,67.6,-1.3,2.67,-2.76,2.18,-0.58,1985
143,St. Bonaventure,A-10,14,15,64.8,62.9,1.9,-0.05,-3.09,2.49,-0.6,1985
144,Georgia Southern,TAAC,24,5,69.4,60.4,9.03,-9.74,-5.92,5.27,-0.66,1985
145,Stanford,Pac-10,11,17,67.7,67.8,-0.11,4.1,0.12,-0.85,-0.74,1985
146,Wyoming,WAC,15,14,65.4,65.5,-0.1,1.18,-5.64,4.86,-0.78,1985
147,Baylor,SWC,11,17,81.8,81,0.79,3.79,12.28,-13.07,-0.8,1985
148,Rice,SWC,11,16,65,66.8,-1.78,5.2,-3.72,2.8,-0.92,1985
149,Louisiana-Monroe,Southland,17,12,73.1,69,4.1,-4.65,-0.71,-0.31,-1.02,1985
150,William & Mary,ECACS,16,12,66.5,65.3,1.18,-0.88,-3.65,2.52,-1.14,1985
151,Hawaii,WAC,10,18,69.4,74.9,-5.46,2.1,1.17,-2.68,-1.51,1985
152,Siena,ECACN,22,7,72.7,64.2,8.48,-7.73,0.06,-1.64,-1.59,1985
153,Colorado,Big 8,11,17,72,76.5,-4.5,5.27,3.44,-5.12,-1.69,1985
154,Houston Baptist,TAAC,21,8,70.1,62.5,7.66,-6.36,-4.91,3.15,-1.76,1985
155,James Madison,ECACS,14,14,62.9,62.3,0.61,-0.1,-7.13,5.31,-1.83,1985
156,Eastern Illinois,Mid-Cont,20,10,76.6,70.3,6.23,-5.96,1.48,-3.37,-1.89,1985
157,Evansville,MW City,13,16,70,73,-3,1.7,1.88,-3.82,-1.93,1985
158,Missouri State,Mid-Cont,17,13,71.5,65.8,5.63,-3.64,-2.44,0.46,-1.98,1985
159,Southeastern Louisiana,GSC,18,9,73.1,70.3,2.81,-4.82,0.33,-2.32,-1.99,1985
160,San Diego,WCAC,16,11,61.6,59.2,2.41,-1.12,-8.61,6.57,-2.04,1985
161,Western Michigan,MAC,12,16,76.2,77.3,-1.04,1.99,5.89,-7.95,-2.06,1985
162,Northern Arizona,Big Sky,17,12,69.3,67.8,1.52,-0.47,-2.15,0.03,-2.12,1985
163,Gonzaga,WCAC,15,13,59.3,58.1,1.21,-0.76,-11.16,9,-2.16,1985
164,UTSA,Ind,18,10,76.6,72.3,4.32,-6.42,2.88,-5.06,-2.18,1985
165,Mississippi Valley State,SWAC,18,11,78.2,72.1,6.03,-7.29,3.66,-5.91,-2.25,1985
166,Middle Tennessee,OVC,17,14,69.1,66.9,2.16,-1.72,-1.71,-0.6,-2.31,1985
167,West Texas A&M,MVC,11,17,74.4,74.8,-0.36,3.86,0.42,-2.73,-2.31,1985
168,Boston University,ECACN,15,15,68.8,66.4,2.4,-4.7,-1.68,-1.09,-2.77,1985
169,Chicago State,Ind,16,11,73.9,70,3.89,-4.94,1.33,-4.19,-2.86,1985
170,Montana State,Big Sky,11,17,68.1,67.5,0.64,-1.16,-0.28,-2.6,-2.88,1985
171,Eastern Kentucky,OVC,16,13,67.4,64.8,2.62,-2.46,-4.97,2.04,-2.94,1985
172,The Citadel,Southern,18,11,77.5,75.1,2.41,-3.16,5.15,-8.11,-2.96,1985
173,UC Santa Barbara,PCAA,12,16,66.7,68.7,-2.04,-0.38,-2.45,-0.7,-3.15,1985
174,Davidson,Southern,10,19,69.6,71.7,-2.1,-0.22,-2.87,-0.46,-3.33,1985
175,UC Irvine,PCAA,13,17,75.9,77.4,-1.43,-0.69,7.05,-10.42,-3.37,1985
176,Little Rock,TAAC,17,13,71.9,69.6,2.3,-5.7,-1.14,-2.43,-3.56,1985
177,La Salle,MAAC,15,13,73.6,74.9,-1.29,-2.28,4.08,-7.65,-3.57,1985
178,New Orleans,Ind,11,19,66.3,70.4,-4.07,1.49,-3.37,-0.21,-3.58,1985
179,Bowling Green State,MAC,12,15,64.9,69.6,-4.7,-1.06,-2.76,-0.83,-3.59,1985
180,Pennsylvania,Ivy,13,14,67.9,67.3,0.59,-4.27,-0.87,-2.81,-3.67,1985
181,Nicholls State,GSC,17,10,70.8,66.9,3.96,-8.83,-1.23,-2.48,-3.7,1985
182,Massachusetts,A-10,13,15,63.5,65.5,-2.07,-1.69,-4.05,0.29,-3.76,1985
183,Cornell,Ivy,14,12,62,58.7,3.35,-6.1,-8.16,4.35,-3.8,1985
184,Samford,TAAC,18,12,74.5,70.7,3.87,-6.98,1.6,-5.42,-3.82,1985
185,Army,MAAC,16,13,66.8,66.2,0.52,-3.65,-5.8,1.76,-4.04,1985
186,Idaho State,Big Sky,15,18,74,74,0,-2.05,3.24,-7.29,-4.05,1985
187,Portland,WCAC,14,14,62.8,64.3,-1.46,-0.13,-6.74,2.66,-4.08,1985
188,Northern Illinois,MAC,11,16,69.1,71.9,-2.78,1.5,-2.04,-2.1,-4.14,1985
189,Saint Peter's,MAAC,15,14,63.9,62.3,1.59,-5.31,-8.52,4.17,-4.35,1985
190,Texas Southern,SWAC,11,17,71.9,70.9,1,-4.34,-2.71,-1.71,-4.42,1985
191,VMI,Southern,16,14,62.1,60.5,1.57,-2.43,-11.28,6.77,-4.51,1985
192,Arkansas State,Southland,14,14,65.8,66.1,-0.32,-1.68,-7.36,2.8,-4.56,1985
193,Marist,ECACM,17,12,63.4,58.4,5,-8.32,-11.09,6.52,-4.57,1985
194,Niagara,ECACN,16,12,70.8,68.5,2.25,-4.76,-0.58,-4.03,-4.61,1985
195,Fairleigh Dickinson,ECACM,21,10,68.1,64.2,3.87,-7.61,-6.13,1.45,-4.68,1985
196,Western Carolina,Southern,14,14,72.5,70,2.57,-4.73,1.65,-6.35,-4.69,1985
197,Appalachian State,Southern,14,14,72,68.9,3.11,-2.18,-4.33,-0.64,-4.97,1985
198,Texas-Rio Grande Valley,Ind,12,16,67.2,67.3,-0.04,-2.39,-3.47,-1.75,-5.22,1985
199,Central Michigan,MAC,9,18,70.8,74.7,-3.89,0.37,-0.85,-4.82,-5.68,1985
200,Utica,Ind,15,12,65.9,61.4,4.48,-6.34,-8.15,2.42,-5.73,1985
201,Air Force,WAC,8,20,64.3,67.1,-2.89,-0.31,-6.64,0.53,-6.11,1985
202,New Mexico State,PCAA,7,20,65.9,74.8,-8.89,1.06,0.19,-6.32,-6.12,1985
203,Loyola Marymount,WCAC,11,16,68.5,69.1,-0.63,-1.39,-1.86,-4.32,-6.18,1985
204,North Carolina A&T,MEAC,19,10,71.6,66.7,4.93,-9.11,-3.27,-2.99,-6.27,1985
205,Loyola (MD),ECACM,16,14,69.1,68.6,0.53,-6.58,-2.46,-4.04,-6.51,1985
206,Western Illinois,Mid-Cont,14,14,69.1,71,-1.96,-4,-2.67,-3.87,-6.55,1985
207,Bucknell,ECC,19,10,71.4,66.9,4.55,-8.9,-2.55,-4.08,-6.62,1985
208,Columbia,Ivy,13,13,59.8,61.2,-1.46,-4.87,-10.45,3.78,-6.67,1985
209,Idaho,Big Sky,8,22,69.7,76.4,-6.73,0.22,1.82,-8.52,-6.7,1985
210,Stetson,Ind,12,16,66.6,71.1,-4.5,-0.73,-4.62,-2.48,-7.1,1985
211,Charlotte,Sun Belt,5,23,69.1,77,-7.89,3.48,0.9,-8.1,-7.2,1985
212,Akron,OVC,12,14,62.9,63.7,-0.85,-4.29,-10.38,3.04,-7.33,1985
213,Duquesne,A-10,12,18,63.1,69.6,-6.47,0.26,-4.44,-2.9,-7.33,1985
214,Penn State,A-10,8,19,64.7,71.6,-6.89,0.74,-3.79,-3.73,-7.51,1985
215,Harvard,Ivy,15,9,65.7,63.9,1.75,-8.19,-6.04,-1.48,-7.52,1985
216,Illinois-Chicago,Mid-Cont,14,14,70.4,75.5,-5.07,-3.68,-0.98,-6.59,-7.57,1985
217,Lafayette,ECC,15,13,63.9,63.8,0.14,-6.56,-9.07,1.47,-7.6,1985
218,Oklahoma City,MW City,6,20,67.2,73.8,-6.58,2.25,-4.27,-3.39,-7.66,1985
219,Long Island University,ECACM,15,13,76,73.6,2.43,-6.92,0.86,-8.57,-7.72,1985
220,Howard,MEAC,15,11,75.8,68.6,7.19,-11.35,-9.32,1.43,-7.89,1985
221,Fairfield,MAAC,11,17,74.8,78.2,-3.36,-3.49,4.14,-12.22,-8.08,1985
222,Furman,Southern,7,21,63.1,67.9,-4.75,-0.96,-8.12,0.04,-8.08,1985
223,UNC Wilmington,ECACS,12,16,66.3,67.8,-1.5,-3.95,-6.6,-1.59,-8.19,1985
224,Holy Cross,MAAC,9,19,70.3,75.4,-5.14,-2.09,-0.5,-7.77,-8.27,1985
225,Manhattan,MAAC,8,20,64.3,68.6,-4.32,-4.33,-7.39,-1.09,-8.48,1985
226,Rhode Island,A-10,8,20,63.9,68.7,-4.82,-1.25,-5.91,-2.66,-8.56,1985
227,Hofstra,ECC,14,15,74,73.2,0.76,-7.7,-0.14,-8.94,-9.08,1985
228,Eastern Washington,Ind,12,15,68.7,71.9,-3.22,-1.89,-4.66,-4.58,-9.24,1985
229,Northern Iowa,Mid-Cont,12,16,65,66.3,-1.29,-4.32,-7.87,-1.54,-9.4,1985
230,Brown,Ivy,9,18,67,69.1,-2.07,-6.67,-3.77,-5.78,-9.55,1985
231,Princeton,Ivy,11,15,52.2,55,-2.81,-5.72,-18.84,9.25,-9.59,1985
232,American,ECACS,9,19,71.2,76.5,-5.29,-1.86,-0.29,-9.33,-9.62,1985
233,Pacific,PCAA,9,19,63,71,-7.93,-0.6,-7.36,-2.36,-9.72,1985
234,Hardin-Simmons,TAAC,11,17,66.4,67.1,-0.71,-6.5,-7.41,-2.41,-9.82,1985
235,Alabama State,SWAC,14,17,72.1,74.5,-2.39,-6.28,-2.72,-7.28,-10,1985
236,Radford,Ind,16,12,66.8,65,1.79,-11.44,-8.13,-2.19,-10.32,1985
237,East Carolina,ECACS,7,21,64.9,71.3,-6.39,-1.04,-6.26,-4.34,-10.6,1985
238,East Tennessee State,Southern,9,18,66.6,73.3,-6.7,-3.51,-3.52,-7.18,-10.7,1985
239,Drexel,ECC,10,18,67,72.2,-5.25,-5.66,-4.85,-6.06,-10.91,1985
240,Green Bay,Mid-Cont,4,24,60.5,67.6,-7.11,-2.5,-10.78,-0.22,-11,1985
241,Saint Francis (PA),ECACM,9,19,76.4,81.7,-5.36,-5.04,5.5,-16.62,-11.12,1985
242,Austin Peay,OVC,8,19,65,72.2,-7.19,-2.62,-4.37,-6.81,-11.18,1985
243,Rider,ECC,14,15,68.9,72,-3.14,-7.25,-4.46,-6.95,-11.4,1985
244,Yale,Ivy,14,12,69.1,71.1,-2,-6.19,-2.57,-8.84,-11.41,1985
245,Jackson State,SWAC,10,16,68.4,72.5,-4.08,-5.46,-6.38,-5.12,-11.5,1985
246,UT Arlington,Southland,12,16,74.5,79.4,-4.89,-3.49,0.85,-12.5,-11.65,1985
247,Robert Morris,ECACM,9,19,65.9,70,-4.14,-5.21,-5.93,-5.77,-11.71,1985
248,Delaware,ECC,12,16,68.8,73.2,-4.43,-7.07,-3.54,-8.3,-11.83,1985
249,Charleston Southern,Ind,13,15,67.7,69.8,-2.07,-8.84,-6.99,-4.89,-11.88,1985
250,Monmouth,Ind,12,15,71.6,72.6,-1,-7.89,-4.04,-7.89,-11.93,1985
251,Cal State Long Beach,PCAA,4,23,64,72.7,-8.78,-0.9,-6.83,-5.11,-11.94,1985
252,Brooklyn,Ind,15,13,70.4,67.2,3.18,-11.3,-5.23,-6.78,-12.01,1985
253,Lehigh,ECC,12,19,65.5,69.4,-3.87,-6.89,-7.37,-4.65,-12.02,1985
254,Tennessee State,Ind,9,19,66.3,70.1,-3.89,-6.46,-7.11,-5.23,-12.34,1985
255,Maine,ECACN,11,17,69.1,74.1,-4.96,-6.54,-2.53,-10.01,-12.54,1985
256,Hartford,ECACN,7,21,66.7,73.9,-7.21,-2.69,-5.74,-6.88,-12.61,1985
257,Central Florida,Ind,10,18,61.6,69.8,-8.25,-3.67,-10.99,-2.11,-13.09,1985
258,Morehead State,OVC,7,20,63.1,71.9,-8.81,-0.87,-7.28,-5.81,-13.09,1985
259,South Carolina State,MEAC,11,16,68.9,71.4,-2.44,-9.54,-7,-6.12,-13.13,1985
260,Wagner,ECACM,11,17,74.3,75.8,-1.5,-8.73,-0.71,-12.69,-13.4,1985
261,New Hampshire,ECACN,7,22,58.7,65.9,-7.21,-6.27,-12.87,-0.65,-13.52,1985
262,Florida A&M,Ind,10,18,71.9,77.2,-5.32,-8.69,-0.1,-13.68,-13.77,1985
263,Valparaiso,Mid-Cont,8,20,63.1,71.1,-8,-3.65,-7.87,-6.73,-14.61,1985
264,North Texas,Southland,5,23,63.9,76.6,-12.68,-0.48,-6.87,-7.77,-14.63,1985
265,Towson,ECC,7,21,67.1,73.5,-6.32,-6.32,-8.31,-6.77,-15.08,1985
266,Prairie View,SWAC,5,22,68.4,78.5,-10.11,-5.67,-5.98,-9.73,-15.71,1985
267,Centenary (LA),TAAC,7,21,66.4,75.1,-8.68,-4.3,-9.11,-6.74,-15.85,1985
268,Delaware State,MEAC,12,17,69.4,72.3,-2.9,-12.44,-7.3,-8.85,-16.16,1985
269,Texas State,GSC,6,20,62.3,73.5,-11.12,-5.81,-9.86,-6.63,-16.49,1985
270,Vermont,ECACN,9,19,59.4,68.4,-9,-5.13,-12.56,-4.01,-16.57,1985
271,St. Francis (NY),ECACM,7,21,58.3,65.5,-7.14,-7.26,-16.43,-0.59,-17.01,1985
272,Northwestern State,GSC,3,25,66.3,79.3,-12.93,-2.53,-5.29,-11.95,-17.24,1985
273,Dartmouth,Ivy,5,21,62.6,73.2,-10.54,-6.92,-7.21,-10.07,-17.28,1985
274,Campbell,Ind,5,22,60.6,71.3,-10.7,-4.1,-11.17,-6.2,-17.36,1985
275,Colgate,ECACN,5,21,49.3,55.8,-6.54,-7.02,-25.17,6.74,-18.43,1985
276,Grambling,SWAC,8,19,62.6,71.9,-9.22,-7.49,-14.5,-4.32,-18.82,1985
277,Augusta State,Ind,8,20,64.5,75.8,-11.29,-7.05,-9.34,-9.71,-19.05,1985
278,Georgia State,TAAC,2,26,66.4,83.8,-17.32,-3.84,-5.42,-16.93,-22.34,1985
279,Bethune-Cookman,MEAC,8,19,67.7,78.6,-10.93,-11.05,-8.45,-15.37,-23.81,1985
