Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
278,Cornell,Ivy,5,22,57.7,66.6,-8.85,-2.58,-13.23,0.23,-13,2002
279,Army,Patriot,12,16,66.8,70.1,-3.25,-7.44,-7.1,-5.92,-13.02,2002
280,Alabama State,SWAC,19,13,65.5,64.6,0.88,-14.14,-16.34,3.09,-13.25,2002
281,Towson,CAA,11,18,58.4,68.4,-9.97,-3.32,-12.76,-0.53,-13.29,2002
282,Elon,Big South,13,16,69.5,73,-3.48,-7.06,-5.89,-7.53,-13.42,2002
283,Robert Morris,NEC,12,18,69.2,74.3,-5.07,-8.44,-7.26,-6.24,-13.5,2002
284,Binghamton,AEC,9,19,64.7,69.1,-4.46,-9.4,-10.27,-3.6,-13.87,2002
285,Dartmouth,Ivy,9,18,62.9,69.9,-7,-5.71,-8.9,-5.12,-14.02,2002
286,High Point,Big South,11,19,69.2,73.9,-4.7,-6.26,-5.17,-8.9,-14.07,2002
287,Eastern Kentucky,OVC,7,20,73,79.9,-6.93,-2.33,-4.37,-9.75,-14.12,2002
288,Norfolk State,MEAC,10,19,68.9,76,-7.14,-7,-4.86,-9.28,-14.14,2002
289,Lehigh,Patriot,5,23,66.2,72.3,-6.14,-6.5,-6.51,-7.65,-14.16,2002
290,Charleston Southern,Big South,12,17,62.9,68.3,-5.45,-6.22,-11.63,-2.54,-14.18,2002
291,Bethune-Cookman,MEAC,12,17,68.4,73.8,-5.41,-8.26,-5.84,-8.5,-14.33,2002
292,Mercer,A-Sun,6,23,65.9,77,-11.03,-2.75,-6.6,-7.9,-14.5,2002
293,Florida A&M,MEAC,9,19,66.5,73.6,-7.07,-7.48,-6.91,-7.63,-14.55,2002
294,Southeastern Louisiana,Southland,7,20,57.1,62.9,-5.7,-7.37,-18.68,4.12,-14.57,2002
295,New Hampshire,AEC,11,17,69.1,74.5,-5.43,-7.35,-4.59,-10.06,-14.65,2002
296,Saint Francis (PA),NEC,6,21,63,69.9,-6.85,-7.83,-13.59,-1.1,-14.69,2002
297,Eastern Michigan,MAC (West),6,24,66.5,79,-12.53,-0.68,-5.16,-9.56,-14.72,2002
298,Sacred Heart,NEC,8,20,75.3,80.2,-4.89,-9.84,-1.93,-12.81,-14.74,2002
299,Mississippi Valley State,SWAC,12,17,76.1,78.6,-2.52,-12.74,-2.74,-12.41,-15.15,2002
300,Campbell,A-Sun,8,19,70.7,79.9,-9.22,-5.19,-3.5,-11.89,-15.38,2002
301,Maryland-Eastern Shore,MEAC,11,18,65.9,72.4,-6.52,-9.07,-8.83,-6.76,-15.59,2002
302,Jackson State,SWAC,9,19,73.1,78.5,-5.43,-10.81,-3.95,-12.25,-16.2,2002
303,Coastal Carolina,Big South,8,20,69.5,78.4,-8.86,-6.91,-5.4,-11.01,-16.41,2002
304,Saint Peter's,MAAC,4,24,65.1,77.8,-12.61,-4.14,-6.87,-9.87,-16.75,2002
305,Albany (NY),AEC,8,20,56.9,65,-8.14,-8.85,-17.1,0.11,-16.99,2002
306,Loyola (MD),MAAC,5,23,58.9,69.9,-11,-6.17,-14.66,-2.52,-17.17,2002
307,Stony Brook,AEC,6,22,60.9,71.1,-10.21,-8.03,-12.78,-5.46,-18.25,2002
308,Coppin State,MEAC,6,25,58.2,68.7,-10.55,-7.82,-16.17,-2.59,-18.75,2002
309,Morgan State,MEAC,3,25,65.4,77,-11.64,-7.69,-9.07,-10.26,-19.34,2002
310,Fairleigh Dickinson,NEC,4,25,71.5,80.8,-9.28,-10.28,-4.77,-14.79,-19.56,2002
311,Grambling,SWAC,9,19,78.1,86.7,-8.54,-9.91,-0.52,-19.24,-19.76,2002
312,Chicago State,Mid-Cont,2,26,63.1,81.3,-18.18,0.51,-8.86,-11.4,-20.25,2002
313,Texas Southern,SWAC,11,17,69.4,78.2,-8.82,-11.52,-9.93,-10.41,-20.34,2002
314,Southern,SWAC,7,20,73.9,83.3,-9.41,-12.56,-4.43,-17.55,-21.98,2002
315,Liberty,Big South,5,25,63.6,76.9,-13.33,-7.25,-9.34,-12.67,-22.01,2002
316,Long Island University,NEC,5,22,76.1,91.6,-15.48,-7.7,0.7,-23.89,-23.18,2002
317,Mount St. Mary's,NEC,3,24,60.7,75.9,-15.11,-8.85,-15.54,-8.42,-23.96,2002
318,Prairie View,SWAC,10,20,73.1,84.3,-11.23,-11.06,-7.16,-16.83,-23.99,2002
319,Nicholls State,Southland,2,25,59.3,78.3,-18.93,-4.39,-13.8,-10.6,-24.39,2002
320,Morris Brown,Ind,5,24,55,75.4,-20.41,-1.84,-15.9,-10.48,-26.38,2002
321,Arkansas-Pine Bluff,SWAC,2,26,66.1,84.9,-18.79,-8.69,-11.47,-16.01,-27.48,2002
